序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
136,300093,*ST金刚,19.24,6.47,1.17,58147.0,109102408.0,8.52,19.46,17.92,18.1,18.07,1.46,2.08,-19.44,-3.48,10389600000.0,5367960000.0,-0.16,-0.05,15.76,15.21
137,300677,英科医疗,58.84,6.34,3.51,204321.0,1183431483.83,8.91,60.26,55.33,56.51,55.33,1.52,4.39,31.26,2.12,38525681995.0,27396680806.0,-0.02,-0.05,34.83,51.26
138,300689,澄天伟业,49.76,6.26,2.93,39731.0,193126384.74,8.05,49.95,46.18,46.18,46.83,2.22,3.93,347.3,8.33,5752256000.0,5034824978.0,0.02,-0.16,10.82,10.7
139,300270,中威电子,11.08,6.23,0.65,128284.0,138594251.0,8.92,11.19,10.26,10.33,10.43,1.98,4.92,-58.09,5.95,3355090790.0,2891107148.0,-0.09,-0.18,-8.35,1.09
140,300839,博汇股份,13.5,6.22,0.79,111554.0,144919188.09,8.58,13.56,12.47,12.8,12.71,1.53,3.85,-46.23,5.29,3982008263.0,3910802270.0,-0.22,-0.15,8.09,12.13
141,920748,路桥信息,37.53,6.2,2.19,16691.0,62324981.7,11.77,38.9,34.74,34.77,35.34,1.9,4.68,-47.62,13.03,2880052200.0,1338546256.0,-0.13,0.03,-23.72,-19.36
142,603303,得邦照明,14.7,6.14,0.85,25830.0,37289349.0,7.65,14.78,13.72,13.8,13.85,1.43,0.54,26.53,2.21,7011085253.0,7011085253.0,0.0,0.0,12.82,14.04
143,600099,林海股份,11.26,6.13,0.65,146477.0,165459983.0,6.31,11.55,10.88,10.88,10.61,3.27,6.68,100.49,4.52,2467291200.0,2467291200.0,0.0,0.0,9.64,7.75
144,301230,泓博医药,39.16,6.12,2.26,166773.0,666794557.34,14.34,42.52,37.23,37.23,36.9,4.07,13.28,117.98,5.33,5466211452.0,4919115903.0,0.03,-0.15,31.5,31.54
145,603271,永杰新材,47.0,6.12,2.71,75967.0,349226558.0,9.98,47.31,42.89,43.19,44.29,4.32,8.03,22.47,3.28,9245840000.0,4445071812.0,-0.09,-0.02,9.56,14.41
146,688102,斯瑞新材,37.22,6.1,2.14,189519.0,688495558.0,10.75,37.97,34.2,34.2,35.08,1.53,2.58,187.59,15.19,28939808297.0,27386818052.0,-0.27,-0.24,3.22,-3.82
147,600498,烽火通信,48.78,6.09,2.8,975341.0,4649269206.0,10.66,49.8,44.9,44.99,45.98,1.26,7.67,96.92,4.16,66251409772.0,62029694624.0,-0.02,0.0,75.78,52.06
148,603285,键邦股份,32.97,6.08,1.89,43003.0,138202509.0,8.66,33.48,30.79,30.89,31.08,1.46,6.9,37.01,3.15,5275200000.0,2053924837.0,0.06,-0.09,33.54,35.34
149,300209,行云科技,10.83,6.07,0.62,1006631.0,1081686937.32,12.24,11.22,9.97,10.06,10.21,1.67,13.7,-544.5,10.15,10057129245.0,7955283024.0,-0.28,-0.18,89.01,98.72
150,688120,华海清科,181.23,6.06,10.35,60709.0,1077586936.0,10.13,185.33,168.02,169.0,170.88,1.56,1.72,59.04,8.57,64092350329.0,64092350329.0,-0.3,-0.31,16.17,20.76
151,000628,高新发展,51.95,6.02,2.95,128321.0,656628094.35,10.02,52.77,47.86,48.0,49.0,2.21,6.68,159.47,8.28,18300946000.0,9986794491.0,0.02,-0.04,17.0,16.51
152,920225,利通科技,23.25,6.02,1.32,35855.0,82788066.54,11.49,24.29,21.77,21.77,21.93,2.16,4.33,35.8,4.04,2950864286.0,1924685081.0,0.13,0.17,-28.86,-27.46
153,300854,中兰环保,29.97,6.01,1.7,59281.0,170835766.3,10.61,30.0,27.0,27.95,28.27,0.91,7.29,-109.02,3.13,2999060438.0,2437786024.0,0.1,0.3,82.08,77.97
154,000975,山金国际,29.93,5.95,1.68,420793.0,1225221448.09,6.76,29.99,28.08,28.23,28.25,1.07,1.66,27.97,5.57,83107297391.0,75646052959.0,0.03,0.17,20.73,23.02
155,301377,鼎泰高科,192.29,5.93,10.77,42809.0,813568998.06,9.37,196.0,179.0,180.0,181.52,1.89,6.03,181.81,29.77,78838900000.0,13657204960.0,0.11,0.1,39.32,38.24
156,688425,铁建重工,5.18,5.93,0.29,570913.0,289521759.0,12.88,5.39,4.76,4.86,4.89,2.32,1.07,18.63,1.49,27627514460.0,27627514460.0,0.0,0.19,2.17,2.17
157,300503,昊志机电,49.52,5.93,2.77,127570.0,611854741.22,9.18,49.8,45.51,45.68,46.75,1.23,5.29,94.16,11.35,15263390393.0,11933086902.0,0.0,-0.16,36.87,-22.28
158,000905,厦门港务,11.63,5.92,0.65,325925.0,373068034.66,8.83,11.74,10.77,10.77,10.98,1.95,4.39,87.19,1.7,17937041028.0,8627222353.0,-0.09,-0.09,-17.93,-10.81
159,600595,中孚实业,7.56,5.88,0.42,1234212.0,927139012.0,5.32,7.7,7.32,7.5,7.14,2.05,3.08,19.14,1.82,30299762662.0,30299762662.0,0.27,0.13,-6.78,-3.69
160,688355,明志科技,21.89,5.75,1.19,28825.0,62046861.0,8.36,22.0,20.27,20.27,20.7,1.81,2.33,34.02,2.46,2713398416.0,2713398416.0,-0.36,-0.36,25.09,22.98
161,688270,臻镭科技,147.13,5.73,7.98,130234.0,1880566688.0,8.34,148.6,137.0,137.0,139.15,1.56,6.08,236.38,13.97,31493411908.0,31493411908.0,-0.2,-0.04,28.84,20.53
162,301136,招标股份,16.15,5.69,0.87,141901.0,225467702.31,8.51,16.31,15.01,15.01,15.28,2.54,5.16,464.09,3.05,4444557843.0,4444557843.0,0.0,-0.12,-21.87,-20.29
163,688059,华锐精密,117.29,5.67,6.29,46887.0,554504842.0,9.89,125.6,114.62,123.0,111.0,2.67,5.01,62.79,6.8,11727448019.0,10975830006.0,-0.38,-0.2,48.58,50.18
164,000155,川能动力,17.07,5.63,0.91,1782341.0,3006710641.0,8.29,17.7,16.36,16.51,16.16,2.85,9.65,68.02,3.05,31514093598.0,31514093598.0,0.06,0.06,41.78,46.52
165,603211,晋拓股份,25.35,5.63,1.35,96372.0,238174114.0,9.75,25.8,23.46,23.61,24.0,0.82,3.55,92.48,5.61,6890332800.0,6890332800.0,0.04,-0.08,17.36,12.42
166,600423,柳化股份,3.96,5.6,0.21,822170.0,330491101.0,9.07,4.13,3.79,3.82,3.75,4.04,10.29,338.6,5.66,3162832303.0,3162832303.0,0.25,0.25,3.39,6.45
167,601677,明泰铝业,15.84,5.6,0.84,541196.0,843307012.0,4.33,15.88,15.23,15.61,15.0,2.8,4.44,10.52,1.05,19697414252.0,19293224972.0,-0.06,0.06,10.46,7.1
168,300548,长芯博创,159.12,5.59,8.42,240310.0,3741165982.39,9.48,161.0,146.71,146.71,150.7,1.37,8.92,138.55,23.62,46395052479.0,42847869879.0,-0.01,-0.61,2.87,12.06
169,301526,国际复材,11.61,5.55,0.61,1544298.0,1779356431.35,10.45,11.95,10.8,10.8,11.0,2.02,11.0,120.31,5.33,43779894137.0,16305001836.0,0.09,-0.34,63.52,65.86
170,002662,峰璟股份,4.01,5.53,0.21,445745.0,177419620.95,4.21,4.03,3.87,3.88,3.8,2.34,2.97,24.17,1.35,6015000000.0,6014924211.0,0.0,0.25,0.0,-0.25
171,603876,鼎胜新材,23.09,5.53,1.21,484508.0,1122395335.0,8.0,23.95,22.2,22.2,21.88,1.44,5.21,52.46,2.93,21456779948.0,21456779948.0,-0.04,0.0,67.68,53.83
172,300745,欣锐科技,27.29,5.49,1.42,59028.0,157882473.98,7.96,27.51,25.45,25.45,25.87,1.3,4.15,-55.1,2.03,4600180331.0,3883681681.0,0.0,-0.26,-0.22,5.94
173,000782,恒申新材,5.6,5.46,0.29,209219.0,113358875.7,7.91,5.62,5.2,5.26,5.31,1.26,3.96,-50.55,2.24,3844856450.0,2957581889.0,0.18,0.0,9.8,12.9
174,300580,贝斯特,22.64,5.45,1.17,120588.0,268580009.42,8.06,22.88,21.15,21.16,21.47,1.88,2.55,36.11,3.49,11372587332.0,10699493566.0,0.09,0.0,-4.15,-13.88
175,002342,巨力索具,13.04,5.42,0.67,1583229.0,2027513369.43,7.84,13.15,12.18,12.32,12.37,1.78,16.58,848.65,5.14,12518400000.0,12449157600.0,0.15,0.15,74.1,41.74
176,301015,百洋医药,23.77,5.41,1.22,106057.0,249880612.24,8.78,24.4,22.42,22.42,22.55,1.87,2.02,19.67,5.25,12494084310.0,12492444180.0,-0.04,-0.08,1.06,0.72
177,600237,铜峰电子,8.99,5.39,0.46,383364.0,339444253.0,11.49,9.34,8.36,8.4,8.53,1.96,6.14,47.29,2.89,5670030353.0,5615295997.0,0.0,-0.22,-5.57,0.33
178,002035,华帝股份,6.86,5.38,0.35,548924.0,367102670.82,7.83,6.9,6.39,6.46,6.51,3.11,7.02,12.26,1.5,5814903819.0,5364778396.0,-0.15,-0.44,13.01,12.46
179,603886,元祖股份,12.58,5.36,0.64,102207.0,128301014.0,7.29,12.87,12.0,12.0,11.94,3.32,4.26,21.63,1.94,3019200000.0,3019200000.0,0.08,0.0,-11.16,-9.95
180,603127,昭衍新药,31.85,5.32,1.61,409928.0,1296551271.0,6.58,32.39,30.4,30.47,30.24,2.84,6.5,221.79,2.94,23866740807.0,20076743496.0,0.09,0.16,-11.18,-9.03
181,688163,赛伦生物,26.75,5.27,1.34,32094.0,84037427.0,6.61,26.93,25.25,25.25,25.41,1.82,2.97,55.98,2.6,2894885000.0,2894885000.0,-0.34,-0.56,21.26,22.88
182,001230,劲旅环境,24.79,5.27,1.24,26736.0,64444501.2,6.84,24.85,23.24,24.08,23.55,1.16,3.4,19.98,1.72,3327463953.0,1947434723.0,-0.08,0.16,12.78,13.77
183,300567,精测电子,133.99,5.26,6.69,81272.0,1058081448.73,9.24,134.76,123.0,125.55,127.3,1.29,3.58,280.87,10.61,37483104905.0,30422219672.0,0.12,0.09,57.08,46.92
184,000913,钱江摩托,15.01,5.26,0.75,95642.0,142169540.0,4.56,15.25,14.6,14.72,14.26,2.01,1.84,18.51,1.68,7904168435.0,7806783555.0,0.0,0.07,-0.66,-2.66
185,000632,三木集团,5.0,5.26,0.25,444454.0,218953405.0,9.47,5.11,4.66,4.68,4.75,2.17,9.55,-12.78,2.64,2327597850.0,2327408030.0,0.2,0.2,-23.08,-11.5
186,688331,荣昌生物,130.07,5.25,6.49,125171.0,1641232019.0,12.95,138.0,122.0,122.02,123.58,1.94,7.67,103.46,20.32,73421586214.0,21213521078.0,-0.02,-0.15,60.74,67.21
187,603086,先达股份,7.84,5.23,0.39,257945.0,202620458.0,9.8,8.1,7.37,7.37,7.45,2.94,5.93,13.05,1.58,3408935041.0,3408935041.0,-0.13,-0.13,-4.39,-4.62
188,300129,泰胜风能,13.13,5.21,0.65,578740.0,747698794.82,8.81,13.41,12.31,12.41,12.48,1.22,8.05,50.41,2.67,14559243107.0,9436664742.0,0.08,-0.15,47.03,25.53
189,688069,德林海,30.1,5.17,1.48,34322.0,100618583.0,6.88,30.15,28.18,28.35,28.62,1.89,3.04,65.03,2.62,3401300000.0,3401300000.0,0.33,0.33,40.65,34.2
190,600506,统一股份,22.21,5.16,1.09,115454.0,253634903.0,7.62,22.56,20.95,20.95,21.12,1.92,6.01,326.12,9.61,4264740524.0,4264740524.0,-0.05,-0.18,-6.92,-15.26
191,688720,艾森股份,67.62,5.16,3.32,30228.0,201225510.0,10.17,69.51,62.97,64.4,64.3,1.78,5.36,118.1,5.79,5959576045.0,3812707854.0,-0.07,-0.1,-8.45,-3.92
192,300895,铜牛信息,68.83,5.16,3.38,195723.0,1298556988.1,11.89,69.98,62.2,63.0,65.45,1.1,14.17,-124.28,12.38,9691309221.0,9510396243.0,0.13,-0.1,58.19,55.9
193,600540,新赛股份,5.1,5.15,0.25,347469.0,175812181.0,8.25,5.18,4.78,4.78,4.85,1.75,5.98,-47.06,6.8,2965022496.0,2965022496.0,0.0,-0.2,11.11,11.6
194,601702,华峰铝业,19.68,5.13,0.96,217527.0,424949875.0,4.97,19.95,19.02,19.7,18.72,2.36,2.18,16.35,3.05,19651082208.0,19651082208.0,0.05,-0.05,-4.05,-3.86
195,688523,航天环宇,60.88,5.11,2.96,65969.0,393898547.0,10.27,62.36,56.41,56.74,57.92,1.36,6.84,577.03,14.78,24770854400.0,5875890245.0,-0.36,-0.64,49.55,8.79
196,688618,三旺通信,30.7,5.1,1.49,19431.0,58643657.0,8.66,31.13,28.6,28.6,29.21,0.86,1.77,92.5,3.95,3382698841.0,3378468934.0,-0.2,0.03,11.51,15.15
197,000612,焦作万方,12.28,5.05,0.59,716484.0,875106595.42,4.45,12.45,11.93,12.22,11.69,1.88,6.01,13.67,2.04,14640208558.0,14640208558.0,0.0,0.08,18.88,11.43
198,301246,宏源药业,24.17,5.04,1.16,323833.0,776449304.99,7.74,24.81,23.03,23.03,23.01,1.7,19.04,-6590.97,2.23,9668164356.0,4110771967.0,0.12,-0.45,16.26,-3.32
199,603838,*ST四通,8.76,5.04,0.42,11532.0,9873860.0,6.59,8.76,8.21,8.26,8.34,1.09,0.36,-58.5,3.0,2803340160.0,2803340160.0,0.0,0.0,18.54,17.11
200,000908,ST景峰,8.16,5.02,0.39,179108.0,145350996.6,2.96,8.16,7.93,7.99,7.77,0.49,2.04,-241.63,192.48,14357917408.0,7178958704.0,0.0,0.0,61.26,65.85
201,603580,*ST艾艾,17.36,5.02,0.83,17567.0,29970859.0,6.53,17.36,16.28,16.3,16.53,1.28,1.34,127.94,5.39,2268486752.0,2268486752.0,0.0,0.0,14.29,6.63
202,002792,通宇通讯,42.64,5.02,2.04,504070.0,2106783864.46,9.56,43.2,39.32,39.32,40.6,1.61,14.92,662.81,8.03,22336368319.0,14404835912.0,0.05,-0.35,22.85,-0.14
203,300779,惠城环保,91.92,5.02,4.39,75067.0,688821452.0,7.75,94.84,88.06,88.11,87.53,1.67,4.66,502.9,13.72,18469789120.0,14802846437.0,0.15,0.05,-37.71,-29.35
204,002168,*ST惠程,3.98,5.01,0.19,209947.0,82701250.32,5.28,3.98,3.78,3.79,3.79,1.8,2.68,-54.16,137.71,3120970205.0,3120970205.0,0.0,0.0,4.19,-5.24
205,002713,*ST东易,12.36,5.01,0.59,179039.0,216981531.94,6.46,12.36,11.6,11.6,11.77,0.79,3.4,-151.38,-4.45,11759368074.0,6507550271.0,0.0,0.0,61.15,37.64
206,000972,*ST中基,3.99,5.0,0.19,190422.0,74981361.2,5.0,3.99,3.8,3.8,3.8,1.98,2.47,-16.02,-17.95,3077421480.0,3077421480.0,0.0,0.0,4.45,1.79
207,002024,ST易购,1.47,5.0,0.07,709476.0,103115591.22,5.0,1.47,1.4,1.41,1.4,1.93,0.77,139.29,1.08,13619208398.0,13604028737.0,0.0,0.0,-13.53,-13.53
208,000668,*ST荣控,14.7,5.0,0.7,17419.0,25203823.0,6.36,14.7,13.81,13.81,14.0,1.07,1.19,-59.08,3.06,2158575783.0,2158575783.0,0.0,0.0,45.11,49.69
209,001270,*ST铖昌,108.99,5.0,5.19,51952.0,555405247.2,7.89,108.99,100.8,101.0,103.8,0.87,2.55,186.46,15.25,22464463060.0,22179417153.0,0.0,0.0,49.63,18.89
210,300057,万顺新材,6.94,4.99,0.33,1560338.0,1099980128.1,11.65,7.46,6.69,6.77,6.61,3.37,21.52,-53.66,1.2,6230329334.0,5032516738.0,0.14,0.14,20.07,21.97
211,603261,*ST立航,34.49,4.99,1.64,11661.0,39905431.0,4.54,34.49,33.0,33.2,32.85,2.04,1.5,-45.15,3.98,2673148209.0,2673148209.0,0.0,0.0,42.82,42.82
212,600547,山东黄金,40.5,4.98,1.92,654546.0,2599429107.0,6.82,40.73,38.1,38.12,38.58,1.15,1.81,39.39,6.03,186702145763.0,146384955554.0,0.05,0.02,1.05,4.62
213,002424,ST百灵,5.07,4.97,0.24,67734.0,34318746.41,1.04,5.07,5.02,5.07,4.83,0.53,0.56,93.54,2.17,7085823888.0,6150997576.0,0.0,0.0,-0.2,16.55
214,300212,易华录,12.04,4.97,0.57,431288.0,502335737.18,10.81,12.22,10.98,11.3,11.47,1.56,6.17,-12.16,31.87,8667504761.0,8410081157.0,0.17,-0.17,-27.03,-31.0
215,688183,生益电子,84.68,4.96,4.0,153528.0,1283878566.0,8.09,85.73,79.2,79.42,80.68,1.01,1.85,47.82,12.13,70438617099.0,70438617099.0,-0.35,-0.36,-19.38,-11.51
216,002082,万邦德,27.33,4.95,1.29,618686.0,1719241252.42,9.06,28.64,26.28,26.82,26.04,2.22,11.18,-84.1,6.73,16717461873.0,15120402358.0,0.4,0.4,124.02,96.2
217,002620,ST瑞和,9.12,4.95,0.43,44200.0,40310172.0,0.0,9.12,9.12,9.12,8.69,0.34,1.4,-45.88,-156.26,3442745280.0,2876085963.0,0.0,0.0,77.43,80.95
218,002413,雷科防务,13.36,4.95,0.63,1617283.0,2128248374.89,7.54,13.5,12.54,12.58,12.73,1.81,12.48,-145.89,5.25,17626392086.0,17306951440.0,0.0,0.07,49.27,6.45
219,000506,招金黄金,17.24,4.93,0.81,349506.0,586372570.0,5.72,17.26,16.32,16.39,16.43,1.08,3.76,146.2,25.01,16016266200.0,16010908008.0,0.7,0.88,24.03,32.01
220,003018,金富科技,29.15,4.93,1.37,121242.0,345005706.44,8.64,29.49,27.09,27.5,27.78,1.48,12.37,60.84,4.76,7579000000.0,2856085664.0,0.03,0.41,65.34,67.34
221,002306,*ST云网,2.34,4.93,0.11,338762.0,78523060.66,5.83,2.34,2.21,2.22,2.23,3.04,4.16,-75.73,-53.38,2035244250.0,1904571424.0,0.0,0.0,15.27,17.59
222,600381,*ST春天,3.0,4.9,0.14,72917.0,21580143.0,5.24,3.0,2.85,2.87,2.86,0.95,1.24,-466.46,1.71,1761182223.0,1761182223.0,0.0,0.0,-28.91,-32.28
223,000547,航天发展,28.7,4.9,1.34,2078406.0,5890496646.21,8.04,29.3,27.1,27.1,27.36,1.17,13.08,-70.39,9.76,45876039320.0,45607774479.0,-0.17,-0.03,15.12,-13.06
224,688552,航天南湖,42.91,4.89,2.0,85810.0,371881228.0,11.05,44.64,40.12,40.12,40.91,1.09,9.88,452.92,5.59,14471311680.0,3725770213.0,-0.19,-0.23,21.73,18.14
225,002950,奥美医疗,12.26,4.88,0.57,262862.0,320088369.59,8.13,12.5,11.55,11.57,11.69,1.83,5.82,16.69,2.08,7763833890.0,5541461262.0,-0.08,0.0,9.17,12.27
226,603606,东方电缆,60.57,4.88,2.82,194649.0,1164871863.0,6.32,61.5,57.85,59.0,57.75,1.38,2.83,32.76,5.03,41654919840.0,41654919840.0,-0.18,-0.18,-1.93,1.37
227,920005,鼎佳精密,37.12,4.86,1.72,11290.0,42124325.09,11.27,38.8,34.81,35.0,35.4,2.71,5.25,51.06,4.77,3080960000.0,798080000.0,0.03,0.0,-11.47,-9.18
228,920174,五新隧装,37.61,4.85,1.74,19913.0,74203632.12,9.79,38.89,35.38,35.4,35.87,2.08,2.29,40.98,3.13,8157792951.0,3272098546.0,-0.13,-0.24,-24.7,-22.2
229,688375,国博电子,109.61,4.85,5.07,46098.0,497049571.0,7.61,110.98,103.02,103.38,104.54,1.42,0.77,128.72,10.1,65329193189.0,65329193189.0,-0.22,-0.13,47.98,17.72
230,603909,建发合诚,11.57,4.8,0.53,69966.0,79630288.0,7.52,11.74,10.91,11.0,11.04,1.41,2.68,27.62,2.61,3015988230.0,3015988230.0,-0.09,-0.17,-2.69,2.48
231,000586,汇源通信,15.74,4.79,0.72,97529.0,150944809.0,7.66,15.78,14.63,14.76,15.02,1.38,5.04,154.68,8.99,3044745600.0,3044745600.0,-0.06,0.0,10.07,16.33
232,600284,浦东建设,7.23,4.78,0.33,186829.0,132709055.0,6.81,7.29,6.82,6.85,6.9,1.61,1.93,19.86,0.88,7014950880.0,7014950880.0,0.14,0.0,-16.13,-13.93
233,003002,壶化股份,26.73,4.74,1.21,45639.0,120506913.0,9.25,27.27,24.91,25.46,25.52,1.85,2.5,27.55,3.56,5346000000.0,4887507661.0,0.0,-0.26,-12.62,-17.42
234,300137,先河环保,13.26,4.74,0.6,350875.0,453468243.3,8.93,13.43,12.3,12.4,12.66,0.93,6.62,964.24,4.36,7115080105.0,7028252246.0,0.23,-0.15,20.99,27.99
235,002859,洁美科技,41.72,4.72,1.88,102761.0,415472666.24,10.39,42.35,38.21,38.81,39.84,0.95,2.53,76.7,6.13,17990769330.0,16934120089.0,-0.1,-0.29,46.18,51.16
236,000830,鲁西化工,16.95,4.69,0.76,499136.0,835155633.97,4.82,16.98,16.2,16.2,16.19,1.16,2.62,23.66,1.69,32278207236.0,32275663347.0,-0.06,0.12,5.54,2.29
237,002192,融捷股份,81.65,4.68,3.65,560687.0,4608807229.03,5.65,84.44,80.03,83.35,78.0,1.94,21.64,76.05,6.0,21200847325.0,21156958409.0,0.01,0.18,50.56,57.78
238,605299,舒华体育,20.15,4.68,0.9,550502.0,1084301949.0,15.06,20.9,18.0,18.76,19.25,1.31,13.45,92.43,6.47,8245914438.0,8245914438.0,-1.03,-0.84,65.03,75.37
239,002929,润建股份,50.5,4.66,2.25,151502.0,737104111.35,10.69,50.96,45.8,47.21,48.25,1.31,7.2,1671.67,2.27,14346195742.0,10633317522.0,0.12,-0.08,28.93,26.85
240,002128,电投能源,31.29,4.65,1.39,235252.0,729400858.41,4.55,31.61,30.25,31.0,29.9,1.34,1.05,12.77,1.88,70138834596.0,70138834596.0,0.03,0.06,15.55,13.33
241,600699,均胜电子,25.49,4.64,1.13,496292.0,1249893255.0,9.81,26.27,23.88,23.98,24.36,1.96,3.66,26.46,2.48,39529141651.0,34540317386.0,0.24,0.2,-13.12,-18.72
242,600802,福建水泥,6.33,4.63,0.28,296811.0,185223860.0,7.11,6.38,5.95,5.99,6.05,1.88,6.48,-287.53,2.62,2900712372.0,2900712372.0,-0.16,-0.16,-11.84,-3.51
243,601600,中国铝业,11.97,4.63,0.53,5729183.0,6856169135.0,4.81,12.22,11.67,12.0,11.44,2.63,4.35,16.2,2.74,205345006784.0,157685181097.0,-0.17,0.08,8.13,-2.05
244,688200,华峰测控,280.75,4.57,12.28,29073.0,800685968.0,8.46,285.99,263.29,267.66,268.47,1.53,2.15,70.68,9.31,38050952919.0,38050952919.0,-0.62,-0.09,49.34,47.61
245,301200,大族数控,176.32,4.52,7.63,59426.0,1023211000.37,11.43,183.58,164.3,164.3,168.69,1.41,1.41,130.04,13.32,85255771921.0,74298802089.0,-0.69,-0.76,41.85,48.45
246,002001,新 和 成,36.0,4.5,1.55,551177.0,1974256954.72,5.22,36.3,34.5,34.64,34.45,1.26,1.81,15.6,3.44,110643180480.0,109327029408.0,-0.03,0.03,45.87,42.91
247,300863,卡倍亿,54.43,4.49,2.34,31373.0,166403335.4,6.76,54.85,51.33,51.33,52.09,1.3,1.73,55.86,7.17,10242410753.0,9844690635.0,-0.33,0.48,7.02,8.0
248,600216,浙江医药,16.61,4.47,0.71,511259.0,845434419.0,6.1,16.87,15.9,15.94,15.9,1.8,5.37,12.84,1.44,15972803028.0,15802579180.0,0.0,-0.18,19.93,19.84
249,300952,恒辉安防,36.59,4.45,1.56,74213.0,272649065.9,8.11,37.54,34.7,34.98,35.03,2.02,7.08,57.77,3.73,6314950610.0,3834213191.0,-0.14,-0.33,9.52,-10.47
250,688368,晶丰明源,129.05,4.43,5.47,23173.0,294626551.0,8.46,131.58,121.13,121.13,123.58,1.76,2.62,467.03,9.55,16628462486.0,11420987073.0,-0.31,-0.36,15.0,11.8
251,600313,农发种业,8.48,4.43,0.36,1200175.0,1015058501.0,8.62,8.74,8.04,8.04,8.12,1.67,11.09,119.17,4.65,9848451257.0,9177044662.0,0.12,0.12,26.19,31.68
252,002232,启明信息,17.99,4.41,0.76,80707.0,144004700.41,3.42,18.1,17.51,17.6,17.23,2.33,1.98,225.85,5.2,7349786705.0,7349786705.0,0.0,0.17,-6.11,-4.31
253,603937,丽岛新材,14.47,4.4,0.61,291258.0,417496351.0,10.97,15.03,13.51,14.14,13.86,2.28,13.94,-152.98,1.96,3022623483.0,3022623483.0,-0.07,-0.07,20.68,20.68
254,600110,诺德股份,9.04,4.39,0.38,3028804.0,2723912820.0,7.04,9.38,8.77,9.01,8.66,2.68,17.46,-125.5,2.66,15686035625.0,15686035625.0,-0.22,-0.11,20.86,27.5
255,000669,ST金鸿,5.24,4.38,0.22,404094.0,208617520.16,6.18,5.27,4.96,5.12,5.02,0.96,5.94,-57.84,-321.17,3565342096.0,3565342096.0,-0.19,0.0,74.09,77.63
256,000833,粤桂股份,26.72,4.38,1.12,463690.0,1245346855.44,5.55,27.55,26.13,26.15,25.6,1.19,10.22,36.22,5.49,21431636945.0,12122918135.0,-0.07,-0.04,42.13,37.31
257,600489,中金黄金,26.65,4.35,1.11,793690.0,2077057409.0,4.86,26.73,25.49,25.5,25.54,0.93,1.64,26.34,4.42,129180879831.0,129180879831.0,0.15,0.0,11.27,14.08
258,688323,瑞华泰,21.17,4.34,0.88,63459.0,131685237.0,9.17,21.66,19.8,20.0,20.29,1.19,3.53,-43.49,4.46,3810604742.0,3810604742.0,-0.28,-0.38,-8.91,-5.95
259,600230,沧州大化,19.05,4.33,0.79,242012.0,453393672.0,7.94,19.37,17.92,18.14,18.26,1.52,5.85,124.19,1.96,7885957336.0,7885957336.0,-0.05,-0.16,41.22,24.84
260,301310,鑫宏业,37.88,4.32,1.57,13230.0,49010252.2,5.34,37.96,36.02,36.24,36.31,1.14,2.63,41.28,2.26,5172682187.0,1903248781.0,0.37,0.77,-14.65,-11.8
261,601187,厦门银行,7.73,4.32,0.32,267788.0,203152351.0,5.4,7.75,7.35,7.38,7.41,1.64,1.02,7.75,0.77,20400458574.0,20356028111.0,0.39,0.26,-1.02,5.31
262,920091,大鹏工业,62.9,4.31,2.6,11092.0,68312896.52,6.43,62.98,59.1,59.7,60.3,1.08,7.65,99.76,8.12,3866161080.0,912062580.0,0.26,0.27,-13.72,-21.38
263,600118,中国卫星,81.1,4.31,3.35,409231.0,3269219409.0,6.37,81.55,76.6,76.6,77.75,1.59,3.46,4856.05,15.1,95899868849.0,95899868849.0,-0.02,-0.28,22.66,-14.59
264,000881,中广核技,8.01,4.3,0.33,386828.0,311711292.0,7.94,8.38,7.77,7.97,7.68,3.02,4.28,-55.77,1.45,7572860778.0,7238896132.0,-0.12,0.0,-10.0,-11.49
265,000786,北新建材,26.01,4.29,1.07,167408.0,428734378.26,6.5,26.19,24.57,24.57,24.94,1.35,0.99,15.23,1.63,44275159452.0,43944098970.0,0.08,0.12,4.79,4.16
266,301181,标榜股份,39.61,4.29,1.63,21429.0,83557033.4,7.42,39.93,37.11,37.8,37.98,0.71,2.38,37.95,3.19,4576577941.0,3572078243.0,-0.15,-0.45,4.51,-10.34
267,300804,广康生化,46.51,4.28,1.91,30541.0,140382516.45,6.79,47.1,44.07,44.51,44.6,1.5,11.11,74.07,2.53,3441740000.0,1279025000.0,0.09,0.26,32.7,32.89
268,600768,宁波富邦,17.78,4.28,0.73,67014.0,118171001.0,5.4,17.9,16.98,17.03,17.05,1.39,5.01,110.51,6.14,2378025216.0,2378025216.0,0.11,-0.11,33.68,27.0
269,001215,千味央厨,37.77,4.25,1.54,34409.0,127800216.0,7.31,38.16,35.51,35.55,36.23,1.67,3.56,51.18,1.97,3669750045.0,3655490624.0,-0.16,-0.13,-2.65,-1.9
270,300746,汉嘉数智,12.53,4.24,0.51,92081.0,115374591.81,8.49,12.79,11.77,11.89,12.02,2.88,4.12,83.65,3.68,2828501250.0,2801024489.0,0.0,-0.32,-0.32,-1.1
