date,1.H20955,0.399606,1.H00016,1.H00852,1.H00905,1.950175,1.000852,1.000016,1.000300,1.000905,0.399006,1.000001
2023-07-14,18726.92,2396.64,3992.28,7311.45,7196.86,197.08,6544.46,2547.94,3899.1,6030.52,2224.1,3237.7
2023-07-17,18720.44,2378.94,3955.91,7280.73,7176.13,197.33,6516.56,2520.79,3867.17,6012.69,2207.44,3209.63
2023-07-18,18734.69,2371.58,3948.26,7273.66,7163.32,197.62,6510.03,2511.64,3854.94,6001.8,2200.62,3197.82
2023-07-19,18841.37,2346.4,3957.78,7253.97,7154.6,197.72,6492.35,2517.11,3850.87,5993.41,2177.25,3198.84
2023-07-20,18762.05,2323.14,3941.68,7161.92,7075.87,197.92,6408.76,2506.86,3823.69,5925.48,2155.65,3169.52
2023-07-21,18823.85,2331.19,3950.75,7154.0,7077.04,198.51,6401.42,2509.29,3821.91,5925.63,2163.12,3167.75
2023-07-24,18864.29,2313.75,3936.12,7145.68,7066.67,199.05,6393.79,2500.0,3805.22,5916.71,2146.93,3164.16
2023-07-25,19146.19,2363.29,4059.48,7262.45,7186.12,197.61,6498.27,2578.35,3915.12,6016.63,2192.9,3231.52
2023-07-26,19210.65,2361.43,4056.39,7217.36,7168.68,198.01,6457.25,2576.39,3907.01,6001.54,2191.17,3223.03
2023-07-27,19285.57,2353.94,4054.78,7161.81,7121.08,198.45,6407.55,2575.36,3902.35,5961.18,2184.1,3216.67
2023-07-28,19685.45,2392.13,4168.87,7226.84,7219.59,198.31,6465.38,2647.03,3992.74,6043.24,2219.54,3275.93
2023-07-31,19856.71,2410.6,4178.89,7283.36,7274.04,197.91,6515.85,2653.37,4014.63,6088.24,2236.67,3291.04
2023-08-01,19897.49,2396.72,4167.12,7273.93,7286.95,198.27,6507.41,2645.89,3998.0,6098.88,2223.8,3290.95
2023-08-02,19783.47,2391.09,4127.42,7261.33,7261.36,198.47,6496.02,2620.68,3969.9,6077.46,2218.57,3261.69
2023-08-03,19885.63,2416.32,4165.95,7265.31,7286.88,198.69,6499.54,2645.15,4004.98,6098.69,2241.98,3280.46
2023-08-04,19879.84,2439.38,4171.77,7305.3,7323.58,198.79,6535.32,2648.84,4020.58,6128.56,2263.37,3288.08
2023-08-07,19700.87,2415.02,4149.3,7270.28,7278.37,198.95,6503.98,2634.58,3990.15,6090.73,2240.77,3268.83
2023-08-08,19671.14,2402.23,4144.26,7233.98,7248.94,199.04,6471.34,2631.38,3979.73,6066.1,2228.91,3260.62
2023-08-09,19621.51,2402.04,4140.36,7177.67,7196.07,199.06,6420.98,2628.7,3967.57,6021.75,2228.73,3244.49
2023-08-10,19668.6,2413.44,4142.21,7184.78,7208.97,199.01,6426.81,2629.44,3975.72,6031.71,2239.31,3254.56
2023-08-11,19332.09,2357.1,4046.83,7048.3,7068.09,199.06,6304.64,2568.9,3884.25,5913.35,2187.04,3189.25
2023-08-14,19317.27,2333.02,4015.94,7064.92,7072.38,199.64,6319.41,2549.28,3855.91,5916.8,2164.69,3178.43
2023-08-15,19446.78,2315.76,4011.46,7000.44,7028.14,200.89,6261.73,2546.44,3846.54,5879.78,2148.67,3176.18
2023-08-16,19464.33,2298.83,3986.83,6916.65,6972.61,201.11,6186.4,2530.81,3818.33,5833.22,2132.97,3150.13
2023-08-17,19454.91,2314.02,3995.78,6985.16,7021.89,200.99,6247.6,2536.49,3831.1,5874.36,2147.06,3163.74
2023-08-18,19374.34,2283.7,3950.24,6839.54,6907.13,201.26,6117.11,2507.58,3784.0,5777.8,2118.92,3131.95
2023-08-21,19173.42,2247.1,3899.06,6772.57,6827.01,202.57,6057.17,2475.09,3729.56,5710.78,2084.97,3092.98
2023-08-22,19267.95,2249.23,3928.68,6819.59,6863.27,202.6,6099.19,2493.76,3758.23,5741.06,2086.94,3120.33
2023-08-23,19161.85,2197.53,3877.36,6679.32,6730.11,202.8,5973.67,2461.19,3696.63,5629.5,2038.98,3078.4
2023-08-24,19026.68,2225.12,3908.19,6695.45,6757.89,203.03,5987.97,2480.75,3723.43,5652.67,2064.57,3082.24
2023-08-25,19127.78,2199.06,3919.53,6573.65,6673.17,202.95,5879.03,2485.33,3709.15,5581.21,2040.4,3064.07
2023-08-28,19394.02,2220.24,3971.34,6621.93,6748.41,202.61,5922.16,2518.19,3752.62,5644.14,2060.04,3098.64
2023-08-29,19320.49,2282.91,3988.75,6830.6,6899.27,202.4,6108.76,2529.22,3790.11,5770.32,2118.19,3135.89
2023-08-30,19121.49,2281.76,3978.21,6865.11,6905.06,202.43,6139.63,2522.54,3788.51,5775.15,2117.13,3137.14
2023-08-31,18996.35,2266.08,3960.45,6826.05,6862.31,202.55,6104.3,2510.46,3765.27,5739.4,2102.58,3119.88
2023-09-01,19175.21,2263.58,3994.83,6829.3,6875.94,201.81,6107.2,2532.25,3791.49,5750.8,2100.26,3133.25
2023-09-04,19483.65,2282.74,4066.15,6931.69,6970.38,200.52,6198.76,2577.47,3848.95,5829.78,2118.03,3177.06
2023-09-05,19309.32,2275.51,4041.43,6896.89,6921.27,200.32,6167.64,2561.79,3820.32,5788.71,2111.33,3154.37
2023-09-06,19218.77,2264.81,4037.59,6927.91,6923.26,199.54,6195.38,2559.36,3812.03,5790.38,2101.4,3158.08
2023-09-07,19087.64,2216.93,3997.83,6802.78,6818.43,198.97,6083.49,2534.16,3758.47,5702.7,2056.98,3122.35
2023-09-08,18924.51,2209.16,3975.45,6824.03,6825.51,199.1,6102.49,2519.97,3739.99,5708.62,2049.77,3116.72
2023-09-11,19093.97,2223.63,4001.01,6913.66,6904.55,199.07,6182.64,2536.17,3767.54,5774.73,2063.19,3142.78
2023-09-12,19101.75,2210.53,3994.16,6915.86,6900.0,199.16,6184.61,2531.83,3760.6,5770.93,2051.04,3137.06
2023-09-13,19065.65,2185.43,3982.66,6824.76,6833.61,199.45,6103.14,2524.54,3736.65,5715.4,2027.73,3123.07
2023-09-14,19193.71,2168.35,3992.82,6786.27,6817.71,200.49,6068.71,2530.98,3733.51,5702.1,2011.88,3126.55
2023-09-15,19169.87,2158.48,3969.16,6797.84,6820.78,199.48,6079.06,2514.98,3708.78,5704.66,2002.73,3117.74
2023-09-18,19194.91,2177.6,3995.86,6803.33,6838.74,198.91,6083.97,2531.9,3727.71,5719.69,2020.47,3125.93
2023-09-19,19288.53,2158.41,3996.46,6744.14,6800.73,199.0,6031.04,2532.28,3720.5,5687.9,2002.66,3124.96
2023-09-20,19304.44,2141.85,3980.97,6690.14,6756.62,198.84,5982.56,2521.56,3705.69,5651.01,1987.3,3108.57
2023-09-21,19151.23,2120.63,3940.2,6642.17,6709.89,199.2,5939.66,2495.74,3672.44,5611.92,1967.61,3084.7
2023-09-22,19247.02,2169.92,4027.41,6771.15,6813.88,198.37,6054.93,2550.98,3738.93,5698.82,2013.34,3132.43
2023-09-25,19207.28,2161.21,3992.94,6740.36,6775.44,197.96,6027.39,2529.15,3714.6,5666.66,2005.26,3115.61
2023-09-26,19107.92,2144.58,3968.09,6705.58,6752.39,197.77,5996.11,2513.41,3692.89,5646.65,1989.83,3102.27
2023-09-27,19032.62,2162.43,3978.72,6748.24,6786.07,197.9,6034.06,2520.14,3700.5,5674.35,2006.22,3107.32
2023-09-28,19054.75,2159.93,3958.11,6798.82,6805.71,198.66,6078.94,2507.09,3689.52,5690.77,2003.91,3110.48
2023-10-09,18989.33,2154.25,3946.24,6777.62,6766.67,199.01,6059.97,2499.57,3684.73,5658.08,1998.61,3096.92
2023-10-10,18832.2,2142.75,3919.35,6759.18,6733.53,198.84,6043.48,2482.53,3657.13,5630.37,1987.94,3075.24
2023-10-11,18762.29,2159.96,3932.49,6776.99,6733.39,198.3,6059.4,2490.86,3667.55,5629.79,2003.9,3078.96
2023-10-12,19004.85,2176.34,3969.64,6827.69,6783.44,198.38,6104.46,2514.39,3702.38,5671.64,2019.1,3107.9
2023-10-13,18945.52,2152.18,3929.75,6802.46,6737.69,198.85,6081.87,2489.13,3663.41,5633.38,1996.6,3088.1
2023-10-16,18968.08,2109.19,3897.09,6738.27,6674.64,198.95,6024.36,2468.44,3626.6,5580.67,1956.72,3073.81
2023-10-17,19023.14,2114.76,3913.62,6723.83,6692.19,198.63,6011.37,2478.9,3639.4,5595.34,1961.89,3083.5
2023-10-18,18843.99,2089.48,3895.13,6608.22,6607.58,198.43,5908.01,2467.19,3610.58,5524.6,1938.44,3058.71
2023-10-19,18528.96,2062.82,3792.09,6535.39,6535.45,198.19,5842.89,2401.93,3533.54,5464.03,1913.7,3005.39
2023-10-20,18472.48,2044.76,3772.03,6458.91,6487.36,198.86,5774.32,2389.22,3510.59,5423.67,1896.95,2983.06
2023-10-23,18161.65,2010.35,3741.58,6306.58,6327.87,198.71,5638.14,2369.93,3474.24,5290.33,1864.91,2939.29
2023-10-24,18276.49,2027.49,3755.01,6397.4,6401.78,198.22,5719.32,2378.44,3487.13,5352.01,1880.81,2962.24
2023-10-25,18532.18,2009.15,3773.41,6464.04,6430.47,198.32,5778.9,2386.3,3504.46,5376.0,1863.8,2974.11
2023-10-26,18608.86,2022.15,3785.16,6500.77,6457.91,198.13,5811.69,2393.73,3514.14,5398.93,1875.86,2988.3
2023-10-27,18745.42,2080.42,3818.65,6618.45,6569.51,197.91,5916.68,2414.91,3562.39,5492.03,1929.91,3017.78
2023-10-30,18634.92,2131.92,3817.45,6718.99,6634.54,197.83,6006.56,2414.16,3583.77,5546.39,1977.69,3021.55
2023-10-31,18653.03,2121.72,3813.22,6677.47,6612.83,198.27,5969.34,2411.48,3572.51,5528.24,1968.23,3018.77
2023-11-01,18646.64,2111.91,3827.85,6665.25,6590.97,198.41,5958.42,2420.73,3571.03,5509.97,1959.13,3023.08
2023-11-02,18640.76,2090.98,3822.67,6583.4,6530.55,199.16,5885.25,2417.46,3554.19,5459.45,1939.7,3009.41
2023-11-03,18590.99,2121.71,3853.48,6681.75,6591.82,199.11,5973.17,2436.94,3584.14,5510.36,1968.21,3030.8
2023-11-06,18604.27,2190.83,3884.84,6819.79,6705.11,199.32,6096.57,2456.77,3632.61,5605.06,2032.34,3058.41
2023-11-07,18589.44,2180.52,3864.59,6842.37,6712.33,199.29,6116.76,2443.97,3619.76,5611.1,2022.77,3057.27
2023-11-08,18491.52,2180.91,3853.1,6867.19,6708.65,199.55,6138.94,2436.7,3611.07,5608.02,2023.13,3052.37
2023-11-09,18551.24,2175.79,3852.36,6824.4,6689.55,199.75,6100.69,2436.23,3612.83,5592.06,2018.38,3053.28
2023-11-10,18515.66,2161.62,3817.23,6810.83,6666.88,199.61,6088.56,2414.02,3586.49,5573.1,2005.24,3038.97
2023-11-13,18556.13,2165.91,3807.07,6873.78,6705.74,200.42,6144.63,2407.59,3579.41,5605.57,2009.21,3046.53
2023-11-14,18618.1,2161.16,3805.18,6915.56,6735.63,200.24,6181.98,2406.4,3582.06,5630.55,2004.81,3056.07
2023-11-15,18744.1,2172.54,3837.96,6943.85,6776.38,200.03,6207.27,2427.12,3607.25,5664.62,2015.36,3072.83
2023-11-16,18732.59,2132.39,3801.9,6874.36,6710.28,200.42,6145.15,2404.32,3572.36,5609.36,1978.12,3050.93
2023-11-17,18724.23,2141.45,3792.23,6934.89,6736.67,200.71,6199.23,2398.2,3568.07,5631.42,1986.53,3054.37
2023-11-20,18780.61,2148.4,3802.6,6995.36,6770.66,200.76,6253.28,2404.77,3576.32,5659.77,1992.97,3068.32
2023-11-21,18816.84,2139.02,3820.75,6949.32,6748.31,200.6,6212.13,2416.24,3581.07,5641.08,1984.27,3067.93
2023-11-22,18735.59,2103.7,3790.17,6860.77,6666.91,200.26,6132.97,2396.9,3544.42,5572.9,1950.01,3043.61
2023-11-23,18907.24,2115.94,3803.23,6933.04,6726.84,199.4,6197.53,2405.17,3561.52,5622.99,1961.35,3061.86
2023-11-24,18973.3,2090.68,3780.87,6841.24,6663.95,199.51,6115.41,2391.02,3538.01,5570.42,1937.94,3040.97
2023-11-27,18876.26,2078.02,3748.76,6837.27,6659.42,199.24,6111.36,2370.72,3511.94,5566.51,1926.2,3031.7
2023-11-28,18933.86,2091.2,3749.54,6873.04,6689.31,199.82,6143.3,2371.21,3518.52,5591.5,1938.42,3038.55
2023-11-29,18788.34,2069.06,3728.84,6839.55,6643.66,200.19,6113.37,2358.12,3488.31,5553.33,1917.9,3021.69
2023-11-30,18825.79,2074.12,3741.3,6803.03,6633.98,200.51,6080.55,2366.0,3496.2,5545.05,1922.59,3029.67
2023-12-01,18887.39,2078.11,3719.17,6858.42,6660.09,200.46,6130.05,2352.0,3482.88,5566.87,1926.28,3031.64
2023-12-04,18879.55,2059.37,3690.51,6840.9,6650.75,200.34,6114.39,2333.88,3460.14,5559.07,1908.92,3022.91
2023-12-05,18700.23,2018.57,3615.72,6704.64,6532.72,200.62,5992.6,2286.58,3394.26,5460.41,1871.1,2972.3
2023-12-06,18722.54,2030.27,3611.74,6739.55,6558.36,200.49,6023.8,2284.06,3399.6,5481.82,1881.94,2968.93
2023-12-07,18652.82,2025.17,3597.13,6736.24,6557.67,200.68,6020.83,2274.83,3391.28,5481.14,1877.21,2966.21
2023-12-08,18615.87,2041.31,3608.84,6716.45,6577.85,200.75,6003.14,2281.65,3399.46,5497.99,1892.18,2969.56
2023-12-11,18753.59,2066.73,3626.28,6797.01,6657.85,201.32,6075.08,2292.68,3419.45,5564.85,1915.74,2991.44
2023-12-12,18823.35,2053.93,3645.99,6801.39,6659.43,201.14,6078.99,2305.14,3426.8,5566.18,1903.87,3003.44
2023-12-13,18724.84,2019.91,3576.21,6734.89,6589.25,201.97,6019.55,2261.02,3369.61,5507.51,1872.34,2968.76
2023-12-14,18677.44,2007.15,3558.68,6703.91,6567.49,201.85,5991.86,2249.94,3351.96,5489.33,1860.51,2958.99
2023-12-15,18542.84,1994.19,3551.33,6658.86,6520.18,202.9,5951.6,2245.29,3341.55,5449.79,1848.5,2942.56
2023-12-18,18464.26,1963.44,3560.72,6553.02,6442.99,203.47,5857.01,2251.23,3329.37,5385.27,1820.0,2930.8
2023-12-19,18437.11,1971.72,3570.18,6560.34,6436.54,203.19,5863.54,2257.21,3334.04,5379.87,1827.67,2932.39
2023-12-20,18351.9,1944.98,3547.85,6445.96,6352.09,203.42,5761.31,2237.58,3297.5,5309.29,1802.88,2902.11
2023-12-21,18340.43,1977.06,3585.58,6488.03,6387.35,204.51,5798.91,2261.38,3330.87,5338.76,1832.62,2918.71
2023-12-22,18324.16,1969.75,3600.05,6415.33,6354.96,204.84,5733.91,2270.5,3337.23,5311.69,1825.84,2914.78
2023-12-25,18284.26,1975.93,3604.41,6417.36,6359.37,205.99,5735.73,2272.96,3347.45,5315.37,1831.57,2918.81
2023-12-26,18267.82,1951.04,3587.37,6323.23,6291.07,205.66,5651.59,2262.21,3324.79,5258.28,1808.5,2898.88
2023-12-27,18343.51,1952.48,3594.24,6373.1,6323.66,205.6,5696.16,2266.54,3336.36,5285.53,1809.83,2914.61
2023-12-28,18418.46,2027.63,3675.37,6495.46,6440.03,205.47,5805.53,2317.7,3414.54,5382.8,1879.5,2954.7
2023-12-29,18463.33,2040.44,3688.8,6586.88,6495.59,205.45,5887.24,2326.17,3431.11,5429.23,1891.37,2974.93
2024-01-02,18615.58,2002.2,3634.97,6550.53,6471.93,205.32,5854.75,2292.23,3386.35,5409.46,1855.92,2962.28
2024-01-03,18768.5,1979.34,3639.11,6516.18,6462.28,205.15,5824.04,2294.84,3378.3,5401.4,1834.73,2967.25
2024-01-04,18803.3,1943.77,3614.05,6470.27,6407.16,205.65,5783.02,2279.04,3347.05,5355.32,1801.76,2954.35
2024-01-05,18819.66,1915.52,3597.41,6350.33,6319.29,206.42,5675.81,2268.54,3329.11,5281.87,1775.58,2929.18
2024-01-08,18577.26,1881.9,3558.24,6202.41,6182.69,206.56,5543.57,2243.84,3286.06,5167.7,1744.41,2887.54
2024-01-09,18675.02,1888.76,3561.07,6213.29,6198.19,207.77,5553.3,2245.62,3292.5,5180.65,1750.78,2893.25
2024-01-10,18603.02,1880.59,3544.55,6167.16,6171.42,207.51,5512.07,2235.21,3277.13,5158.08,1743.2,2877.7
2024-01-11,18599.49,1917.35,3552.32,6277.97,6250.13,207.36,5611.11,2240.11,3295.67,5223.86,1777.27,2886.65
2024-01-12,18672.1,1899.97,3547.72,6237.0,6228.97,206.62,5574.49,2237.21,3284.17,5206.18,1761.16,2881.98
2024-01-15,18722.6,1883.19,3549.78,6220.09,6213.55,207.0,5559.38,2238.5,3280.92,5193.3,1745.61,2886.29
2024-01-16,18792.07,1890.33,3566.38,6197.82,6210.09,207.1,5539.47,2248.98,3300.88,5190.4,1752.23,2893.99
2024-01-17,18539.36,1833.58,3487.54,6029.6,6055.91,207.6,5389.12,2199.26,3229.08,5061.54,1699.62,2833.62
2024-01-18,18379.02,1868.9,3549.71,6012.04,6062.4,207.75,5373.42,2238.46,3274.73,5066.96,1732.36,2845.78
2024-01-19,18280.78,1850.64,3557.76,5937.81,6004.34,208.41,5306.99,2243.54,3269.78,5018.43,1715.44,2832.28
2024-01-22,17660.91,1798.26,3537.26,5595.27,5720.23,209.88,5000.83,2230.61,3218.9,4780.97,1666.88,2756.34
2024-01-23,17818.27,1820.62,3530.54,5683.43,5821.65,209.76,5079.63,2226.37,3231.93,4865.74,1687.61,2770.98
2024-01-24,18243.83,1829.87,3584.75,5754.79,5902.96,210.01,5143.41,2260.56,3277.11,4933.7,1696.19,2820.77
2024-01-25,18729.6,1856.41,3667.68,5948.11,6069.84,209.8,5316.2,2312.85,3342.92,5073.18,1720.78,2906.11
2024-01-26,18935.67,1815.08,3670.09,5896.17,6014.7,209.89,5269.76,2314.37,3333.82,5027.09,1682.48,2910.22
2024-01-29,18895.56,1751.79,3654.33,5741.18,5896.04,210.23,5131.25,2304.44,3303.96,4927.91,1623.81,2883.36
2024-01-30,18610.91,1708.6,3601.28,5577.17,5760.93,211.89,4984.66,2270.98,3245.04,4814.99,1583.77,2830.53
2024-01-31,18417.81,1697.38,3574.83,5353.84,5619.73,213.74,4785.03,2254.3,3215.35,4696.98,1573.37,2788.55
2024-02-01,18234.05,1714.28,3565.26,5315.14,5597.9,213.56,4750.44,2248.27,3217.71,4678.73,1589.04,2770.74
2024-02-02,18073.23,1672.57,3534.73,5118.47,5459.7,213.49,4574.67,2229.01,3179.63,4563.22,1550.37,2730.15
2024-02-05,17866.01,1685.77,3576.38,4803.4,5336.51,214.89,4293.07,2255.28,3200.42,4460.26,1562.61,2702.19
2024-02-06,18472.93,1798.87,3677.18,5138.36,5750.05,213.19,4592.44,2318.84,3311.69,4805.9,1667.45,2789.49
2024-02-07,18921.42,1841.56,3717.31,5368.18,6113.38,213.95,4797.85,2344.15,3343.63,5109.57,1707.02,2829.7
2024-02-08,19035.77,1862.96,3730.67,5587.39,6162.03,213.4,4993.1,2352.58,3364.93,5150.23,1726.86,2865.9
2024-02-19,19160.17,1884.07,3760.76,5628.22,6151.71,214.08,5029.59,2371.55,3403.81,5141.6,1746.42,2910.54
2024-02-20,19305.03,1883.8,3756.85,5646.6,6150.93,214.77,5046.01,2369.08,3410.85,5140.96,1746.18,2922.73
2024-02-21,19353.04,1890.6,3822.09,5677.34,6148.64,214.79,5073.48,2410.23,3456.87,5139.04,1752.48,2950.96
2024-02-22,19480.99,1896.42,3858.34,5764.68,6193.27,215.1,5151.53,2433.08,3486.67,5176.34,1757.87,2988.36
2024-02-23,19476.93,1896.77,3858.85,5848.04,6218.84,215.64,5225.67,2433.41,3489.74,5197.71,1758.19,3004.88
2024-02-26,19162.41,1889.77,3795.65,5881.31,6216.15,216.65,5255.4,2393.55,3453.36,5195.46,1751.7,2977.02
2024-02-27,19279.65,1935.37,3813.9,6036.46,6350.56,217.67,5394.03,2405.06,3494.79,5307.8,1793.98,3015.48
2024-02-28,19119.76,1886.82,3783.06,5765.65,6202.49,218.39,5152.05,2385.61,3450.26,5184.05,1748.97,2957.85
2024-02-29,19370.23,1949.46,3826.71,5981.14,6397.21,219.64,5344.61,2413.14,3516.08,5346.79,1807.03,3015.17
2024-03-01,19352.32,1967.8,3829.41,6045.3,6435.8,217.8,5401.94,2414.84,3537.8,5379.05,1824.03,3027.02
2024-03-04,19336.88,1979.45,3835.35,6074.84,6447.49,219.19,5428.34,2418.58,3540.87,5388.82,1834.83,3039.31
2024-03-05,19400.14,1978.18,3879.48,6015.3,6403.23,218.78,5375.13,2446.42,3565.51,5351.83,1833.66,3047.79
2024-03-06,19376.67,1977.02,3859.98,6022.38,6401.17,220.35,5381.46,2434.12,3551.05,5350.1,1832.58,3039.93
2024-03-07,19413.51,1931.01,3848.65,5934.89,6314.06,220.85,5303.28,2426.97,3529.72,5277.3,1789.94,3027.4
2024-03-08,19517.97,1949.74,3847.37,6009.98,6400.56,220.04,5370.37,2426.17,3544.91,5349.6,1807.29,3046.02
2024-03-11,19492.46,2039.4,3874.23,6117.72,6509.98,218.85,5466.65,2443.11,3589.26,5441.05,1890.41,3068.46
2024-03-12,19283.11,2056.26,3885.91,6150.96,6489.25,216.13,5496.36,2450.47,3597.49,5423.72,1906.04,3055.94
2024-03-13,19197.74,2044.52,3849.64,6179.42,6478.95,216.99,5521.78,2427.6,3572.36,5415.11,1895.15,3043.83
2024-03-14,19202.38,2031.43,3843.71,6140.1,6452.4,216.82,5486.65,2423.86,3562.22,5392.93,1883.02,3038.23
2024-03-15,19354.16,2032.58,3849.0,6217.31,6525.65,217.7,5555.64,2427.2,3569.99,5454.15,1884.09,3054.64
2024-03-18,19393.52,2078.23,3866.44,6320.79,6614.55,218.49,5648.01,2438.19,3603.53,5528.45,1926.4,3084.93
2024-03-19,19268.13,2057.24,3832.57,6275.43,6554.46,219.85,5607.48,2416.83,3577.63,5478.22,1906.94,3062.76
2024-03-20,19311.98,2059.72,3847.83,6333.26,6572.63,219.24,5659.15,2426.46,3585.38,5493.41,1909.25,3079.69
2024-03-21,19316.64,2046.62,3848.85,6332.29,6539.63,218.85,5658.28,2427.1,3581.09,5465.83,1897.09,3077.11
2024-03-22,19122.84,2016.5,3810.95,6262.46,6442.4,217.79,5595.88,2403.2,3545.0,5384.57,1869.17,3048.03
2024-03-25,19086.39,1977.95,3807.8,6117.17,6334.94,217.41,5466.06,2401.21,3525.76,5294.75,1833.44,3026.31
2024-03-26,19152.06,1986.68,3827.67,6096.68,6322.58,217.25,5447.75,2413.74,3543.75,5284.42,1841.54,3031.48
2024-03-27,18978.68,1930.89,3804.19,5893.54,6169.75,217.81,5266.23,2398.94,3502.79,5156.68,1789.82,2993.14
2024-03-28,18987.23,1949.31,3809.03,6023.36,6250.06,218.18,5382.24,2401.99,3520.96,5223.81,1806.9,3010.66
2024-03-29,19187.34,1961.84,3829.54,6089.42,6324.9,219.24,5441.26,2414.92,3537.48,5286.16,1818.2,3041.17
2024-04-01,19401.11,2020.01,3871.79,6221.24,6462.58,217.98,5559.06,2441.57,3595.65,5401.22,1872.12,3077.38
2024-04-02,19539.31,2007.47,3862.58,6189.9,6438.65,218.45,5531.05,2435.76,3580.68,5381.23,1860.49,3074.96
2024-04-03,19643.28,1985.8,3853.72,6156.19,6430.72,219.16,5500.93,2430.17,3567.8,5374.6,1840.41,3069.3
2024-04-08,19606.03,1949.8,3828.22,6043.14,6339.78,219.51,5399.91,2414.09,3536.41,5298.59,1807.05,3047.05
2024-04-09,19662.45,1971.95,3813.18,6120.36,6392.79,219.77,5468.91,2404.61,3533.49,5342.9,1827.58,3048.54
2024-04-10,19647.11,1931.34,3800.71,6006.37,6312.12,219.18,5367.05,2396.74,3504.71,5275.47,1789.94,3027.33
2024-04-11,19767.55,1922.86,3797.74,6020.76,6343.63,218.06,5379.92,2394.87,3504.24,5301.81,1782.09,3034.25
2024-04-12,19680.78,1902.14,3764.72,5974.72,6314.21,218.56,5338.77,2374.05,3475.84,5277.22,1762.88,3019.47
2024-04-15,19912.26,1937.36,3843.96,5917.35,6388.99,218.67,5287.51,2424.02,3549.08,5339.72,1795.52,3057.38
2024-04-16,19677.2,1899.25,3825.42,5670.19,6211.71,219.36,5066.66,2412.32,3511.11,5191.55,1760.2,3007.07
2024-04-17,20080.85,1939.29,3869.08,5917.29,6389.13,219.75,5287.46,2439.86,3565.4,5339.75,1797.31,3071.38
2024-04-18,20123.87,1928.69,3877.56,5916.47,6401.21,220.9,5286.72,2445.2,3569.8,5349.84,1787.49,3074.22
2024-04-19,20285.31,1894.78,3854.37,5891.6,6359.37,221.34,5264.39,2430.58,3541.66,5314.87,1756.0,3065.26
2024-04-22,19998.4,1889.46,3846.87,5871.19,6303.7,222.24,5246.08,2424.75,3530.9,5267.58,1750.46,3044.6
2024-04-23,19716.29,1892.75,3829.41,5840.25,6233.14,223.08,5218.43,2413.74,3506.22,5208.27,1753.16,3021.98
2024-04-24,19754.17,1905.97,3845.88,5938.01,6298.74,220.66,5305.61,2424.12,3521.62,5263.04,1765.41,3044.82
2024-04-25,19892.88,1905.24,3857.78,5947.59,6294.56,220.05,5313.99,2431.62,3530.28,5259.34,1764.73,3052.9
2024-04-26,19836.15,1969.02,3905.75,6062.92,6430.04,218.55,5415.94,2461.86,3584.27,5372.12,1823.74,3088.64
2024-04-29,19906.33,2038.11,3925.55,6207.87,6557.37,217.38,5545.23,2474.34,3623.91,5478.49,1887.57,3113.04
2024-04-30,19919.32,2015.89,3909.54,6155.77,6512.67,218.55,5497.43,2464.24,3604.39,5441.14,1858.39,3104.82
2024-05-06,20212.39,2055.83,3959.54,6278.73,6617.36,217.94,5606.84,2495.76,3657.88,5528.6,1895.21,3140.72
2024-05-07,20145.2,2052.93,3965.9,6299.57,6615.54,218.47,5625.34,2499.77,3659.01,5527.08,1892.54,3147.74
2024-05-08,20037.65,2023.32,3944.08,6200.65,6533.9,218.67,5536.66,2486.02,3630.22,5458.76,1865.11,3128.48
2024-05-09,20246.65,2061.19,3969.01,6302.45,6651.22,217.7,5626.83,2501.73,3664.56,5556.77,1900.01,3154.32
2024-05-10,20316.03,2037.7,3979.87,6244.2,6627.78,217.46,5574.23,2508.58,3666.28,5535.4,1878.17,3154.55
2024-05-13,20408.85,2018.39,3976.51,6184.61,6591.7,218.72,5520.8,2506.46,3664.69,5505.26,1860.37,3148.02
2024-05-14,20342.27,2013.22,3961.08,6220.4,6586.62,218.87,5551.68,2496.74,3657.05,5500.74,1855.6,3145.77
2024-05-15,20264.83,1995.4,3930.39,6159.57,6523.2,218.66,5497.23,2477.39,3626.06,5446.66,1838.89,3119.9
2024-05-16,20294.11,2001.26,3949.47,6151.72,6500.7,217.88,5488.95,2489.41,3640.36,5424.67,1844.21,3122.4
2024-05-17,20519.24,2023.75,4004.61,6235.78,6582.32,217.47,5563.23,2524.17,3677.97,5491.89,1864.94,3154.03
2024-05-20,20579.53,2035.68,4018.34,6273.65,6621.33,218.01,5596.78,2532.82,3690.96,5523.5,1875.93,3171.15
2024-05-21,20564.84,2020.54,4006.29,6207.16,6569.82,217.87,5536.74,2525.23,3676.16,5478.91,1861.48,3157.97
2024-05-22,20589.88,2038.93,4012.33,6212.1,6561.53,218.15,5539.66,2529.04,3684.45,5468.61,1877.93,3158.54
2024-05-23,20290.92,2011.03,3967.57,6071.43,6436.46,218.79,5412.82,2500.82,3641.79,5362.31,1852.07,3116.39
2024-05-24,20291.16,1975.03,3925.69,6002.9,6380.8,218.76,5350.11,2474.43,3601.48,5313.45,1818.56,3088.87
2024-05-27,20513.28,1988.96,3962.46,6064.46,6450.78,218.92,5404.62,2497.6,3635.71,5371.37,1830.96,3124.04
2024-05-28,20364.23,1962.98,3950.65,6002.24,6385.7,219.7,5348.03,2490.16,3609.17,5316.13,1806.25,3109.57
2024-05-29,20379.36,1968.76,3955.43,6007.53,6404.32,220.19,5351.25,2493.17,3613.52,5328.31,1811.07,3111.02
