date,position_before,position,return,gross_return,turnover,cost,stop_triggered,trade_count,stop_exit_count,nav,signal
2015-11-02,159941.SZ,159941.SZ,-0.010040160642570295,-0.010040160642570295,0.0,article_cost_0p015pct,False,24,2,1.2014289570906322,weighted_slope
2015-11-03,159941.SZ,159915.SZ,0.012880628803245475,0.013184584178498993,2.0,article_cost_0p015pct,False,25,2,1.216904117520387,weighted_slope
2015-11-04,159915.SZ,159915.SZ,0.07982646420824291,0.07982646420824291,0.0,article_cost_0p015pct,False,25,2,1.3140452705024916,weighted_slope
2015-11-05,159915.SZ,159915.SZ,-0.018481317798312524,-0.018481317798312524,0.0,article_cost_0p015pct,False,25,2,1.2897599822569656,weighted_slope
2015-11-06,159915.SZ,159915.SZ,0.042979942693409656,0.042979942693409656,0.0,article_cost_0p015pct,False,25,2,1.3451937923826232,weighted_slope
2015-11-09,159915.SZ,159915.SZ,0.013736263736263687,0.013736263736263687,0.0,article_cost_0p015pct,False,25,2,1.3636717290911755,weighted_slope
2015-11-10,159915.SZ,159915.SZ,0.010065814943863716,0.010065814943863716,0.0,article_cost_0p015pct,False,25,2,1.3773981963603859,weighted_slope
2015-11-11,159915.SZ,159941.SZ,0.026905327711767013,0.027213491759294772,2.0,article_cost_0p015pct,False,26,2,1.4144575462230589,weighted_slope
2015-11-12,159941.SZ,159941.SZ,-0.0010101010101010166,-0.0010101010101010166,0.0,article_cost_0p015pct,False,26,2,1.413028801226874,weighted_slope
2015-11-13,159941.SZ,159941.SZ,-0.0030333670374115274,-0.0030333670374115274,0.0,article_cost_0p015pct,False,26,2,1.4087425662383193,weighted_slope
2015-11-16,159941.SZ,159941.SZ,-0.017241379310344862,-0.017241379310344862,0.0,article_cost_0p015pct,False,26,2,1.3844539013031758,weighted_slope
2015-11-17,159941.SZ,159941.SZ,0.008255933952528327,0.008255933952528327,0.0,article_cost_0p015pct,False,26,2,1.395883861272655,weighted_slope
2015-11-18,159941.SZ,159915.SZ,0.0007232343909928662,0.0010235414534287557,2.0,article_cost_0p015pct,False,27,2,1.3968934124869592,weighted_slope
2015-11-19,159915.SZ,159915.SZ,0.042925278219395846,0.042925278219395846,0.0,article_cost_0p015pct,False,27,2,1.4568554508608031,weighted_slope
2015-11-20,159915.SZ,159915.SZ,0.008003048780487854,0.008003048780487854,0.0,article_cost_0p015pct,False,27,2,1.4685147361001618,weighted_slope
2015-11-23,159915.SZ,159915.SZ,-0.009829867674858161,-0.009829867674858161,0.0,article_cost_0p015pct,False,27,2,1.4540794305657179,weighted_slope
2015-11-24,159915.SZ,159915.SZ,0.01680030546009914,0.01680030546009914,0.0,article_cost_0p015pct,False,27,2,1.478508409162469,weighted_slope
2015-11-25,159915.SZ,159915.SZ,0.03116785580172743,0.03116785580172743,0.0,article_cost_0p015pct,False,27,2,1.5245903460608863,weighted_slope
2015-11-26,159915.SZ,159915.SZ,-0.0262199563000729,-0.0262199563000729,0.0,article_cost_0p015pct,False,27,2,1.4846156538116568,weighted_slope
2015-11-27,159915.SZ,CASH,-0.06670695587135367,-0.0665669409124906,1.0,article_cost_0p015pct,True,28,3,1.3855814629069219,weighted_slope
2015-11-30,CASH,159941.SZ,-0.00014999999999998348,0.0,1.0,article_cost_0p015pct,False,29,3,1.3853736256874858,weighted_slope
2015-12-01,159941.SZ,513030.SH,0.006704904904904829,0.00700700700700696,2.0,article_cost_0p015pct,False,30,3,1.3946624241054837,weighted_slope
2015-12-02,513030.SH,513030.SH,-0.005417118093174467,-0.005417118093174467,0.0,article_cost_0p015pct,False,30,3,1.3871073730539913,weighted_slope
2015-12-03,513030.SH,513030.SH,0.0,0.0,0.0,article_cost_0p015pct,False,30,3,1.3871073730539913,weighted_slope
2015-12-04,513030.SH,513030.SH,-0.007625272331154731,-0.007625272331154731,0.0,article_cost_0p015pct,False,30,3,1.376530301581902,weighted_slope
2015-12-07,513030.SH,513030.SH,0.003293084522502765,0.003293084522502765,0.0,article_cost_0p015pct,False,30,3,1.3810633322127974,weighted_slope
2015-12-08,513030.SH,513030.SH,0.003282275711159688,0.003282275711159688,0.0,article_cost_0p015pct,False,30,3,1.3855963628436927,weighted_slope
2015-12-09,513030.SH,513030.SH,-0.018538713195201728,-0.018538713195201728,0.0,article_cost_0p015pct,False,30,3,1.3599091892686188,weighted_slope
2015-12-10,513030.SH,513030.SH,-0.00666666666666671,-0.00666666666666671,0.0,article_cost_0p015pct,False,30,3,1.350843128006828,weighted_slope
2015-12-11,513030.SH,159941.SZ,-0.00029999999999996696,0.0,2.0,article_cost_0p015pct,False,31,3,1.350437875068426,weighted_slope
2015-12-14,159941.SZ,159941.SZ,-0.015968063872255467,-0.015968063872255467,0.0,article_cost_0p015pct,False,31,3,1.3288739968238206,weighted_slope
2015-12-15,159941.SZ,518880.SH,-0.001313894523326531,-0.0010141987829614951,2.0,article_cost_0p015pct,False,32,3,1.3271279965572027,weighted_slope
2015-12-16,518880.SH,518880.SH,0.0008988764044943753,0.0008988764044943753,0.0,article_cost_0p015pct,False,32,3,1.3283209205990518,weighted_slope
2015-12-17,518880.SH,518880.SH,0.00044903457566247695,0.00044903457566247695,0.0,article_cost_0p015pct,False,32,3,1.3289173826199767,weighted_slope
2015-12-18,518880.SH,159915.SZ,-0.005235682226211846,-0.004937163375224429,2.0,article_cost_0p015pct,False,33,3,1.3219595934996893,weighted_slope
2015-12-21,159915.SZ,159915.SZ,-0.0018740629685158883,-0.0018740629685158883,0.0,article_cost_0p015pct,False,33,3,1.3194821579796372,weighted_slope
2015-12-22,159915.SZ,159915.SZ,-0.002628614344723834,-0.002628614344723834,0.0,article_cost_0p015pct,False,33,3,1.3160137482515648,weighted_slope
2015-12-23,159915.SZ,159915.SZ,-0.02108433734939763,-0.02108433734939763,0.0,article_cost_0p015pct,False,33,3,1.2882664704269835,weighted_slope
2015-12-24,159915.SZ,159915.SZ,0.009230769230769154,0.009230769230769154,0.0,article_cost_0p015pct,False,33,3,1.3001581609232324,weighted_slope
2015-12-25,159915.SZ,159915.SZ,-0.0015243902439023849,-0.0015243902439023849,0.0,article_cost_0p015pct,False,33,3,1.298176212507191,weighted_slope
2015-12-28,159915.SZ,159915.SZ,-0.02633587786259539,-0.02633587786259539,0.0,article_cost_0p015pct,False,33,3,1.2639876023304748,weighted_slope
2015-12-29,159915.SZ,159915.SZ,0.011368090944727571,0.011368090944727571,0.0,article_cost_0p015pct,False,33,3,1.2783567283467758,weighted_slope
2015-12-30,159915.SZ,159915.SZ,0.009689922480620172,0.009689922480620172,0.0,article_cost_0p015pct,False,33,3,1.2907439059470354,weighted_slope
2015-12-31,159915.SZ,159915.SZ,-0.025335892514395386,-0.025335892514395386,0.0,article_cost_0p015pct,False,33,3,1.2580417570823503,weighted_slope
2016-01-04,159915.SZ,CASH,-0.09190464749901539,-0.09176841276092951,1.0,article_cost_0p015pct,True,34,4,1.142421872858655,weighted_slope
2016-01-05,CASH,518880.SH,-0.00014999999999998348,0.0,1.0,article_cost_0p015pct,False,35,4,1.1422505095777262,weighted_slope
2016-01-06,518880.SH,518880.SH,0.008370044052863568,0.008370044052863568,0.0,article_cost_0p015pct,False,35,4,1.1518111966622977,weighted_slope
2016-01-07,518880.SH,518880.SH,0.02184359982525108,0.02184359982525108,0.0,article_cost_0p015pct,False,35,4,1.1769708995164325,weighted_slope
2016-01-08,518880.SH,518880.SH,-0.00042753313381782565,-0.00042753313381782565,0.0,article_cost_0p015pct,False,35,4,1.17646770545935,weighted_slope
2016-01-11,518880.SH,518880.SH,0.0038494439692045024,0.0038494439692045024,0.0,article_cost_0p015pct,False,35,4,1.1809964519730944,weighted_slope
2016-01-12,518880.SH,518880.SH,-0.01235619940349375,-0.01235619940349375,0.0,article_cost_0p015pct,False,35,4,1.1664038243176962,weighted_slope
2016-01-13,518880.SH,518880.SH,-0.007765314926660993,-0.007765314926660993,0.0,article_cost_0p015pct,False,35,4,1.1573463312902075,weighted_slope
2016-01-14,518880.SH,518880.SH,0.0073913043478262,0.0073913043478262,0.0,article_cost_0p015pct,False,35,4,1.1659006302606134,weighted_slope
2016-01-15,518880.SH,518880.SH,-0.005610703495899982,-0.005610703495899982,0.0,article_cost_0p015pct,False,35,4,1.159359107518538,weighted_slope
2016-01-18,518880.SH,518880.SH,0.003906250000000222,0.003906250000000222,0.0,article_cost_0p015pct,False,35,4,1.1638878540322826,weighted_slope
2016-01-19,518880.SH,518880.SH,-0.0008646779074795719,-0.0008646779074795719,0.0,article_cost_0p015pct,False,35,4,1.162881465918117,weighted_slope
2016-01-20,518880.SH,518880.SH,0.007788836001730859,0.007788836001730859,0.0,article_cost_0p015pct,False,35,4,1.1719389589456055,weighted_slope
2016-01-21,518880.SH,518880.SH,0.009016745384285096,0.009016745384285096,0.0,article_cost_0p015pct,False,35,4,1.182506034144342,weighted_slope
2016-01-22,518880.SH,518880.SH,-0.00638297872340432,-0.00638297872340432,0.0,article_cost_0p015pct,False,35,4,1.1749581232881015,weighted_slope
2016-01-25,518880.SH,518880.SH,0.0017130620985010836,0.0017130620985010836,0.0,article_cost_0p015pct,False,35,4,1.1769708995164323,weighted_slope
2016-01-26,518880.SH,518880.SH,0.017101325352714802,0.017101325352714802,0.0,article_cost_0p015pct,False,35,4,1.1970986617997401,weighted_slope
2016-01-27,518880.SH,518880.SH,-0.0016813787305590688,-0.0016813787305590688,0.0,article_cost_0p015pct,False,35,4,1.1950858855714093,weighted_slope
2016-01-28,518880.SH,518880.SH,-0.005894736842105175,-0.005894736842105175,0.0,article_cost_0p015pct,False,35,4,1.1880411687722516,weighted_slope
2016-01-29,518880.SH,518880.SH,0.0008470986869968389,0.0008470986869968389,0.0,article_cost_0p015pct,False,35,4,1.1890475568864167,weighted_slope
2016-02-01,518880.SH,518880.SH,0.008463817181548983,0.008463817181548983,0.0,article_cost_0p015pct,False,35,4,1.1991114380280707,weighted_slope
2016-02-02,518880.SH,518880.SH,0.0025178346621903547,0.0025178346621903547,0.0,article_cost_0p015pct,False,35,4,1.2021306023705667,weighted_slope
2016-02-03,518880.SH,518880.SH,0.004185851820845743,0.004185851820845743,0.0,article_cost_0p015pct,False,35,4,1.207162542941394,weighted_slope
2016-02-04,518880.SH,518880.SH,0.009170487703209496,0.009170487703209496,0.0,article_cost_0p015pct,False,35,4,1.218232812197213,weighted_slope
2016-02-05,518880.SH,518880.SH,0.01239157372986388,0.01239157372986388,0.0,article_cost_0p015pct,False,35,4,1.2333286339096943,weighted_slope
2016-02-15,518880.SH,518880.SH,0.03916768665850667,0.03916768665850667,0.0,article_cost_0p015pct,False,35,4,1.2816352633896333,weighted_slope
2016-02-16,518880.SH,518880.SH,-0.013741656851197548,-0.013741656851197548,0.0,article_cost_0p015pct,False,35,4,1.2640234713917389,weighted_slope
2016-02-17,518880.SH,518880.SH,0.00835987261146487,0.00835987261146487,0.0,article_cost_0p015pct,False,35,4,1.2745905465904754,weighted_slope
2016-02-18,518880.SH,518880.SH,0.0015791551519936942,0.0015791551519936942,0.0,article_cost_0p015pct,False,35,4,1.2766033228188063,weighted_slope
2016-02-19,518880.SH,518880.SH,0.014584154513204606,0.014584154513204606,0.0,article_cost_0p015pct,False,35,4,1.2952215029308662,weighted_slope
2016-02-22,518880.SH,518880.SH,-0.007381507381507224,-0.007381507381507224,0.0,article_cost_0p015pct,False,35,4,1.2856608158462952,weighted_slope
2016-02-23,518880.SH,518880.SH,0.0007827788649705791,0.0007827788649705791,0.0,article_cost_0p015pct,False,35,4,1.2866672039604605,weighted_slope
2016-02-24,518880.SH,518880.SH,0.007821666014861117,0.007821666014861117,0.0,article_cost_0p015pct,False,35,4,1.2967310851021145,weighted_slope
2016-02-25,518880.SH,518880.SH,0.014357780364765205,0.014357780364765205,0.0,article_cost_0p015pct,False,35,4,1.3153492652141743,weighted_slope
2016-02-26,518880.SH,518880.SH,-0.0007651109410863333,-0.0007651109410863333,0.0,article_cost_0p015pct,False,35,4,1.314342877100009,weighted_slope
2016-02-29,518880.SH,518880.SH,-0.009571209800918856,-0.009571209800918856,0.0,article_cost_0p015pct,False,35,4,1.3017630256729416,weighted_slope
2016-03-01,518880.SH,518880.SH,0.015075376884422065,0.015075376884422065,0.0,article_cost_0p015pct,False,35,4,1.3213875938991668,weighted_slope
2016-03-02,518880.SH,518880.SH,-0.01180502665651173,-0.01180502665651173,0.0,article_cost_0p015pct,False,35,4,1.3057885781296033,weighted_slope
2016-03-03,518880.SH,518880.SH,0.008477842003853375,0.008477842003853375,0.0,article_cost_0p015pct,False,35,4,1.3168588473854224,weighted_slope
2016-03-04,518880.SH,518880.SH,0.012991975544516476,0.012991975544516476,0.0,article_cost_0p015pct,False,35,4,1.333967445326234,weighted_slope
2016-03-07,518880.SH,518880.SH,-0.0007544322897019562,-0.0007544322897019562,0.0,article_cost_0p015pct,False,35,4,1.3329610572120687,weighted_slope
2016-03-08,518880.SH,518880.SH,0.004907512268780723,0.004907512268780723,0.0,article_cost_0p015pct,False,35,4,1.3395025799541438,weighted_slope
2016-03-09,518880.SH,518880.SH,-0.010518407212622094,-0.010518407212622094,0.0,article_cost_0p015pct,False,35,4,1.3254131463558283,weighted_slope
2016-03-10,518880.SH,518880.SH,-0.0060744115413818855,-0.0060744115413818855,0.0,article_cost_0p015pct,False,35,4,1.3173620414425051,weighted_slope
2016-03-11,518880.SH,518880.SH,0.012605042016806678,0.012605042016806678,0.0,article_cost_0p015pct,False,35,4,1.333967445326234,weighted_slope
2016-03-14,518880.SH,518880.SH,-0.010184835910976853,-0.010184835910976853,0.0,article_cost_0p015pct,False,35,4,1.3203812057850013,weighted_slope
2016-03-15,518880.SH,518880.SH,-0.01981707317073167,-0.01981707317073167,0.0,article_cost_0p015pct,False,35,4,1.294215114816701,weighted_slope
2016-03-16,518880.SH,513030.SH,0.007085031104199224,0.0073872472783826915,2.0,article_cost_0p015pct,False,36,4,1.303384669160702,weighted_slope
2016-03-17,513030.SH,513030.SH,0.0034843205574912606,0.0034843205574912606,0.0,article_cost_0p015pct,False,36,4,1.3079260791577776,weighted_slope
2016-03-18,513030.SH,513030.SH,-0.0057870370370370905,-0.0057870370370370905,0.0,article_cost_0p015pct,False,36,4,1.3003570624959848,weighted_slope
2016-03-21,513030.SH,513030.SH,0.0,0.0,0.0,article_cost_0p015pct,False,36,4,1.3003570624959848,weighted_slope
2016-03-22,513030.SH,159915.SZ,-0.0026275902211874147,-0.002328288707799775,2.0,article_cost_0p015pct,False,37,4,1.2969402569945183,weighted_slope
2016-03-23,159915.SZ,159915.SZ,0.023344449737970452,0.023344449737970452,0.0,article_cost_0p015pct,False,37,4,1.3272166136370773,weighted_slope
2016-03-24,159915.SZ,159915.SZ,-0.022346368715083775,-0.022346368715083775,0.0,article_cost_0p015pct,False,37,4,1.2975581418239583,weighted_slope
2016-03-25,159915.SZ,513030.SH,-0.0007760476190474819,-0.0004761904761904079,2.0,article_cost_0p015pct,False,38,4,1.2965511749174201,weighted_slope
2016-03-28,513030.SH,513030.SH,-0.001168224299065379,-0.001168224299065379,0.0,article_cost_0p015pct,False,38,4,1.2950365123299,weighted_slope
2016-03-29,513030.SH,513030.SH,0.002339181286549641,0.002339181286549641,0.0,article_cost_0p015pct,False,38,4,1.2980658375049405,weighted_slope
2016-03-30,513030.SH,513030.SH,0.009334889148191472,0.009334889148191472,0.0,article_cost_0p015pct,False,38,4,1.3101831382051035,weighted_slope
2016-03-31,513030.SH,513030.SH,0.0023121387283238093,0.0023121387283238093,0.0,article_cost_0p015pct,False,38,4,1.3132124633801443,weighted_slope
2016-04-01,513030.SH,513030.SH,-0.0046136101499423265,-0.0046136101499423265,0.0,article_cost_0p015pct,False,38,4,1.3071538130300628,weighted_slope
2016-04-05,513030.SH,513030.SH,-0.005793742757821518,-0.005793742757821518,0.0,article_cost_0p015pct,False,38,4,1.2995805000924612,weighted_slope
2016-04-06,513030.SH,513030.SH,-0.009324009324009341,-0.009324009324009341,0.0,article_cost_0p015pct,False,38,4,1.2874631993922983,weighted_slope
2016-04-07,513030.SH,159915.SZ,-0.00029999999999996696,0.0,2.0,article_cost_0p015pct,False,39,4,1.2870769604324805,weighted_slope
2016-04-08,159915.SZ,159915.SZ,-0.009324009324009341,-0.009324009324009341,0.0,article_cost_0p015pct,False,39,4,1.2750762428526905,weighted_slope
2016-04-11,159915.SZ,159915.SZ,0.021176470588235352,0.021176470588235352,0.0,article_cost_0p015pct,False,39,4,1.302077857407218,weighted_slope
2016-04-12,159915.SZ,159915.SZ,-0.0036866359447004227,-0.0036866359447004227,0.0,article_cost_0p015pct,False,39,4,1.2972775703753021,weighted_slope
2016-04-13,159915.SZ,159915.SZ,0.006938020351526353,0.006938020351526353,0.0,article_cost_0p015pct,False,39,4,1.3062781085601447,weighted_slope
2016-04-14,159915.SZ,159915.SZ,0.016077170418006492,0.016077170418006492,0.0,article_cost_0p015pct,False,39,4,1.3272793643247773,weighted_slope
2016-04-15,159915.SZ,159915.SZ,-0.007685352622061603,-0.007685352622061603,0.0,article_cost_0p015pct,False,39,4,1.3170787543819555,weighted_slope
2016-04-18,159915.SZ,159915.SZ,-0.015945330296127436,-0.015945330296127436,0.0,article_cost_0p015pct,False,39,4,1.2960774986173231,weighted_slope
2016-04-19,159915.SZ,159915.SZ,0.0004629629629628873,0.0004629629629628873,0.0,article_cost_0p015pct,False,39,4,1.2966775344963126,weighted_slope
2016-04-20,159915.SZ,CASH,-0.06076099028227688,-0.06062008329477109,1.0,article_cost_0p015pct,True,40,5,1.2178901234235355,weighted_slope
2016-04-21,CASH,513030.SH,-0.00014999999999998348,0.0,1.0,article_cost_0p015pct,False,41,5,1.217707439905022,weighted_slope
2016-04-22,513030.SH,513030.SH,-0.00666666666666671,-0.00666666666666671,0.0,article_cost_0p015pct,False,41,5,1.2095893903056552,weighted_slope
2016-04-25,513030.SH,513030.SH,0.0,0.0,0.0,article_cost_0p015pct,False,41,5,1.2095893903056552,weighted_slope
2016-04-26,513030.SH,513030.SH,-0.005592841163310935,-0.005592841163310935,0.0,article_cost_0p015pct,False,41,5,1.2028243489728494,weighted_slope
2016-04-27,513030.SH,513030.SH,0.0022497187851517886,0.0022497187851517886,0.0,article_cost_0p015pct,False,41,5,1.2055303655059715,weighted_slope
2016-04-28,513030.SH,513030.SH,0.011223344556677839,0.011223344556677839,0.0,article_cost_0p015pct,False,41,5,1.2190604481715828,weighted_slope
2016-04-29,513030.SH,513030.SH,-0.008879023307436174,-0.008879023307436174,0.0,article_cost_0p015pct,False,41,5,1.2082363820390938,weighted_slope
2016-05-03,513030.SH,513030.SH,0.007838745800671898,0.007838745800671898,0.0,article_cost_0p015pct,False,41,5,1.2177074399050218,weighted_slope
2016-05-04,513030.SH,513030.SH,-0.01777777777777778,-0.01777777777777778,0.0,article_cost_0p015pct,False,41,5,1.1960593076400436,weighted_slope
2016-05-05,513030.SH,513030.SH,0.0,0.0,0.0,article_cost_0p015pct,False,41,5,1.1960593076400436,weighted_slope
2016-05-06,513030.SH,518880.SH,-0.010477941176470495,-0.010180995475113086,2.0,article_cost_0p015pct,False,42,5,1.1835270685710213,weighted_slope
2016-05-09,518880.SH,518880.SH,-0.003731343283582156,-0.003731343283582156,0.0,article_cost_0p015pct,False,42,5,1.1791109227927712,weighted_slope
2016-05-10,518880.SH,518880.SH,-0.004868913857677848,-0.004868913857677848,0.0,article_cost_0p015pct,False,42,5,1.173369933281046,weighted_slope
2016-05-11,518880.SH,518880.SH,0.004516371847948841,0.004516371847948841,0.0,article_cost_0p015pct,False,42,5,1.1786693082149462,weighted_slope
2016-05-12,518880.SH,518880.SH,-0.0033720494567253123,-0.0033720494567253123,0.0,article_cost_0p015pct,False,42,5,1.1746947770145213,weighted_slope
2016-05-13,518880.SH,518880.SH,0.008270676691729317,0.008270676691729317,0.0,article_cost_0p015pct,False,42,5,1.1844102977266715,weighted_slope
2016-05-16,518880.SH,518880.SH,0.004847129008202833,0.004847129008202833,0.0,article_cost_0p015pct,False,42,5,1.1901512872383966,weighted_slope
2016-05-17,518880.SH,518880.SH,-0.0048237476808905555,-0.0048237476808905555,0.0,article_cost_0p015pct,False,42,5,1.1844102977266715,weighted_slope
2016-05-18,518880.SH,518880.SH,-0.00037285607755399575,-0.00037285607755399575,0.0,article_cost_0p015pct,False,42,5,1.1839686831488465,weighted_slope
2016-05-19,518880.SH,518880.SH,-0.015292801193584449,-0.015292801193584449,0.0,article_cost_0p015pct,False,42,5,1.1658624854580213,weighted_slope
2016-05-20,518880.SH,518880.SH,-0.0007575757575758457,-0.0007575757575758457,0.0,article_cost_0p015pct,False,42,5,1.164979256302371,weighted_slope
2016-05-23,518880.SH,518880.SH,-0.0011372251705837888,-0.0011372251705837888,0.0,article_cost_0p015pct,False,42,5,1.1636544125688961,weighted_slope
2016-05-24,518880.SH,518880.SH,-0.004554079696394542,-0.004554079696394542,0.0,article_cost_0p015pct,False,42,5,1.1583550376349963,weighted_slope
