date,kind,position_before,position,return,gross_return,turnover,cost,stop_triggered,trade_count,stop_exit_count,nav
2017-07-20,log_ols_ann_r2,513030.SH,513030.SH,0.0008976660682225024,0.0008976660682225024,0.0,0.0,False,76,11,1.3851937072894012
2017-07-21,log_ols_ann_r2,513030.SH,513030.SH,0.006278026905829792,0.006278026905829792,0.0,0.0,False,76,11,1.3938899906535502
2017-07-24,log_ols_ann_r2,513030.SH,159941.SZ,-0.016337967914438534,-0.016042780748663166,2.0,0.00030000000000000003,False,77,11,1.3711166607099956
2017-07-25,log_ols_ann_r2,159941.SZ,159941.SZ,0.005376344086021501,0.005376344086021501,0.0,0.0,False,77,11,1.3784882556600493
2017-07-26,log_ols_ann_r2,159941.SZ,159941.SZ,-0.0030557677616500634,-0.0030557677616500634,0.0,0.0,False,77,11,1.37427591568859
2017-07-27,log_ols_ann_r2,159941.SZ,159941.SZ,0.006130268199233679,0.006130268199233679,0.0,0.0,False,77,11,1.3827005956315084
2017-07-28,log_ols_ann_r2,159941.SZ,159941.SZ,-0.009900990099009799,-0.009900990099009799,0.0,0.0,False,77,11,1.369010490724266
2017-07-31,log_ols_ann_r2,159941.SZ,159941.SZ,0.0015384615384614886,0.0015384615384614886,0.0,0.0,False,77,11,1.3711166607099956
2017-08-01,log_ols_ann_r2,159941.SZ,159941.SZ,-0.0007680491551460555,-0.0007680491551460555,0.0,0.0,False,77,11,1.3700635757171307
2017-08-02,log_ols_ann_r2,159941.SZ,159941.SZ,0.004611837048424272,0.004611837048424272,0.0,0.0,False,77,11,1.3763820856743196
2017-08-03,log_ols_ann_r2,159941.SZ,159941.SZ,-0.00535577658760511,-0.00535577658760511,0.0,0.0,False,77,11,1.369010490724266
2017-08-04,log_ols_ann_r2,159941.SZ,159941.SZ,-0.0038461538461539435,-0.0038461538461539435,0.0,0.0,False,77,11,1.3637450657599417
2017-08-07,log_ols_ann_r2,159941.SZ,159941.SZ,0.00617760617760621,0.00617760617760621,0.0,0.0,False,77,11,1.3721697457028603
2017-08-08,log_ols_ann_r2,159941.SZ,159941.SZ,0.0015349194167306734,0.0015349194167306734,0.0,0.0,False,77,11,1.37427591568859
2017-08-09,log_ols_ann_r2,159941.SZ,159941.SZ,-0.003831417624520994,-0.003831417624520994,0.0,0.0,False,77,11,1.369010490724266
2017-08-10,log_ols_ann_r2,159941.SZ,518880.SH,-0.004913999999999974,-0.004615384615384577,2.0,0.00030000000000000003,False,78,11,1.3622831731728469
2017-08-11,log_ols_ann_r2,518880.SH,518880.SH,0.005092761004001467,0.005092761004001467,0.0,0.0,False,78,11,1.3692209557935888
2017-08-14,log_ols_ann_r2,518880.SH,518880.SH,-0.0010857763300760048,-0.0010857763300760048,0.0,0.0,False,78,11,1.367734288089144
2017-08-15,log_ols_ann_r2,518880.SH,518880.SH,-0.007246376811594013,-0.007246376811594013,0.0,0.0,False,78,11,1.357823170059513
2017-08-16,log_ols_ann_r2,518880.SH,159915.SZ,-0.0028539781021897914,-0.002554744525547492,2.0,0.00030000000000000003,False,79,11,1.3539479724655172
2017-08-17,log_ols_ann_r2,159915.SZ,159915.SZ,0.006340057636887497,0.006340057636887497,0.0,0.0,False,79,11,1.3625320806482957
2017-08-18,log_ols_ann_r2,159915.SZ,159915.SZ,-0.0074455899198166975,-0.0074455899198166975,0.0,0.0,False,79,11,1.352387225523194
2017-08-21,log_ols_ann_r2,159915.SZ,159915.SZ,0.002308136180034559,0.002308136180034559,0.0,0.0,False,79,11,1.3555087194078406
2017-08-22,log_ols_ann_r2,159915.SZ,159915.SZ,-0.0063327576280944875,-0.0063327576280944875,0.0,0.0,False,79,11,1.346924611225062
2017-08-23,log_ols_ann_r2,159915.SZ,159915.SZ,-0.005214368482039378,-0.005214368482039378,0.0,0.0,False,79,11,1.3399012499846068
2017-08-24,log_ols_ann_r2,159915.SZ,159915.SZ,-0.006988934187536433,-0.006988934187536433,0.0,0.0,False,79,11,1.3305367683306666
2017-08-25,log_ols_ann_r2,159915.SZ,159915.SZ,0.010557184750733084,0.010557184750733084,0.0,0.0,False,79,11,1.3445834908115768
2017-08-28,log_ols_ann_r2,159915.SZ,159915.SZ,0.01857225769007531,0.01857225769007531,0.0,0.0,False,79,11,1.3695554418887503
2017-08-29,log_ols_ann_r2,159915.SZ,159915.SZ,-0.006837606837606702,-0.006837606837606702,0.0,0.0,False,79,11,1.3601909602348103
2017-08-30,log_ols_ann_r2,159915.SZ,159915.SZ,0.007458405048766492,0.007458405048766492,0.0,0.0,False,79,11,1.3703358153599121
2017-08-31,log_ols_ann_r2,159915.SZ,159915.SZ,0.005125284738040969,0.005125284738040969,0.0,0.0,False,79,11,1.3773591766003672
2017-09-01,log_ols_ann_r2,159915.SZ,159915.SZ,0.006232294617563916,0.006232294617563916,0.0,0.0,False,79,11,1.3859432847831459
2017-09-04,log_ols_ann_r2,159915.SZ,159915.SZ,0.011261261261261257,0.011261261261261257,0.0,0.0,False,79,11,1.4015507542063794
2017-09-05,log_ols_ann_r2,159915.SZ,159915.SZ,0.0,0.0,0.0,0.0,False,79,11,1.4015507542063794
2017-09-06,log_ols_ann_r2,159915.SZ,159915.SZ,0.009465478841870878,0.009465478841870878,0.0,0.0,False,79,11,1.414817103216128
2017-09-07,log_ols_ann_r2,159915.SZ,159915.SZ,-0.007170435741864267,-0.007170435741864267,0.0,0.0,False,79,11,1.4046722480910263
2017-09-08,log_ols_ann_r2,159915.SZ,159915.SZ,-0.0050000000000001155,-0.0050000000000001155,0.0,0.0,False,79,11,1.397648886850571
2017-09-11,log_ols_ann_r2,159915.SZ,159915.SZ,0.008933556672250154,0.008933556672250154,0.0,0.0,False,79,11,1.4101348623891579
2017-09-12,log_ols_ann_r2,159915.SZ,159915.SZ,-0.007747648035417831,-0.007747648035417831,0.0,0.0,False,79,11,1.3992096337928943
2017-09-13,log_ols_ann_r2,159915.SZ,159915.SZ,0.002230897936419396,0.002230897936419396,0.0,0.0,False,79,11,1.402331127677541
2017-09-14,log_ols_ann_r2,159915.SZ,159915.SZ,-0.005564830272676735,-0.005564830272676735,0.0,0.0,False,79,11,1.394527392965924
2017-09-15,log_ols_ann_r2,159915.SZ,159915.SZ,-0.002797985450475604,-0.002797985450475604,0.0,0.0,False,79,11,1.3906255256101157
2017-09-18,log_ols_ann_r2,159915.SZ,159915.SZ,0.014590347923681302,0.014590347923681302,0.0,0.0,False,79,11,1.4109152358603194
2017-09-19,log_ols_ann_r2,159915.SZ,159915.SZ,-0.009955752212389424,-0.009955752212389424,0.0,0.0,False,79,11,1.3968685133794092
2017-09-20,log_ols_ann_r2,159915.SZ,159915.SZ,0.0061452513966480105,0.0061452513966480105,0.0,0.0,False,79,11,1.4054526215621876
2017-09-21,log_ols_ann_r2,159915.SZ,159915.SZ,-0.011660188784008874,-0.011660188784008874,0.0,0.0,False,79,11,1.3890647786677923
2017-09-22,log_ols_ann_r2,159915.SZ,159915.SZ,-0.003932584269663031,-0.003932584269663031,0.0,0.0,False,79,11,1.3836021643696603
2017-09-25,log_ols_ann_r2,159915.SZ,513030.SH,-0.01326847151720234,-0.012972363226170236,2.0,0.00030000000000000003,False,80,11,1.365243878460582
2017-09-26,log_ols_ann_r2,513030.SH,513030.SH,-0.015030946065428763,-0.015030946065428763,0.0,0.0,False,80,11,1.3447229713572844
2017-09-27,log_ols_ann_r2,513030.SH,513030.SH,0.006283662477558183,0.006283662477558183,0.0,0.0,False,80,11,1.3531727566351126
2017-09-28,log_ols_ann_r2,513030.SH,513030.SH,0.00267618198037467,0.00267618198037467,0.0,0.0,False,80,11,1.3567940931827533
2017-09-29,log_ols_ann_r2,513030.SH,513030.SH,0.008007117437722311,0.008007117437722311,0.0,0.0,False,80,11,1.3676581028256756
2017-10-09,log_ols_ann_r2,513030.SH,513030.SH,0.007060900264783676,0.007060900264783676,0.0,0.0,False,80,11,1.377315000286051
2017-10-10,log_ols_ann_r2,513030.SH,513030.SH,0.0035056967572304476,0.0035056967572304476,0.0,0.0,False,80,11,1.3821434490162388
2017-10-11,log_ols_ann_r2,513030.SH,513030.SH,0.0008733624454146938,0.0008733624454146938,0.0,0.0,False,80,11,1.3833505611987855
2017-10-12,log_ols_ann_r2,513030.SH,513030.SH,0.0043630017452007674,0.0043630017452007674,0.0,0.0,False,80,11,1.3893861221115202
2017-10-13,log_ols_ann_r2,513030.SH,513030.SH,-0.0008688097306690512,-0.0008688097306690512,0.0,0.0,False,80,11,1.3881790099289733
2017-10-16,log_ols_ann_r2,513030.SH,513030.SH,0.0008695652173913437,0.0008695652173913437,0.0,0.0,False,80,11,1.3893861221115202
2017-10-17,log_ols_ann_r2,513030.SH,513030.SH,0.004344048653344812,0.004344048653344812,0.0,0.0,False,80,11,1.3954216830242547
2017-10-18,log_ols_ann_r2,513030.SH,513030.SH,-0.00519031141868509,-0.00519031141868509,0.0,0.0,False,80,11,1.3881790099289733
2017-10-19,log_ols_ann_r2,513030.SH,513030.SH,0.006956521739130528,0.006956521739130528,0.0,0.0,False,80,11,1.397835907389349
2017-10-20,log_ols_ann_r2,513030.SH,513030.SH,-0.0008635578583764403,-0.0008635578583764403,0.0,0.0,False,80,11,1.3966287952068022
2017-10-23,log_ols_ann_r2,513030.SH,513030.SH,-0.0008643042350908736,-0.0008643042350908736,0.0,0.0,False,80,11,1.395421683024255
2017-10-24,log_ols_ann_r2,513030.SH,513030.SH,-0.004325259515570834,-0.004325259515570834,0.0,0.0,False,80,11,1.3893861221115205
2017-10-25,log_ols_ann_r2,513030.SH,513030.SH,-0.0008688097306690512,-0.0008688097306690512,0.0,0.0,False,80,11,1.3881790099289735
2017-10-26,log_ols_ann_r2,513030.SH,513030.SH,0.003478260869565153,0.003478260869565153,0.0,0.0,False,80,11,1.3930074586591612
2017-10-27,log_ols_ann_r2,513030.SH,513030.SH,0.011265164644714165,0.011265164644714165,0.0,0.0,False,80,11,1.4086999170322716
2017-10-30,log_ols_ann_r2,513030.SH,513030.SH,0.001713796058269157,0.001713796058269157,0.0,0.0,False,80,11,1.4111141413973656
2017-10-31,log_ols_ann_r2,513030.SH,159941.SZ,-0.00029999999999996696,0.0,2.0,0.00030000000000000003,False,81,11,1.4106908071549464
2017-11-01,log_ols_ann_r2,159941.SZ,159941.SZ,0.005873715124816492,0.005873715124816492,0.0,0.0,False,81,11,1.418976803085372
2017-11-02,log_ols_ann_r2,159941.SZ,159941.SZ,-0.004379562043795637,-0.004379562043795637,0.0,0.0,False,81,11,1.4127623061375527
2017-11-03,log_ols_ann_r2,159941.SZ,159941.SZ,0.0021994134897360684,0.0021994134897360684,0.0,0.0,False,81,11,1.4158695546114624
2017-11-06,log_ols_ann_r2,159941.SZ,159941.SZ,0.002194586686174116,0.002194586686174116,0.0,0.0,False,81,11,1.418976803085372
2017-11-07,log_ols_ann_r2,159941.SZ,159941.SZ,0.005839416058394109,0.005839416058394109,0.0,0.0,False,81,11,1.4272627990157976
2017-11-08,log_ols_ann_r2,159941.SZ,159941.SZ,-0.0014513788098693414,-0.0014513788098693414,0.0,0.0,False,81,11,1.4251913000331913
2017-11-09,log_ols_ann_r2,159941.SZ,159941.SZ,0.0021802325581397053,0.0021802325581397053,0.0,0.0,False,81,11,1.4282985485071011
2017-11-10,log_ols_ann_r2,159941.SZ,159941.SZ,0.0,0.0,0.0,0.0,False,81,11,1.4282985485071011
2017-11-13,log_ols_ann_r2,159941.SZ,159941.SZ,-0.0036258158085568093,-0.0036258158085568093,0.0,0.0,False,81,11,1.4231198010505854
2017-11-14,log_ols_ann_r2,159941.SZ,159941.SZ,0.0029112081513826826,0.0029112081513826826,0.0,0.0,False,81,11,1.427262799015798
2017-11-15,log_ols_ann_r2,159941.SZ,159941.SZ,-0.0014513788098693414,-0.0014513788098693414,0.0,0.0,False,81,11,1.4251913000331917
2017-11-16,log_ols_ann_r2,159941.SZ,159941.SZ,-0.0007267441860464574,-0.0007267441860464574,0.0,0.0,False,81,11,1.4241555505418886
2017-11-17,log_ols_ann_r2,159941.SZ,159941.SZ,0.0036363636363636598,0.0036363636363636598,0.0,0.0,False,81,11,1.4293342979984045
2017-11-20,log_ols_ann_r2,159941.SZ,159941.SZ,-0.006521739130434745,-0.006521739130434745,0.0,0.0,False,81,11,1.4200125525766758
2017-11-21,log_ols_ann_r2,159941.SZ,159941.SZ,0.002188183807440014,0.002188183807440014,0.0,0.0,False,81,11,1.4231198010505857
2017-11-22,log_ols_ann_r2,159941.SZ,159941.SZ,0.01091703056768556,0.01091703056768556,0.0,0.0,False,81,11,1.4386560434201334
2017-11-23,log_ols_ann_r2,159941.SZ,159941.SZ,-0.005759539236861011,-0.005759539236861011,0.0,0.0,False,81,11,1.4303700474897079
2017-11-24,log_ols_ann_r2,159941.SZ,159941.SZ,0.0007241129616220032,0.0007241129616220032,0.0,0.0,False,81,11,1.431405796981011
2017-11-27,log_ols_ann_r2,159941.SZ,159941.SZ,0.0021707670043416005,0.0021707670043416005,0.0,0.0,False,81,11,1.4345130454549206
2017-11-28,log_ols_ann_r2,159941.SZ,159941.SZ,-0.0007220216606499408,-0.0007220216606499408,0.0,0.0,False,81,11,1.4334772959636173
2017-11-29,log_ols_ann_r2,159941.SZ,159941.SZ,0.00867052023121384,0.00867052023121384,0.0,0.0,False,81,11,1.4459062898592556
2017-11-30,log_ols_ann_r2,159941.SZ,159941.SZ,-0.012893982808022897,-0.012893982808022897,0.0,0.0,False,81,11,1.4272627990157982
2017-12-01,log_ols_ann_r2,159941.SZ,159941.SZ,0.0065312046444123695,0.0065312046444123695,0.0,0.0,False,81,11,1.4365845444375271
2017-12-04,log_ols_ann_r2,159941.SZ,159941.SZ,0.00432588320115368,0.00432588320115368,0.0,0.0,False,81,11,1.4427990413853464
2017-12-05,log_ols_ann_r2,159941.SZ,159941.SZ,-0.023689877961234673,-0.023689877961234673,0.0,0.0,False,81,11,1.4086193081723413
2017-12-06,log_ols_ann_r2,159941.SZ,159941.SZ,-0.0022058823529412797,-0.0022058823529412797,0.0,0.0,False,81,11,1.4055120596984316
2017-12-07,log_ols_ann_r2,159941.SZ,159941.SZ,0.005158437730287568,0.005158437730287568,0.0,0.0,False,81,11,1.4127623061375543
2017-12-08,log_ols_ann_r2,159941.SZ,CASH,0.011578445747800314,0.011730205278592143,1.0,0.00015000000000000001,False,82,11,1.4291198978537052
2017-12-11,log_ols_ann_r2,CASH,CASH,0.0,0.0,0.0,0.0,False,82,11,1.4291198978537052
2017-12-12,log_ols_ann_r2,CASH,159941.SZ,-0.00014999999999998348,0.0,1.0,0.00015000000000000001,False,83,11,1.4289055298690272
2017-12-13,log_ols_ann_r2,159941.SZ,159941.SZ,-0.0014336917562723928,-0.0014336917562723928,0.0,0.0,False,83,11,1.426856919790362
2017-12-14,log_ols_ann_r2,159941.SZ,159941.SZ,0.001435750179468842,0.001435750179468842,0.0,0.0,False,83,11,1.4289055298690274
2017-12-15,log_ols_ann_r2,159941.SZ,159941.SZ,0.0007168458781361409,0.0007168458781361409,0.0,0.0,False,83,11,1.42992983490836
2017-12-18,log_ols_ann_r2,159941.SZ,513030.SH,0.002564469914040135,0.002865329512893977,2.0,0.00030000000000000003,False,84,11,1.4335968469491709
2017-12-19,log_ols_ann_r2,513030.SH,513030.SH,0.011092150170648463,0.011092150170648463,0.0,0.0,False,84,11,1.4494985184596991
2017-12-20,log_ols_ann_r2,513030.SH,159941.SZ,-0.006205400843881881,-0.005907172995780696,2.0,0.00030000000000000003,False,85,11,1.4405037991300438
2017-12-21,log_ols_ann_r2,159941.SZ,159941.SZ,-0.01134751773049647,-0.01134751773049647,0.0,0.0,False,85,11,1.424157656728568
2017-12-22,log_ols_ann_r2,159941.SZ,159941.SZ,0.0007173601147776321,0.0007173601147776321,0.0,0.0,False,85,11,1.4251792906286604
2017-12-25,log_ols_ann_r2,159941.SZ,159941.SZ,0.0014336917562725038,0.0014336917562725038,0.0,0.0,False,85,11,1.4272225584288452
2017-12-26,log_ols_ann_r2,159941.SZ,159941.SZ,0.0007158196134573469,0.0007158196134573469,0.0,0.0,False,85,11,1.4282441923289373
2017-12-27,log_ols_ann_r2,159941.SZ,159941.SZ,-0.010014306151645225,-0.010014306151645225,0.0,0.0,False,85,11,1.413941317727646
2017-12-28,log_ols_ann_r2,159941.SZ,159941.SZ,0.0014450867052022698,0.0014450867052022698,0.0,0.0,False,85,11,1.4159845855278306
2017-12-29,log_ols_ann_r2,159941.SZ,159941.SZ,0.0,0.0,0.0,0.0,False,85,11,1.4159845855278306
2018-01-02,log_ols_ann_r2,159941.SZ,159941.SZ,0.00793650793650813,0.00793650793650813,0.0,0.0,False,85,11,1.4272225584288454
2018-01-03,log_ols_ann_r2,159941.SZ,159941.SZ,0.0007158196134573469,0.0007158196134573469,0.0,0.0,False,85,11,1.4282441923289375
2018-01-04,log_ols_ann_r2,159941.SZ,159941.SZ,0.007153075822603716,0.007153075822603716,0.0,0.0,False,85,11,1.4384605313298597
2018-01-05,log_ols_ann_r2,159941.SZ,159941.SZ,-0.005681818181818232,-0.005681818181818232,0.0,0.0,False,85,11,1.4302874601291218
2018-01-08,log_ols_ann_r2,159941.SZ,518880.SH,0.011839214285714439,0.012142857142857233,2.0,0.00030000000000000003,False,86,11,1.4472209398597606
2018-01-09,log_ols_ann_r2,518880.SH,518880.SH,0.00219780219780219,0.00219780219780219,0.0,0.0,False,86,11,1.4504016452220898
2018-01-10,log_ols_ann_r2,518880.SH,518880.SH,-0.0025584795321638154,-0.0025584795321638154,0.0,0.0,False,86,11,1.4466908222993724
2018-01-11,log_ols_ann_r2,518880.SH,518880.SH,0.0018321729571271206,0.0018321729571271206,0.0,0.0,False,86,11,1.4493414101013133
2018-01-12,log_ols_ann_r2,518880.SH,518880.SH,0.014630577907827291,0.014630577907827291,0.0,0.0,False,86,11,1.4705461125168409
2018-01-15,log_ols_ann_r2,518880.SH,518880.SH,0.0032444124008650377,0.0032444124008650377,0.0,0.0,False,86,11,1.4753171705603343
2018-01-16,log_ols_ann_r2,518880.SH,518880.SH,-0.0007186489399927387,-0.0007186489399927387,0.0,0.0,False,86,11,1.474256935439558
2018-01-17,log_ols_ann_r2,518880.SH,518880.SH,-0.002517080186983156,-0.002517080186983156,0.0,0.0,False,86,11,1.4705461125168406
2018-01-18,log_ols_ann_r2,518880.SH,518880.SH,-0.0054073540014419885,-0.0054073540014419885,0.0,0.0,False,86,11,1.4625943491110178
2018-01-19,log_ols_ann_r2,518880.SH,518880.SH,-0.002899601304820587,-0.002899601304820587,0.0,0.0,False,86,11,1.4583534086279124
2018-01-22,log_ols_ann_r2,518880.SH,518880.SH,0.0010905125408942062,0.0010905125408942062,0.0,0.0,False,86,11,1.4599437613090769
2018-01-23,log_ols_ann_r2,518880.SH,159941.SZ,0.002603994190268688,0.002904865649963728,2.0,0.00030000000000000003,False,87,11,1.4637454463816448
2018-01-24,log_ols_ann_r2,159941.SZ,159941.SZ,0.009575923392612928,0.009575923392612928,0.0,0.0,False,87,11,1.4777621606424816
2018-01-25,log_ols_ann_r2,159941.SZ,159941.SZ,-0.011517615176151685,-0.011517615176151685,0.0,0.0,False,87,11,1.460741864754323
2018-01-26,log_ols_ann_r2,159941.SZ,159941.SZ,0.004112405757368043,0.004112405757368043,0.0,0.0,False,87,11,1.4667490280089672
2018-01-29,log_ols_ann_r2,159941.SZ,159941.SZ,0.00887372013651877,0.00887372013651877,0.0,0.0,False,87,11,1.4797645483940298
2018-01-30,log_ols_ann_r2,159941.SZ,159941.SZ,-0.008119079837618393,-0.008119079837618393,0.0,0.0,False,87,11,1.4677502218847414
2018-01-31,log_ols_ann_r2,159941.SZ,159941.SZ,-0.010914051841746208,-0.010914051841746208,0.0,0.0,False,87,11,1.4517311198723568
2018-02-01,log_ols_ann_r2,159941.SZ,159941.SZ,-0.0006896551724137057,-0.0006896551724137057,0.0,0.0,False,87,11,1.450729925996583
2018-02-02,log_ols_ann_r2,159941.SZ,159941.SZ,-0.0013802622498274575,-0.0013802622498274575,0.0,0.0,False,87,11,1.4487275382450349
2018-02-05,log_ols_ann_r2,159941.SZ,CASH,-0.037462992398065054,-0.037318590186593004,1.0,0.00015000000000000001,True,88,12,1.3944538694928936
2018-02-06,log_ols_ann_r2,CASH,CASH,0.0,0.0,0.0,0.0,False,88,12,1.3944538694928936
2018-02-07,log_ols_ann_r2,CASH,CASH,0.0,0.0,0.0,0.0,False,88,12,1.3944538694928936
2018-02-08,log_ols_ann_r2,CASH,CASH,0.0,0.0,0.0,0.0,False,88,12,1.3944538694928936
2018-02-09,log_ols_ann_r2,CASH,CASH,0.0,0.0,0.0,0.0,False,88,12,1.3944538694928936
2018-02-12,log_ols_ann_r2,CASH,CASH,0.0,0.0,0.0,0.0,False,88,12,1.3944538694928936
2018-02-13,log_ols_ann_r2,CASH,CASH,0.0,0.0,0.0,0.0,False,88,12,1.3944538694928936
2018-02-14,log_ols_ann_r2,CASH,CASH,0.0,0.0,0.0,0.0,False,88,12,1.3944538694928936
2018-02-22,log_ols_ann_r2,CASH,CASH,0.0,0.0,0.0,0.0,False,88,12,1.3944538694928936
2018-02-23,log_ols_ann_r2,CASH,CASH,0.0,0.0,0.0,0.0,False,88,12,1.3944538694928936
2018-02-26,log_ols_ann_r2,CASH,CASH,0.0,0.0,0.0,0.0,False,88,12,1.3944538694928936
2018-02-27,log_ols_ann_r2,CASH,CASH,0.0,0.0,0.0,0.0,False,88,12,1.3944538694928936
2018-02-28,log_ols_ann_r2,CASH,CASH,0.0,0.0,0.0,0.0,False,88,12,1.3944538694928936
2018-03-01,log_ols_ann_r2,CASH,CASH,0.0,0.0,0.0,0.0,False,88,12,1.3944538694928936
2018-03-02,log_ols_ann_r2,CASH,CASH,0.0,0.0,0.0,0.0,False,88,12,1.3944538694928936
2018-03-05,log_ols_ann_r2,CASH,CASH,0.0,0.0,0.0,0.0,False,88,12,1.3944538694928936
2018-03-06,log_ols_ann_r2,CASH,CASH,0.0,0.0,0.0,0.0,False,88,12,1.3944538694928936
2018-03-07,log_ols_ann_r2,CASH,159915.SZ,-0.00014999999999998348,0.0,1.0,0.00015000000000000001,False,89,12,1.3942447014124697
2018-03-08,log_ols_ann_r2,159915.SZ,159915.SZ,0.004169148302560988,0.004169148302560988,0.0,0.0,False,89,12,1.400057514342718
2018-03-09,log_ols_ann_r2,159915.SZ,159915.SZ,0.040925266903914626,0.040925266903914626,0.0,0.0,False,89,12,1.4573552417980251
2018-03-12,log_ols_ann_r2,159915.SZ,159915.SZ,0.012535612535612639,0.012535612535612639,0.0,0.0,False,89,12,1.4756240824359492
2018-03-13,log_ols_ann_r2,159915.SZ,159915.SZ,-0.005627462014631379,-0.005627462014631379,0.0,0.0,False,89,12,1.4673200639641657
2018-03-14,log_ols_ann_r2,159915.SZ,159915.SZ,-0.014714204867006142,-0.014714204867006142,0.0,0.0,False,89,12,1.4457296159375284
2018-03-15,log_ols_ann_r2,159915.SZ,159915.SZ,0.0005743825387707346,0.0005743825387707346,0.0,0.0,False,89,12,1.4465600177847067
2018-03-16,log_ols_ann_r2,159915.SZ,159915.SZ,-0.014925373134328401,-0.014925373134328401,0.0,0.0,False,89,12,1.424969569758069
2018-03-19,log_ols_ann_r2,159915.SZ,159915.SZ,0.011655011655011593,0.011655011655011593,0.0,0.0,False,89,12,1.4415776067016361
2018-03-20,log_ols_ann_r2,159915.SZ,159915.SZ,0.01382488479262678,0.01382488479262678,0.0,0.0,False,89,12,1.4615072510339169
2018-03-21,log_ols_ann_r2,159915.SZ,159915.SZ,-0.022727272727272707,-0.022727272727272707,0.0,0.0,False,89,12,1.4282911771467823
2018-03-22,log_ols_ann_r2,159915.SZ,159915.SZ,-0.005232558139534826,-0.005232558139534826,0.0,0.0,False,89,12,1.4208175605221771
2018-03-23,log_ols_ann_r2,159915.SZ,CASH,-0.05215856224430149,-0.05201636469900639,1.0,0.00015000000000000001,True,90,13,1.3467097593538846
2018-03-26,log_ols_ann_r2,CASH,159941.SZ,-0.00014999999999998348,0.0,1.0,0.00015000000000000001,False,91,13,1.3465077528899816
2018-03-27,log_ols_ann_r2,159941.SZ,159941.SZ,0.006442376521116566,0.006442376521116566,0.0,0.0,False,91,13,1.3551824628227014
