date,zz1000_close_csindex,zz1000_volume,zz1000_amount,zz1000_constituents,hs300_close_csindex,hs300_volume,hs300_amount,hs300_constituents,amount_ratio_zz1000_hs300
2007-03-26,2784.11,1473.24,112.96,,2764.03,7607.48,777.96,300.0,0.1452002673659314
2007-03-27,2835.29,1517.73,120.55,,2784.02,8072.51,840.18,300.0,0.14348115879930493
2007-03-28,2816.99,1829.0,142.5,,2797.65,11221.0,1121.46,300.0,0.12706650259483174
2007-03-29,2702.91,1449.03,113.54,,2783.31,10656.72,1132.33,300.0,0.10027112237598582
2007-03-30,2731.19,874.75,68.67,,2781.78,6295.07,665.37,300.0,0.10320573515487623
2007-04-02,2796.51,896.6,69.16,,2850.11,6924.79,766.81,300.0,0.09019183370065596
2007-04-03,2833.0,1101.13,87.78,,2888.12,7701.45,870.92,300.0,0.10078996922794287
2007-04-04,2859.24,1143.12,93.65,,2911.82,7550.67,884.56,300.0,0.10587184588948179
2007-04-05,2920.68,1282.32,105.47,,2945.05,7413.9,851.96,300.0,0.12379689187285788
2007-04-06,2954.23,1388.33,117.53,,2972.01,7910.23,930.5,300.0,0.12630843632455668
2007-04-09,2999.09,1553.57,132.37,,3038.17,9090.17,1062.19,300.0,0.1246198890970542
2007-04-10,3033.29,1589.84,134.31,,3081.57,10088.83,1197.02,300.0,0.11220363903694175
2007-04-11,3059.64,1541.87,135.26,,3121.32,10166.99,1242.19,300.0,0.10888833431278627
2007-04-12,3125.47,1540.11,135.8,,3176.44,9253.52,1184.34,300.0,0.11466301906547108
2007-04-13,3147.18,1896.74,172.23,,3169.23,10065.31,1297.28,300.0,0.13276239516526886
2007-04-16,3238.2,1587.58,145.73,,3256.0,8792.89,1127.07,300.0,0.12929986602429308
2007-04-17,3320.88,1947.45,175.51,,3283.6,10530.71,1338.23,300.0,0.13115084850885123
2007-04-18,3410.57,1773.99,168.99,,3304.5,10142.67,1292.42,300.0,0.13075470822178548
2007-04-19,3260.65,1940.38,183.89,,3150.3,11527.0,1438.3,300.0,0.12785232566224014
2007-04-20,3420.55,1512.57,146.49,,3289.28,9446.99,1186.2,300.0,0.12349519473950431
2007-04-23,3562.61,1768.43,173.68,,3431.32,10995.9,1375.83,300.0,0.12623652631502438
2007-04-24,3579.3,1891.84,189.62,,3445.2,11464.3,1494.12,300.0,0.12691082376248228
2007-04-25,3583.26,1548.9,152.09,,3448.28,10058.07,1290.89,300.0,0.11781793956107801
2007-04-26,3621.14,1187.78,119.77,,3493.58,7899.77,1078.07,300.0,0.11109668203363418
2007-04-27,3615.14,1371.23,138.99,,3470.52,8069.86,1137.23,300.0,0.12221802098080424
2007-04-30,3654.97,1413.64,146.66,,3558.71,9430.29,1380.81,300.0,0.10621301989412012
2007-05-08,3814.82,1591.64,170.73,,3686.03,10678.87,1536.77,300.0,0.11109665076751889
2007-05-09,3864.12,2041.34,223.26,,3701.28,14064.84,1890.6,300.0,0.11808949539828625
2007-05-10,3896.25,1693.45,183.64,,3724.51,11541.99,1531.59,300.0,0.11990154022943476
2007-05-11,3891.92,1535.08,168.92,,3702.61,8896.18,1337.74,300.0,0.12627266882951843
2007-05-14,3923.15,1363.98,151.02,,3734.42,9109.8,1371.57,300.0,0.1101073951748726
2007-05-15,3801.79,1537.28,167.38,,3604.64,9357.86,1382.2,300.0,0.12109680219939227
2007-05-16,3873.75,1230.3,128.89,,3700.29,8622.93,1266.94,300.0,0.10173331018043473
2007-05-17,3982.92,1399.23,155.57,,3778.61,9025.65,1354.59,300.0,0.11484655873733011
2007-05-18,4032.92,1340.1,159.01,,3776.63,8241.89,1207.42,300.0,0.13169402527703697
2007-05-21,4138.97,1537.62,180.96,,3831.44,9847.87,1451.3,300.0,0.12468821056983395
2007-05-22,4227.78,1825.34,219.29,,3870.49,10961.82,1613.23,300.0,0.13593226012409884
2007-05-23,4347.98,1785.12,220.25,,3938.95,9852.32,1474.94,300.0,0.149328108262031
2007-05-24,4346.68,2062.21,258.28,,3919.75,11381.43,1723.74,300.0,0.14983698237553225
2007-05-25,4384.99,1644.28,211.21,,3985.25,9541.66,1508.09,300.0,0.14005132319689145
2007-05-28,4448.76,1823.97,232.67,,4072.58,11404.19,1832.13,300.0,0.12699426350750218
2007-05-29,4484.44,1609.65,207.71,,4168.29,11326.72,1794.77,300.0,0.1157307064414939
2007-05-30,4151.0,1498.7,191.5,,3886.46,13273.91,2103.19,300.0,0.09105216361812295
2007-05-31,3894.68,1386.89,163.61,,3927.95,12607.82,1936.72,300.0,0.08447788012722542
2007-06-01,3632.9,1313.15,147.39,,3803.95,11993.79,1939.8,300.0,0.0759820600061862
2007-06-04,3359.93,750.93,76.53,,3511.43,9053.1,1312.96,300.0,0.058288142822325126
2007-06-05,3321.85,1258.28,112.95,,3634.63,11376.8,1507.65,300.0,0.07491791861506318
2007-06-06,3354.83,1674.7,156.11,,3677.58,9595.15,1359.38,300.0,0.1148391178331298
2007-06-07,3505.62,1565.58,146.93,,3802.3,9419.06,1372.29,300.0,0.10706920548863579
2007-06-08,3578.51,1495.89,148.43,,3837.87,8907.47,1366.51,300.0,0.10861976860762088
2007-06-11,3625.51,1384.35,140.83,,3931.86,9098.23,1405.19,300.0,0.10022132238344993
2007-06-12,3682.44,1561.42,164.56,,4036.11,9938.98,1581.02,300.0,0.10408470481081833
2007-06-13,3838.02,1819.85,193.37,,4118.27,10945.29,1659.09,300.0,0.1165518446859423
2007-06-14,3776.99,1505.11,160.72,,4075.82,8660.92,1337.92,300.0,0.12012676393207367
2007-06-15,3763.26,1216.05,132.97,,4099.38,6877.96,1092.34,300.0,0.12172949814160428
2007-06-18,3878.97,1249.85,140.87,,4227.57,8787.29,1418.48,300.0,0.0993105295809599
2007-06-19,3958.33,1379.84,159.73,,4253.0,8154.05,1305.23,300.0,0.12237689909058173
2007-06-20,3867.76,1411.68,160.84,,4157.6,8686.3,1410.61,300.0,0.11402159349501281
2007-06-21,3821.4,1233.53,136.34,,4197.28,7373.95,1217.83,300.0,0.1119532282830937
2007-06-22,3587.39,1189.63,131.89,,4051.43,7955.24,1277.48,300.0,0.10324232081911261
2007-06-25,3338.37,977.25,100.15,,3877.59,7003.1,1134.33,300.0,0.088290003790784
2007-06-26,3383.89,893.45,86.75,,3928.21,5888.51,878.68,300.0,0.09872763690991032
2007-06-27,3467.48,1019.96,102.03,,4040.48,6529.05,1021.32,300.0,0.0999001292445071
2007-06-28,3299.12,1176.11,121.78,,3858.52,6685.8,983.72,300.0,0.12379538893180986
2007-06-29,3152.37,874.75,85.44,,3764.08,5892.09,885.28,300.0,0.09651183806253388
2007-07-02,3223.95,819.89,75.88,,3757.66,4974.73,719.96,300.0,0.1053947441524529
2007-07-03,3271.84,808.25,78.5,,3832.23,4640.91,688.87,300.0,0.11395473746860801
2007-07-04,3176.33,662.05,62.78,,3743.58,3823.37,590.56,300.0,0.10630587916553781
2007-07-05,2962.84,687.17,60.11,,3537.44,4322.55,613.24,300.0,0.09802035092296654
2007-07-06,3147.56,989.21,87.22,,3710.28,5136.65,718.95,300.0,0.12131580777522775
2007-07-09,3244.46,1045.26,92.92,,3821.3,5407.31,792.71,300.0,0.1172181503954788
2007-07-10,3165.1,964.11,90.02,,3775.62,5190.79,771.85,300.0,0.116628878668135
2007-07-11,3195.87,646.84,58.88,,3789.87,3362.89,515.32,300.0,0.11425910114103857
2007-07-12,3229.94,594.71,53.79,,3816.92,3136.81,459.68,300.0,0.11701618517229377
2007-07-13,3223.99,554.28,52.25,,3820.12,2689.32,386.16,300.0,0.13530660865962293
2007-07-16,3104.85,587.4,54.77,,3697.97,2993.19,444.63,300.0,0.12318107190248072
2007-07-17,3156.06,551.35,52.16,,3789.65,3255.39,501.58,300.0,0.10399138721639618
2007-07-18,3149.73,541.46,50.39,,3807.57,4597.58,694.68,300.0,0.07253699545114298
2007-07-19,3173.07,450.56,43.6,,3807.0,3025.85,457.28,300.0,0.09534639608117565
2007-07-20,3281.92,781.76,74.1,,3971.88,5527.11,815.56,300.0,0.09085781548874393
2007-07-23,3467.96,1148.4,106.75,,4156.72,8527.62,1258.24,300.0,0.08484072990844355
2007-07-24,3512.93,1301.39,131.98,,4161.35,7609.07,1120.25,300.0,0.11781298817228296
2007-07-25,3642.35,1144.1,117.16,,4255.46,6459.78,1017.72,300.0,0.1151200723185159
2007-07-26,3731.4,1122.27,115.16,,4303.19,6549.02,1039.87,300.0,0.11074461230730766
2007-07-27,3840.43,1285.2,137.08,,4307.14,6502.11,1059.1,300.0,0.12943064866395998
2007-07-30,3936.79,1339.72,145.63,,4410.3,7544.16,1210.84,300.0,0.12027187737438473
2007-07-31,4005.34,1355.83,149.76,,4460.56,7137.5,1188.59,300.0,0.12599803128076123
2007-08-01,3784.02,1694.54,186.51,,4290.48,7936.17,1289.11,300.0,0.14468121417101723
2007-08-02,3932.08,1246.23,138.52,,4436.19,6288.75,1083.58,300.0,0.12783550822274314
2007-08-03,3968.66,1342.4,151.99,,4598.38,7819.05,1412.88,300.0,0.10757459939980749
2007-08-06,4037.02,1318.39,147.47,,4703.98,7616.43,1365.99,300.0,0.10795833058807165
2007-08-07,4041.94,1399.4,161.15,,4724.55,8384.71,1546.38,300.0,0.1042111253378859
2007-08-08,3970.94,1064.75,121.36,,4668.09,8898.8,1354.77,300.0,0.0895797810698495
2007-08-09,3997.01,987.59,116.37,,4777.29,7202.58,1171.91,300.0,0.09929943425689686
2007-08-10,3895.46,1062.71,124.4,,4726.68,7496.29,1235.98,300.0,0.10064887781355686
2007-08-13,3861.26,974.3,109.21,,4721.19,8576.32,1371.9,300.0,0.07960492747284786
2007-08-14,3982.68,906.28,101.94,,4795.57,6115.79,1055.37,300.0,0.09659171664913728
2007-08-15,3957.01,986.23,109.27,,4798.75,6346.64,1099.03,300.0,0.09942403756039417
2007-08-16,3995.48,964.0,102.84,,4721.94,6359.48,1102.15,300.0,0.09330853332123576
2007-08-17,3984.81,1018.28,111.69,,4626.58,6365.21,1115.65,300.0,0.10011204230717517
2007-08-20,4140.42,1088.49,122.16,,4885.43,6781.22,1192.59,300.0,0.10243252081603904
2007-08-21,4178.02,1102.33,124.49,,4972.71,7444.06,1329.02,300.0,0.09367052414561106
2007-08-22,4237.94,1243.08,142.02,,5051.69,7402.89,1387.22,300.0,0.10237741670391143
2007-08-23,4286.92,1163.51,138.7,,5135.93,6805.19,1308.73,300.0,0.10598060715349995
2007-08-24,4320.98,1196.93,140.75,,5217.58,7376.99,1345.46,300.0,0.10461106238758491
2007-08-27,4318.12,1211.72,142.64,,5243.15,8263.15,1493.75,300.0,0.09549121338912132
2007-08-28,4344.09,1263.11,151.77,,5251.77,7506.68,1404.2,300.0,0.108082894174619
2007-08-29,4316.88,1125.63,139.25,,5171.82,7292.95,1389.84,300.0,0.10019138893685604
2007-08-30,4468.39,1305.69,155.05,,5241.23,6729.85,1238.2,300.0,0.12522209659182684
2007-08-31,4515.24,1285.98,149.9,,5296.81,6678.04,1228.62,300.0,0.12200680438215235
2007-09-03,4621.48,1433.86,168.95,,5419.17,8284.92,1496.12,300.0,0.11292543378873353
2007-09-04,4558.49,1350.54,161.54,,5360.33,7991.48,1476.87,300.0,0.10937997250942873
2007-09-05,4570.19,1106.11,129.2,,5363.25,6536.49,1227.41,300.0,0.10526230029085634
2007-09-06,4632.49,1216.35,148.23,,5412.04,7060.86,1285.81,300.0,0.11528141793888677
2007-09-07,4533.11,1374.49,172.1,,5294.8,7929.89,1459.3,300.0,0.11793325567052697
2007-09-10,4645.33,1348.81,167.57,,5377.22,6509.57,1167.69,300.0,0.14350555370004023
2007-09-11,4334.65,1276.71,155.97,,5124.09,6880.67,1272.5,300.0,0.12256974459724951
2007-09-12,4370.09,1103.37,132.48,,5202.86,6157.23,1137.74,300.0,0.11644136621723768
2007-09-13,4439.13,834.75,103.48,,5349.97,5974.69,1189.35,300.0,0.0870055072098205
2007-09-14,4502.4,929.71,117.3,,5397.28,6029.56,1187.39,300.0,0.09878809826594462
2007-09-17,4596.26,1088.44,132.26,,5498.91,6940.31,1314.02,300.0,0.10065295809805025
2007-09-18,4655.17,1141.7,139.06,,5476.84,7162.18,1402.63,300.0,0.09914232548854651
2007-09-19,4584.83,1062.22,128.05,,5419.27,5588.01,1101.33,300.0,0.11626851170857057
2007-09-20,4617.75,936.69,109.12,,5494.92,5671.21,1137.26,300.0,0.0959499147072789
2007-09-21,4562.12,1048.08,124.18,,5468.1,6110.64,1211.26,300.0,0.102521341413074
2007-09-24,4577.26,944.87,115.12,,5513.9,5418.48,1166.78,300.0,0.09866470114331752
2007-09-25,4547.6,726.02,88.93,,5454.62,4532.62,954.95,300.0,0.0931252945180376
2007-09-26,4471.18,670.67,81.37,,5361.02,3917.12,840.78,300.0,0.0967791812364709
2007-09-27,4498.61,608.58,73.25,,5427.66,3375.91,715.7,300.0,0.10234735224255972
2007-09-28,4582.44,764.52,93.72,,5580.81,4851.46,1042.24,300.0,0.08992170709241633
2007-10-08,4579.57,807.45,102.1,,5653.14,6644.97,1287.09,300.0,0.0793262320428253
2007-10-09,4594.7,717.99,85.2,,5675.93,5363.35,1075.94,300.0,0.07918657174191869
2007-10-10,4588.08,807.81,103.22,,5685.76,6399.45,1285.06,300.0,0.08032309775419047
2007-10-11,4510.27,867.17,111.51,,5760.08,6514.11,1374.29,300.0,0.08114007960474136
2007-10-12,4375.31,1106.59,132.01,,5737.22,7800.11,1605.89,300.0,0.08220363785813473
2007-10-15,4364.8,878.73,109.29,,5821.45,7068.21,1550.52,300.0,0.0704860304929959
2007-10-16,4404.02,678.43,86.26,,5877.2,6469.2,1350.92,300.0,0.0638527818079531
2007-10-17,4401.07,674.72,82.15,,5824.12,4886.98,1083.28,300.0,0.07583450262166753
2007-10-18,4316.6,752.32,92.27,,5615.75,4859.56,1064.95,300.0,0.08664256537865626
2007-10-19,4277.37,523.0,65.54,,5614.06,3846.65,849.72,300.0,0.07713129030739538
2007-10-22,4158.93,519.64,61.21,,5472.68,3586.75,747.3,300.0,0.08190820286364245
2007-10-23,4147.84,559.56,65.92,,5540.09,4189.68,900.14,300.0,0.07323305263625658
2007-10-24,4049.97,549.1,64.1,,5588.01,4466.12,994.5,300.0,0.06445449974861739
2007-10-25,3747.13,689.15,73.9,,5333.79,5082.17,1038.91,300.0,0.07113224437150475
2007-10-26,3699.73,505.67,53.14,,5394.81,3589.6,772.84,300.0,0.0687593809844211
2007-10-29,3750.87,427.61,44.53,,5508.36,3523.4,723.54,300.0,0.061544627802194767
2007-10-30,3857.89,423.36,46.0,,5596.07,3919.39,797.28,300.0,0.05769616696769015
2007-10-31,4009.75,633.67,74.76,,5688.54,5032.95,1037.82,300.0,0.07203561311210037
2007-11-01,3908.54,587.93,67.76,,5605.23,4661.25,963.43,300.0,0.07033204280539324
2007-11-02,3829.23,508.91,57.37,,5472.93,4328.95,936.71,300.0,0.06124627686263624
2007-11-05,3898.53,418.17,46.45,,5360.31,3369.5,741.9,300.0,0.0626095161072921
2007-11-06,3946.96,446.82,49.0,,5317.55,2705.79,564.92,300.0,0.08673794519577994
2007-11-07,3939.37,439.93,50.74,,5350.63,3006.13,596.39,300.0,0.08507855597847047
2007-11-08,3778.06,508.55,57.01,,5093.67,3605.49,729.79,300.0,0.07811836281670069
2007-11-09,3744.0,431.04,45.46,,5040.53,3458.38,679.69,300.0,0.06688343215289323
2007-11-12,3708.95,455.94,48.25,,4978.25,3841.39,759.01,300.0,0.06356964993873598
2007-11-13,3730.29,455.05,46.58,,4939.24,3686.21,747.15,300.0,0.062343572241183164
2007-11-14,3844.5,485.92,50.44,,5145.89,3523.15,734.5,300.0,0.06867256637168141
2007-11-15,3828.13,555.63,61.42,,5081.11,3175.95,666.09,300.0,0.09220976144364876
2007-11-16,3843.97,483.53,51.74,,5007.66,2331.1,470.79,300.0,0.10990038021198412
2007-11-19,3922.6,591.54,59.04,,4994.42,2554.81,489.7,300.0,0.12056361037369819
2007-11-20,3956.56,566.6,58.24,,5069.38,3356.27,665.36,300.0,0.08753156186124805
2007-11-21,3923.88,530.28,56.58,,4997.62,2680.31,530.59,300.0,0.10663600897114532
2007-11-22,3731.98,455.75,47.38,,4772.62,2650.77,537.14,300.0,0.0882079159995532
2007-11-23,3802.83,309.49,30.75,,4856.16,2014.63,411.74,300.0,0.07468305241171613
2007-11-26,3779.6,444.35,43.66,,4800.08,2362.23,484.27,300.0,0.09015631775662336
2007-11-27,3722.9,344.63,35.04,,4711.15,2088.68,448.32,300.0,0.07815845824411134
2007-11-28,3713.34,341.94,34.16,,4648.75,2248.24,451.67,300.0,0.07563043815174794
2007-11-29,3801.33,450.24,43.78,,4842.07,3687.3,728.96,300.0,0.060058165057067604
2007-11-30,3733.48,404.64,39.75,,4737.41,2938.37,574.03,300.0,0.06924725188578995
2007-12-03,3766.88,330.94,33.61,,4772.67,2225.59,436.98,300.0,0.07691427525287198
2007-12-04,3792.24,365.86,37.35,,4829.21,2264.36,439.27,300.0,0.08502743187561182
2007-12-05,3852.44,493.73,49.35,,4965.95,3176.92,610.9,300.0,0.08078245211982321
2007-12-06,3895.76,583.78,59.93,,4971.06,2371.16,474.36,300.0,0.12633864575427944
2007-12-07,3960.61,675.73,71.96,,5041.35,2719.82,503.8,300.0,0.1428344581183009
2007-12-10,4059.24,705.54,78.2,,5133.56,4278.07,828.98,300.0,0.09433279451856498
2007-12-11,4112.21,724.89,81.39,,5140.0,4058.65,820.34,300.0,0.09921495965087647
2007-12-12,4154.34,705.39,81.16,,5077.39,3982.83,837.54,300.0,0.09690283449148697
2007-12-13,4037.53,698.06,79.83,,4884.3,3681.96,771.25,300.0,0.10350729335494327
2007-12-14,4103.85,515.28,59.09,,4977.65,3072.79,611.63,300.0,0.09661069600902507
2007-12-17,4133.82,635.17,71.65,,4857.29,3701.45,769.35,300.0,0.09313056476246183
2007-12-18,4095.0,481.8,53.57,,4829.91,2293.01,474.47,300.0,0.11290492549581638
2007-12-19,4167.27,567.53,63.21,,4946.29,3210.19,603.8,300.0,0.10468698244451806
2007-12-20,4210.52,613.62,70.13,,5037.2,3131.99,599.27,300.0,0.11702571461945366
2007-12-21,4281.39,751.91,85.38,,5101.85,3725.15,735.5,300.0,0.11608429639700883
2007-12-24,4344.31,860.62,103.02,,5207.13,5032.0,1039.7,300.0,0.09908627488698662
2007-12-25,4388.73,761.99,90.24,,5216.81,3897.37,793.34,300.0,0.11374694330299745
2007-12-26,4473.13,751.5,89.25,,5265.03,4146.81,836.95,300.0,0.10663719457554215
2007-12-27,4499.83,922.84,113.49,,5367.53,5234.5,1092.17,300.0,0.1039123945905857
2007-12-28,4493.42,770.61,96.95,,5338.28,4536.14,950.57,300.0,0.10199143671691721
2008-01-02,4636.78,1307.99,164.82,,5385.1,4566.87,988.86,300.0,0.1666767793216431
2008-01-03,4741.03,1636.45,206.14,,5422.03,6464.59,1359.83,300.0,0.15159247847157364
2008-01-04,4778.03,1412.82,181.0,,5483.65,5174.64,1188.66,300.0,0.15227230663099622
2008-01-07,4867.13,1505.91,197.17,,5556.59,5348.54,1231.9,300.0,0.16005357577725463
2008-01-08,4739.09,1713.59,216.75,,5528.05,6489.95,1479.76,300.0,0.14647645564145537
2008-01-09,4884.27,1356.07,174.25,,5613.76,4679.69,1083.68,300.0,0.1607946995423003
2008-01-10,4894.59,1587.02,207.2,,5672.15,6422.99,1443.16,300.0,0.143573824108207
2008-01-11,4867.47,1336.8,178.32,,5699.15,5616.71,1222.42,300.0,0.14587457665941328
2008-01-14,4946.35,1445.17,184.76,,5731.76,4984.6,1093.56,300.0,0.16895277808259263
2008-01-15,4999.92,1487.93,194.39,,5696.45,5088.66,1196.73,300.0,0.16243430013453325
2008-01-16,4957.38,1709.2,219.33,,5505.72,5577.45,1266.35,300.0,0.1731985627985944
2008-01-17,4849.48,1916.36,235.62,,5365.62,6193.69,1360.52,300.0,0.17318378267133155
2008-01-18,4886.73,1352.16,159.88,,5414.47,4391.3,950.81,300.0,0.16815136567768535
2008-01-21,4680.89,1383.05,169.9,,5145.73,4783.36,1015.4,300.0,0.16732322237541855
2008-01-22,4292.69,1480.68,169.76,,4753.87,6077.27,1260.29,300.0,0.13469915654333525
2008-01-23,4471.13,1534.09,177.88,,4975.11,5577.64,1110.06,300.0,0.16024359043655298
2008-01-24,4605.94,1509.83,185.53,,5027.21,5660.6,1141.69,300.0,0.16250470793297656
2008-01-25,4612.95,1378.89,163.32,,5077.43,4714.21,1006.8,300.0,0.16221692491060788
2008-01-28,4282.73,1183.25,133.22,,4731.88,4142.53,814.61,300.0,0.1635383803292373
2008-01-29,4360.98,897.04,103.61,,4762.08,2906.23,580.41,300.0,0.1785117416998329
2008-01-30,4389.44,949.61,111.61,,4710.65,3409.9,722.19,300.0,0.1545438181088079
2008-01-31,4215.11,746.6,84.95,,4620.4,3085.26,643.12,300.0,0.13209043413359872
2008-02-01,4027.37,891.3,99.64,,4571.95,3512.55,679.41,300.0,0.14665665798266145
2008-02-04,4346.53,831.51,100.17,,4950.12,4095.31,856.6,300.0,0.11693906140555685
2008-02-05,4366.55,786.26,98.01,,4921.83,3279.64,706.26,300.0,0.1387732563078753
2008-02-13,4371.41,639.99,77.35,,4816.08,2147.57,432.72,300.0,0.17875300425217228
2008-02-14,4455.05,618.98,75.55,,4880.25,1983.78,401.53,300.0,0.18815530595472318
2008-02-15,4437.49,660.19,83.66,,4813.31,2426.26,472.99,300.0,0.1768747753652297
2008-02-18,4555.32,877.75,110.48,,4910.99,3059.01,618.45,300.0,0.17864014875899425
2008-02-19,4639.88,1020.48,134.27,,5020.75,3617.7,742.08,300.0,0.18093736524363951
2008-02-20,4620.5,1129.03,147.33,,4908.72,3955.77,849.81,300.0,0.17336816464856852
2008-02-21,4682.2,1169.04,145.71,,4876.03,3340.36,679.32,300.0,0.21449390567037627
2008-02-22,4591.94,1218.91,148.49,,4702.24,3791.86,771.1,300.0,0.19256905719102582
2008-02-25,4442.76,940.4,113.1,,4519.78,3365.2,653.24,300.0,0.1731369787520666
2008-02-26,4446.17,916.44,115.52,,4515.53,3327.64,676.26,300.0,0.17082187324401857
2008-02-27,4555.18,819.59,100.35,,4639.77,2959.24,603.11,300.0,0.16638755782527231
2008-02-28,4571.87,916.15,114.41,,4622.06,2539.82,503.33,300.0,0.2273061411002722
2008-02-29,4646.54,953.31,121.69,,4674.55,2335.09,472.75,300.0,0.2574087784241142
2008-03-03,4814.76,1430.2,182.69,,4790.74,3925.84,796.85,300.0,0.22926523185041098
2008-03-04,4824.67,1738.14,222.82,,4671.15,4512.98,885.58,300.0,0.2516091149303281
2008-03-05,4877.33,1488.33,193.24,,4628.72,3941.8,734.8,300.0,0.2629831246597714
2008-03-06,4882.96,1741.51,230.32,,4685.03,4440.23,857.11,300.0,0.2687169674837535
2008-03-07,4805.96,1191.46,153.7,,4621.69,2869.09,605.52,300.0,0.25383141762452105
2008-03-10,4673.06,1000.57,126.49,,4431.59,3178.04,611.47,300.0,0.20686215186354193
2008-03-11,4761.06,959.14,123.24,,4441.18,2627.66,523.44,300.0,0.23544245758826224
2008-03-12,4656.53,1040.69,135.35,,4309.65,2714.56,557.03,300.0,0.24298511749815987
2008-03-13,4466.08,1086.57,130.68,,4198.96,3445.13,657.69,300.0,0.19869543401906672
2008-03-14,4435.48,662.91,79.99,,4157.87,2342.79,455.64,300.0,0.1755552629268721
2008-03-17,4096.93,847.36,96.14,,3965.28,2818.1,523.76,300.0,0.18355735451351765
2008-03-18,3814.21,899.4,93.45,,3763.95,3452.38,584.59,300.0,0.15985562531004635
2008-03-19,3999.94,939.36,103.46,,3888.86,3789.85,688.24,300.0,0.1503254678600488
2008-03-20,4154.0,1138.16,129.07,,4001.83,4621.29,824.33,300.0,0.1565756432496694
2008-03-21,4197.44,1013.97,121.46,,4037.83,4261.52,749.85,300.0,0.1619790624791625
2008-03-24,4130.15,908.92,107.44,,3857.09,3584.24,639.44,300.0,0.16802201926685847
2008-03-25,4193.51,877.98,100.67,,3905.77,3224.59,582.92,300.0,0.17269951279763948
2008-03-26,4180.57,715.17,82.78,,3914.37,2803.68,520.26,300.0,0.15911275131664937
2008-03-27,3949.96,823.3,91.78,,3748.92,3200.07,551.51,300.0,0.16641584014795743
2008-03-28,4060.04,797.69,88.9,,3918.16,4209.68,727.26,300.0,0.1222396391936859
2008-03-31,3861.6,686.27,77.33,,3790.53,2944.08,511.67,300.0,0.15113256591162272
2008-04-01,3539.51,845.92,83.81,,3582.86,3530.35,589.62,300.0,0.14214239679793766
2008-04-02,3319.6,815.71,76.2,,3547.98,4276.59,701.03,300.0,0.10869720268747415
2008-04-03,3393.43,666.07,61.78,,3650.7,3298.95,542.34,300.0,0.11391378102297452
2008-04-07,3596.27,756.88,73.9,,3845.82,4048.5,705.26,300.0,0.10478405127187138
2008-04-08,3673.96,898.13,92.25,,3891.06,4406.79,764.86,300.0,0.12061030776874199
2008-04-09,3466.97,850.35,86.89,,3688.13,3899.72,645.56,300.0,0.13459631947456474
2008-04-10,3567.63,698.47,70.51,,3754.72,2880.44,471.52,300.0,0.14953766542246355
2008-04-11,3619.04,690.52,73.45,,3783.73,2632.86,444.19,300.0,0.16535716697809497
2008-04-14,3399.32,710.94,71.42,,3536.33,3342.7,546.37,300.0,0.13071727949924045
2008-04-15,3504.25,623.69,61.66,,3583.3,3065.69,489.97,300.0,0.12584443945547685
2008-04-16,3423.92,583.78,58.55,,3494.02,2652.81,420.88,300.0,0.13911328644744345
