date,scenario,position,return,nav,trade_count,stop_exit_count
2021-03-24,six_all_etf_original_conditions,513030.SH,-0.00339558573853993,2.102416061383708,61,11
2021-03-25,six_all_etf_original_conditions,513030.SH,-0.005110732538330498,2.0916711752096857,61,11
2021-03-26,six_all_etf_original_conditions,513030.SH,0.010273972602739656,2.11316094755773,61,11
2021-03-29,six_all_etf_original_conditions,513030.SH,0.004237288135593209,2.1221150193694154,61,11
2021-03-30,six_all_etf_original_conditions,513030.SH,0.005907172995780474,2.1346507199057747,61,11
2021-03-31,six_all_etf_original_conditions,513030.SH,0.008389261744966348,2.152558863529145,61,11
2021-04-01,six_all_etf_original_conditions,513030.SH,0.004991680532445919,2.1633037497031675,61,11
2021-04-02,six_all_etf_original_conditions,513030.SH,0.005794701986755024,2.175839450239527,61,11
2021-04-06,six_all_etf_original_conditions,513030.SH,0.012345679012345512,2.2027016656745824,61,11
2021-04-07,six_all_etf_original_conditions,513030.SH,-0.001626016260162566,2.199120036949908,61,11
2021-04-08,six_all_etf_original_conditions,159941.SZ,0.005700325732899136,2.211655737486268,62,11
2021-04-09,six_all_etf_original_conditions,159941.SZ,0.00108147080028842,2.2140475785866496,62,11
2021-04-12,six_all_etf_original_conditions,159941.SZ,0.009722722362261349,2.2355741484900844,62,11
2021-04-13,six_all_etf_original_conditions,159941.SZ,-0.0032097004279599828,2.2283986251889396,62,11
2021-04-14,six_all_etf_original_conditions,159941.SZ,0.01538461538461533,2.262681680961077,62,11
2021-04-15,six_all_etf_original_conditions,159941.SZ,-0.010218463706835768,2.2395605503240543,62,11
2021-04-16,six_all_etf_original_conditions,159941.SZ,0.006763972944108021,2.254708877293138,62,11
2021-04-19,six_all_etf_original_conditions,159941.SZ,0.0035360678925036026,2.262681680961077,62,11
2021-04-20,six_all_etf_original_conditions,159941.SZ,-0.01374207188160681,2.231587746656115,62,11
2021-04-21,six_all_etf_original_conditions,159941.SZ,-0.0067881386209360794,2.2164394196870307,62,11
2021-04-22,six_all_etf_original_conditions,159941.SZ,0.008633093525179936,2.2355741484900844,62,11
2021-04-23,six_all_etf_original_conditions,159941.SZ,-0.011412268188302432,2.2100611767526797,62,11
2021-04-26,six_all_etf_original_conditions,159941.SZ,0.008297258297258248,2.228398625188939,62,11
2021-04-27,six_all_etf_original_conditions,159915.SZ,0.009302325581395543,2.2491279147255807,63,11
2021-04-28,six_all_etf_original_conditions,159915.SZ,0.022538141470180184,2.2998190778521974,63,11
2021-04-29,six_all_etf_original_conditions,159915.SZ,0.0010172939979653517,2.3021586699965026,63,11
2021-04-30,six_all_etf_original_conditions,159915.SZ,0.012533875338753386,2.3310136397762693,63,11
2021-05-06,six_all_etf_original_conditions,159915.SZ,-0.02843760455001676,2.2647251956876167,63,11
2021-05-07,six_all_etf_original_conditions,CASH,0.0,2.2647251956876167,64,12
2021-05-10,six_all_etf_original_conditions,159985.SZ,0.0,2.2647251956876167,65,12
2021-05-11,six_all_etf_original_conditions,159985.SZ,-0.004542013626040897,2.2544387829895656,65,12
2021-05-12,six_all_etf_original_conditions,159915.SZ,0.029657794676806182,2.3213004655268987,66,12
2021-05-13,six_all_etf_original_conditions,159915.SZ,-0.006980802792321161,2.305095924755332,66,12
2021-05-14,six_all_etf_original_conditions,159915.SZ,0.032337434094903195,2.3796368123045375,66,12
2021-05-17,six_all_etf_original_conditions,159915.SZ,0.02383384405856326,2.4363527050050204,66,12
2021-05-18,six_all_etf_original_conditions,159915.SZ,-0.006318589956767595,2.4209583912720323,66,12
2021-05-19,six_all_etf_original_conditions,159915.SZ,0.008032128514056325,2.4404038401979125,66,12
2021-05-20,six_all_etf_original_conditions,159915.SZ,0.010292164674634785,2.4655208783938405,66,12
2021-05-21,six_all_etf_original_conditions,159915.SZ,-0.010187315149523535,2.4404038401979125,66,12
2021-05-24,six_all_etf_original_conditions,159915.SZ,0.007968127490039834,2.459849289123792,66,12
2021-05-25,six_all_etf_original_conditions,159915.SZ,0.02733860342556005,2.527098133325793,66,12
2021-05-26,six_all_etf_original_conditions,159915.SZ,-0.007694773966014701,2.5076526843999134,66,12
2021-05-27,six_all_etf_original_conditions,159915.SZ,0.0074313408723747365,2.5262879062872146,66,12
2021-05-28,six_all_etf_original_conditions,159915.SZ,0.0009621552277101486,2.52871858740295,66,12
2021-05-31,six_all_etf_original_conditions,159915.SZ,0.023710349247036078,2.5886753882577453,66,12
2021-06-01,six_all_etf_original_conditions,159915.SZ,-0.0021909233176837795,2.5830037989876975,66,12
2021-06-02,six_all_etf_original_conditions,159915.SZ,-0.017252195734002607,2.5384413118658893,66,12
2021-06-03,six_all_etf_original_conditions,159915.SZ,-0.01085221832109795,2.5108935925542264,66,12
2021-06-04,six_all_etf_original_conditions,159915.SZ,0.013552758954501476,2.544923128174516,66,12
2021-06-07,six_all_etf_original_conditions,159915.SZ,-0.006049028971665149,2.529528814441528,66,12
2021-06-08,six_all_etf_original_conditions,159915.SZ,-0.005445227418321541,2.5157549547856966,66,12
2021-06-09,six_all_etf_original_conditions,159915.SZ,-0.0016103059581320522,2.511703819592805,66,12
2021-06-10,six_all_etf_original_conditions,159915.SZ,0.02548387096774185,2.5757117556404925,66,12
2021-06-11,six_all_etf_original_conditions,159915.SZ,0.005033029254482457,2.5886753882577453,66,12
2021-06-15,six_all_etf_original_conditions,159915.SZ,-0.012519561815336422,2.5562663067146123,66,12
2021-06-16,six_all_etf_original_conditions,CASH,0.0,2.5562663067146123,67,13
2021-06-17,six_all_etf_original_conditions,159941.SZ,0.0,2.5562663067146123,68,13
2021-06-18,six_all_etf_original_conditions,159941.SZ,0.022471910112359605,2.6137104933823565,68,13
2021-06-21,six_all_etf_original_conditions,159941.SZ,-0.007089684509039351,2.59518011058631,68,13
2021-06-22,six_all_etf_original_conditions,159941.SZ,0.00642627632988213,2.6118574551027516,68,13
2021-06-23,six_all_etf_original_conditions,159941.SZ,0.0159631074849238,2.653550816393856,68,13
2021-06-24,six_all_etf_original_conditions,159941.SZ,-0.0017458100558659373,2.6489182206948443,68,13
2021-06-25,six_all_etf_original_conditions,159941.SZ,0.0024484085344527173,2.6554038546734606,68,13
2021-06-28,six_all_etf_original_conditions,159941.SZ,0.0034891835310537633,2.664669046071484,68,13
2021-06-29,six_all_etf_original_conditions,159941.SZ,0.007997218358831715,2.6859789862869374,68,13
2021-06-30,six_all_etf_original_conditions,159941.SZ,0.007243877199034188,2.7054358882227865,68,13
2021-07-01,six_all_etf_original_conditions,159941.SZ,-0.003424657534246478,2.6961706968247636,68,13
2021-07-02,six_all_etf_original_conditions,159941.SZ,0.0003436426116838476,2.697097215964566,68,13
2021-07-05,six_all_etf_original_conditions,159941.SZ,0.010649261422191802,2.7258193092984384,68,13
2021-07-06,six_all_etf_original_conditions,159941.SZ,0.0010197144799455327,2.7285988667178454,68,13
2021-07-07,six_all_etf_original_conditions,159941.SZ,0.008488964346349936,2.751761845212904,68,13
2021-07-08,six_all_etf_original_conditions,159941.SZ,-0.0006734006734007147,2.749908806933299,68,13
2021-07-09,six_all_etf_original_conditions,159941.SZ,-0.001010781671159089,2.747129249513892,68,13
2021-07-12,six_all_etf_original_conditions,159941.SZ,0.010118043844856706,2.774924823707962,68,13
2021-07-13,six_all_etf_original_conditions,159941.SZ,0.00033388981636051085,2.775851342847764,68,13
2021-07-14,six_all_etf_original_conditions,159941.SZ,-0.002670226969292422,2.768439189729345,68,13
2021-07-15,six_all_etf_original_conditions,159941.SZ,0.0023427041499330947,2.7749248237079613,68,13
2021-07-16,six_all_etf_original_conditions,159941.SZ,-0.010016694490818101,2.7471292495138915,68,13
2021-07-19,six_all_etf_original_conditions,159941.SZ,-0.006745362563237767,2.728598866717845,68,13
2021-07-20,six_all_etf_original_conditions,159985.SZ,-0.0006791171477078528,2.7267458284382404,69,13
2021-07-21,six_all_etf_original_conditions,159985.SZ,-0.006787330316742168,2.7082385038108314,69,13
2021-07-22,six_all_etf_original_conditions,159985.SZ,-0.014426727410781992,2.6691674851529683,69,13
2021-07-23,six_all_etf_original_conditions,159985.SZ,-0.009244992295839749,2.644491052316423,69,13
2021-07-26,six_all_etf_original_conditions,CASH,0.0,2.644491052316423,70,14
2021-07-27,six_all_etf_original_conditions,159941.SZ,0.0,2.644491052316423,71,14
2021-07-28,six_all_etf_original_conditions,159941.SZ,-0.009533201840894123,2.6192805853482524,71,14
2021-07-29,six_all_etf_original_conditions,159941.SZ,0.0019913707268504055,2.6244965440313224,71,14
2021-07-30,six_all_etf_original_conditions,159941.SZ,-0.016561775422325398,2.5810302216724064,71,14
2021-08-02,six_all_etf_original_conditions,159941.SZ,0.016840687100033724,2.624496544031322,71,14
2021-08-03,six_all_etf_original_conditions,159941.SZ,-0.004306061609804734,2.6131953002180035,71,14
2021-08-04,six_all_etf_original_conditions,159941.SZ,0.00698602794411185,2.6314511556087483,71,14
2021-08-05,six_all_etf_original_conditions,159941.SZ,-0.002312520647505867,2.6253658704785,71,14
2021-08-06,six_all_etf_original_conditions,159941.SZ,0.0076158940397350605,2.645360378763601,71,14
2021-08-09,six_all_etf_original_conditions,159941.SZ,-0.004929346040092097,2.6323204820559263,71,14
2021-08-10,six_all_etf_original_conditions,159941.SZ,0.0033025099075296716,2.641013746527709,71,14
2021-08-11,six_all_etf_original_conditions,159941.SZ,-0.0036208031599735957,2.631451155608748,71,14
2021-08-12,six_all_etf_original_conditions,159941.SZ,-0.0013214403700032573,2.6279738498200347,71,14
2021-08-13,six_all_etf_original_conditions,159941.SZ,0.0026463777704266445,2.634928461397461,71,14
2021-08-16,six_all_etf_original_conditions,159941.SZ,0.0016496205872649217,2.6392750936333527,71,14
2021-08-17,six_all_etf_original_conditions,159941.SZ,0.0042819499341237854,2.6505763374466706,71,14
2021-08-18,six_all_etf_original_conditions,513030.SH,-0.003279763857002238,2.641883072974888,72,14
2021-08-19,six_all_etf_original_conditions,513030.SH,-0.01519999999999988,2.60172645026567,72,14
2021-08-20,six_all_etf_original_conditions,513030.SH,-0.0016246953696181787,2.59749943734891,72,14
2021-08-23,six_all_etf_original_conditions,513030.SH,0.013832384052074875,2.6334290471413686,72,14
2021-08-24,six_all_etf_original_conditions,513030.SH,0.0024077046548958148,2.6397695665165086,72,14
2021-08-25,six_all_etf_original_conditions,513030.SH,-0.0032025620496397567,2.631315540682989,72,14
2021-08-26,six_all_etf_original_conditions,513030.SH,-0.004016064257028162,2.620748008391089,72,14
2021-08-27,six_all_etf_original_conditions,159941.SZ,0.0040322580645162365,2.631315540682989,73,14
2021-08-30,six_all_etf_original_conditions,159941.SZ,0.0035449564937155564,2.6406434397959475,73,14
2021-08-31,six_all_etf_original_conditions,159941.SZ,0.015093127809890916,2.680499008733138,73,14
2021-09-01,six_all_etf_original_conditions,159941.SZ,-0.005378044922492831,2.6660831646494736,73,14
2021-09-02,six_all_etf_original_conditions,159941.SZ,-0.000954198473282486,2.6635391921641207,73,14
2021-09-03,six_all_etf_original_conditions,159941.SZ,0.0015918497293854195,2.6677791463063745,73,14
2021-09-06,six_all_etf_original_conditions,159941.SZ,0.0012714558169104606,2.671171109620178,73,14
2021-09-07,six_all_etf_original_conditions,159941.SZ,0.0003174603174602719,2.6720191004486287,73,14
2021-09-08,six_all_etf_original_conditions,159941.SZ,-0.0025388765471279218,2.6652351738210216,73,14
2021-09-09,six_all_etf_original_conditions,513520.SH,-0.006363347120585283,2.648275357252005,74,14
2021-09-10,six_all_etf_original_conditions,513520.SH,0.014774494556765161,2.68740228710254,74,14
2021-09-13,six_all_etf_original_conditions,513520.SH,0.003831417624521105,2.697698847589523,74,14
2021-09-14,six_all_etf_original_conditions,513520.SH,0.003816793893129722,2.707995408076506,74,14
2021-09-15,six_all_etf_original_conditions,513520.SH,0.0,2.707995408076506,74,14
2021-09-16,six_all_etf_original_conditions,513520.SH,-0.006083650190114032,2.6915209112973333,74,14
2021-09-17,six_all_etf_original_conditions,513520.SH,0.0038255547054324435,2.7018174717843166,74,14
2021-09-22,six_all_etf_original_conditions,513520.SH,-0.019054878048780588,2.6503346693494017,74,14
2021-09-23,six_all_etf_original_conditions,513520.SH,0.00932400932400923,2.6750464145181603,74,14
2021-09-24,six_all_etf_original_conditions,513520.SH,-0.002309468822170868,2.6688684782259706,74,14
2021-09-27,six_all_etf_original_conditions,513520.SH,-0.0023148148148148806,2.6626905419337805,74,14
2021-09-28,six_all_etf_original_conditions,513520.SH,-0.011600928074245842,2.6318008604728322,74,14
2021-09-29,six_all_etf_original_conditions,513520.SH,-0.012519561815336422,2.598851866914487,74,14
2021-09-30,six_all_etf_original_conditions,513520.SH,-0.0015847860538826808,2.594733242719694,74,14
2021-10-08,six_all_etf_original_conditions,CASH,0.0,2.594733242719694,75,15
2021-10-11,six_all_etf_original_conditions,CASH,0.0,2.594733242719694,75,15
2021-10-12,six_all_etf_original_conditions,CASH,0.0,2.594733242719694,75,15
2021-10-13,six_all_etf_original_conditions,159915.SZ,0.0,2.594733242719694,76,15
2021-10-14,six_all_etf_original_conditions,159915.SZ,0.0009649404953362417,2.597237005900189,76,15
2021-10-15,six_all_etf_original_conditions,159915.SZ,0.020565552699228773,2.6506506204174167,76,15
2021-10-18,six_all_etf_original_conditions,159915.SZ,-0.0012594458438287548,2.6473122695100897,76,15
2021-10-19,six_all_etf_original_conditions,159915.SZ,0.005989911727616537,2.6631694363198912,76,15
2021-10-20,six_all_etf_original_conditions,159915.SZ,-0.0018802883108742785,2.6581619099589013,76,15
2021-10-21,six_all_etf_original_conditions,159915.SZ,-0.0034536891679749493,2.6489814449637525,76,15
2021-10-22,six_all_etf_original_conditions,159915.SZ,0.003465658475110267,2.658161909958901,76,15
2021-10-25,six_all_etf_original_conditions,159915.SZ,0.016012558869701765,2.7007258840273165,76,15
2021-10-26,six_all_etf_original_conditions,159915.SZ,-0.004635352286773808,2.688207068124841,76,15
2021-10-27,six_all_etf_original_conditions,159915.SZ,-0.004967401428127904,2.6748536644955343,76,15
2021-10-28,six_all_etf_original_conditions,159915.SZ,-0.008424336973478996,2.6523197958710787,76,15
2021-10-29,six_all_etf_original_conditions,159915.SZ,0.022341095028319824,2.711575524476128,76,15
2021-11-01,six_all_etf_original_conditions,159915.SZ,-0.007694675284702912,2.6907108313053363,76,15
2021-11-02,six_all_etf_original_conditions,159915.SZ,0.001240694789081953,2.6940491822126633,76,15
2021-11-03,six_all_etf_original_conditions,159915.SZ,-0.0018587360594796154,2.689041655851673,76,15
2021-11-04,six_all_etf_original_conditions,159915.SZ,0.011793916821849715,2.7207559894712765,76,15
2021-11-05,six_all_etf_original_conditions,159941.SZ,-0.0036809815950918923,2.7107409367492967,77,15
2021-11-08,six_all_etf_original_conditions,159941.SZ,-0.003379416282642045,2.701580214689622,77,15
2021-11-09,six_all_etf_original_conditions,159941.SZ,0.003390875462391918,2.7107409367492963,77,15
2021-11-10,six_all_etf_original_conditions,159941.SZ,-0.010138248847926246,2.683258770570271,77,15
2021-11-11,six_all_etf_original_conditions,159941.SZ,-0.008379888268156499,2.6607733618783413,77,15
2021-11-12,six_all_etf_original_conditions,159941.SZ,-0.0003129890453833495,2.6599405689638256,77,15
2021-11-15,six_all_etf_original_conditions,159941.SZ,0.009392611145898622,2.684924356399303,77,15
2021-11-16,six_all_etf_original_conditions,159941.SZ,-0.004652605459057102,2.6724324626815643,77,15
2021-11-17,six_all_etf_original_conditions,159941.SZ,0.00810221252726695,2.694085078458978,77,15
2021-11-18,six_all_etf_original_conditions,159941.SZ,0.0021638330757340896,2.699914628860589,77,15
2021-11-19,six_all_etf_original_conditions,159941.SZ,0.015422578655151176,2.741554274586385,77,15
2021-11-22,six_all_etf_original_conditions,159941.SZ,0.0012150668286756705,2.744885446244449,77,15
2021-11-23,six_all_etf_original_conditions,159941.SZ,-0.01577669902912604,2.701580214689622,77,15
2021-11-24,six_all_etf_original_conditions,159941.SZ,0.0018495684340320562,2.7065769721767174,77,15
2021-11-25,six_all_etf_original_conditions,159941.SZ,0.005538461538461492,2.721567244638004,77,15
2021-11-26,six_all_etf_original_conditions,159915.SZ,-0.010709914320685354,2.692419492629947,78,15
2021-11-29,six_all_etf_original_conditions,159915.SZ,0.007431629013079588,2.712428555446757,78,15
2021-11-30,six_all_etf_original_conditions,159915.SZ,-0.0008852168781350311,2.7100274679087404,78,15
2021-12-01,six_all_etf_original_conditions,159915.SZ,-0.006202008269344361,2.69321985514262,78,15
2021-12-02,six_all_etf_original_conditions,159915.SZ,-0.002971768202080338,2.6852162300158957,78,15
2021-12-03,six_all_etf_original_conditions,159915.SZ,0.0044709388971684305,2.697221667705982,78,15
2021-12-06,six_all_etf_original_conditions,159985.SZ,-0.022551928783382857,2.6363941167428795,79,15
2021-12-07,six_all_etf_original_conditions,159985.SZ,-0.01016949152542379,2.6095833291149857,79,15
2021-12-08,six_all_etf_original_conditions,159985.SZ,-0.0008561643835615085,2.6073490968126616,79,15
2021-12-09,six_all_etf_original_conditions,159985.SZ,0.016281062553556103,2.6497995105568264,79,15
2021-12-10,six_all_etf_original_conditions,159985.SZ,0.010118043844856706,2.67661029818472,79,15
2021-12-13,six_all_etf_original_conditions,159985.SZ,-0.0008347245409013881,2.674376065882396,79,15
2021-12-14,six_all_etf_original_conditions,159985.SZ,-0.015873015873015928,2.631925652138231,79,15
2021-12-15,six_all_etf_original_conditions,159985.SZ,0.01697792869269943,2.67661029818472,79,15
