date,layer,holding,holding_fraction,is_signal,target,pending_entry_target,pending_entry_days,pre_trade_holding,pre_trade_fraction,asset_component,cash_component,trade_cost,base_trade_cost,effective_turnover,scale_raw,base_weight,weight,realized_vol,scale_tc,return,nav,base_holding,base_fraction,effective_holding,effective_fraction,active_score_overlay,overlay_on,overlay_triggered,overlay_recovered,trade_id,score_peak_overlay,score_decay_ratio_overlay,waiting_for_new_peak,pre_suba_overheat_holding,pre_suba_overheat_fraction,suba_same_side_overheat_bias,suba_same_side_overheat_bias_mom,suba_same_side_overheat_signal,suba_same_side_overheat_on,suba_same_side_overheat_triggered,suba_same_side_overheat_recovered,suba_volume_rule_on,suba_volume_rule_scale,suba_volume_rule_name,suba_volume_zz2000_amount,suba_volume_zz2000_streak,suba_volume_zz2000_signal,suba_volume_cyb_amount,suba_volume_cyb_streak,suba_volume_cyb_signal,suba_volume_combined_signal,suba_volume_severe_ratio_value,suba_volume_severe_ratio_ma_value,suba_volume_severe_ratio_streak,suba_volume_severe_ratio_signal,suba_volume_old_combined_signal,suba_volume_combined_scale,suba_volume_clear_signal,suba_volume_clear_ratio_rule,suba_volume_clear_ratio_enabled,suba_volume_clear_ratio_unavailable,suba_volume_clear_ratio_numerator_source,suba_volume_clear_ratio_denominator_source,suba_volume_combined_unresolved,suba_volume_zz2000_source,suba_volume_cyb_source,suba_volume_partial_unavailable,suba_volume_unresolved
2025-07-21,09_plus_volume_overlay,0.399606,1.0,False,,,0,0.399606,1.0,0.01299936084987141,-6.057498510125825e-05,0.0,0.0,0.0,1.5,1.0,1.5,0.11992184176874694,0.0,0.012938785864770264,41.621223781854354,0.399606,1.0,0.399606,1.0,25.82352858558952,False,False,False,451,40.74439314148648,0.6337934276236811,False,0.399606,1.0,0.11103159160843501,25.82352858558952,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA15x5; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,450071692132.0,0.0,False,444016671263.83,0.0,False,False,4.647611342809492,5.369794362584769,2.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2025-07-22,09_plus_volume_overlay,0.399606,1.0,False,,,0,0.399606,1.0,0.00912114294710309,-6.057498510125825e-05,0.0,0.0,0.0,1.5,1.0,1.5,0.12019609704906095,0.0,0.00906056796200172,41.998335708591526,0.399606,1.0,0.399606,1.0,23.409513198980452,False,False,False,451,40.74439314148648,0.5745456342346298,False,0.399606,1.0,0.11443987833913272,23.409513198980452,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA15x5; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,477585006195.0,0.0,False,481258167153.79,0.0,False,False,3.690896455267245,5.2906335993517875,3.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2025-07-23,09_plus_volume_overlay,0.399606,1.0,False,,,0,0.399606,1.0,-0.00011735941320289989,-6.057498510125825e-05,0.0,0.0,0.0,1.5,1.0,1.5,0.12019677819850814,0.0,-0.00017793439830415814,41.99086275999744,0.399606,1.0,0.399606,1.0,25.101721177803014,False,False,False,451,40.74439314148648,0.6160779248972077,False,0.399606,1.0,0.11090917401360745,25.101721177803014,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA15x5; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,457952635837.0,0.0,False,448738026106.13,0.0,False,False,3.498753166194345,5.207765292924266,4.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2025-07-24,09_plus_volume_overlay,0.399606,1.0,False,,,0,0.399606,1.0,0.0225230335869796,-6.057498510125825e-05,0.0,0.0,0.0,1.5,1.0,1.5,0.1224763815350759,0.0,0.022462458601878232,42.93408077640103,0.399606,1.0,0.399606,1.0,26.603061774085013,False,False,False,451,40.74439314148648,0.6529257088626857,False,0.399606,1.0,0.12390581924851296,26.603061774085013,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA15x5; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,429164932709.0,0.0,False,458237292636.01,0.0,False,False,3.632729274258221,5.140182968894974,5.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2025-07-25,09_plus_volume_overlay,0.399606,1.0,False,,,0,0.399606,1.0,-0.0033938090447611646,-6.057498510125825e-05,0.0,0.0,0.0,1.5,1.0,1.5,0.12256702081936399,0.0,-0.003454384029862423,42.785769973430206,0.399606,1.0,0.399606,1.0,26.825178540845137,False,False,False,451,40.74439314148648,0.6583771771417398,False,0.399606,1.0,0.11764577199892678,26.825178540845137,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA15x5; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,439748300155.0,0.0,False,435873397480.12,0.0,False,False,3.85598191169832,5.104520899376298,6.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2025-07-28,09_plus_volume_overlay,0.399606,1.0,False,,,0,0.399606,1.0,0.014446255833359012,-6.057498510125825e-05,0.0,0.0,0.0,1.5,1.0,1.5,0.12329099483695827,0.0,0.014385680848257643,43.40127240511494,0.399606,1.0,0.399606,1.0,29.652421859768207,False,False,False,451,40.74439314148648,0.7277669287354219,False,0.399606,1.0,0.12445847447381286,29.652421859768207,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA15x5; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,436843372740.0,0.0,False,454389336180.92,0.0,False,False,3.8128769013508044,5.061389460426857,7.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2025-07-29,09_plus_volume_overlay,0.399606,1.0,False,,,0,0.399606,1.0,0.02793391212516594,-6.057498510125825e-05,0.0,0.0,0.0,1.5,1.0,1.5,0.12676185644190877,0.0,0.02787333714006479,44.6110107031705,0.399606,1.0,0.399606,1.0,33.89795900318961,False,False,False,451,40.74439314148648,0.8319662262603258,False,0.399606,1.0,0.14115427118402857,33.89795900318961,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA15x5; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,461195388598.0,0.0,False,495775120142.64,0.0,False,False,4.1194929896581645,5.003418894879764,8.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2025-07-30,09_plus_volume_overlay,0.399606,1.0,False,,,0,0.399606,1.0,-0.0242509841632359,-6.057498510125825e-05,0.0,0.0,0.0,1.5,1.0,1.5,0.13063565892187512,0.0,-0.02431155914833716,43.52644747779327,0.399606,1.0,0.399606,1.0,31.484363900774387,False,False,False,451,40.74439314148648,0.7727287480131,False,0.399606,1.0,0.11923932248740332,31.484363900774387,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA15x5; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,453952006547.0,0.0,False,503318839029.83,0.0,False,False,4.031653492945796,4.945817174106889,9.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2025-07-31,09_plus_volume_overlay,0.399606,1.0,False,,,0,0.399606,1.0,-0.02494158343260322,-6.057498510125825e-05,0.0,0.0,0.0,1.5,1.0,1.5,0.134520795680802,0.0,-0.02500215841770448,42.43819234259359,0.399606,1.0,0.399606,1.0,29.00572500640878,False,False,False,451,40.74439314148648,0.7118948834428648,False,0.399606,1.0,0.0976679894959731,29.00572500640878,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA15x5; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,466276495160.0,0.0,False,544390897602.53,0.0,False,False,3.536352057211776,4.860978437398485,10.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2025-08-01,09_plus_volume_overlay,0.399606,1.0,False,,,0,0.399606,1.0,-0.003663266772015561,-6.057498510125825e-05,0.0,0.0,0.0,1.5,1.0,1.5,0.131316871985683,0.0,-0.003723841757116819,42.280159229851684,0.399606,1.0,0.399606,1.0,24.69824633288721,False,False,False,451,40.74439314148648,0.6061753391962813,False,0.399606,1.0,0.09237863014747028,24.69824633288721,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA15x5; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,410234449510.0,1.0,False,468219566668.28,0.0,False,False,4.360743839218009,4.831459788531538,11.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2025-08-04,09_plus_volume_overlay,0.399606,1.0,False,,,0,0.399606,1.0,0.007548807448001016,-6.057498510125825e-05,0.0,0.0,0.0,1.5,1.0,1.5,0.13141527517157178,0.0,0.007488232462899758,42.59676289073323,0.399606,1.0,0.399606,1.0,17.35180586884927,False,False,False,451,40.74439314148648,0.4258697830789736,False,0.399606,1.0,0.09501624368165795,17.35180586884927,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA15x5; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,413825771970.0,2.0,False,437700413808.14,1.0,False,False,5.156576499361162,4.845599061356845,0.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2025-08-05,09_plus_volume_overlay,1.H00905,1.0,True,1.H00905,,0,0.399606,1.0,0.005820595536381701,-6.057498510125825e-05,0.003,0.003,3.0,1.5,1.0,1.5,0.13144357088703418,0.0,0.0027427404896265273,42.71359475704067,1.H00905,1.0,1.H00905,1.0,15.190189689760604,False,False,False,452,15.190189689760604,1.0,False,1.H00905,1.0,0.07273845756560893,15.190189689760604,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA15x5; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,461695575946.0,0.0,False,478481107469.06,0.0,False,False,5.928094197266648,4.88361411825711,0.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2025-08-06,09_plus_volume_overlay,1.H00905,1.0,False,,,0,1.H00905,1.0,0.012917620357369763,-6.057498510125825e-05,0.0,0.0,0.0,1.5,1.0,1.5,0.13194829928075286,0.0,0.012857045372268505,43.26276538284463,1.H00905,1.0,1.H00905,1.0,13.617566982368317,False,False,False,452,15.190189689760604,0.8964711606957508,False,1.H00905,1.0,0.08000564593248005,13.617566982368317,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA15x5; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,512988967446.0,0.0,False,525173025664.23,0.0,False,False,5.800204629679687,4.929383741951731,0.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2025-08-07,09_plus_volume_overlay,1.H00852,1.0,True,1.H00852,,0,1.H00905,1.0,-0.004614909335465878,-6.057498510125825e-05,0.003,0.003,3.0,1.5,1.0,1.5,0.1321900573753676,0.0,-0.007661457867605526,42.93130952862786,1.H00852,1.0,1.H00852,1.0,11.927571980078898,False,False,False,453,11.927571980078898,1.0,False,1.H00852,1.0,0.08743451584752848,11.927571980078898,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA15x5; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,523468938843.0,0.0,False,552150910519.52,0.0,False,False,5.555722087209574,4.940004334815451,0.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2025-08-08,09_plus_volume_overlay,1.H00852,1.0,False,,,0,1.H00852,1.0,-0.005211950098323148,-6.057498510125825e-05,0.0,0.0,0.0,1.5,1.0,1.5,0.1324949922120695,0.0,-0.005272525083424462,42.704953122273906,1.H00852,1.0,1.H00852,1.0,11.352245688188447,False,False,False,453,11.927571980078898,0.9517650119528647,False,1.H00852,1.0,0.08127417485850974,11.352245688188447,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA15x5; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,511590919670.0,0.0,False,504146211527.89,0.0,False,False,6.178293086685405,4.998354938345462,0.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2025-08-11,09_plus_volume_overlay,1.H00852,1.0,False,,,0,1.H00852,1.0,0.023234586711373018,-6.057498510125825e-05,0.0,0.0,0.0,1.5,1.0,1.5,0.13458333673779183,0.0,0.02317401172627176,43.69459820669937,1.H00852,1.0,1.H00852,1.0,12.209084897657233,False,False,False,453,12.209084897657233,1.0,False,1.H00852,1.0,0.09534416220594921,12.209084897657233,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA15x5; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,525615258614.0,0.0,False,535985242900.72,0.0,False,False,5.818576885508844,5.005212274675432,0.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2025-08-12,09_plus_volume_overlay,1.H00852,1.0,False,,,0,1.H00852,1.0,0.0042527514298151825,-6.057498510125825e-05,0.0,0.0,0.0,1.5,1.0,1.5,0.13458657144053426,0.0,0.004192176444713924,43.87777367206273,1.H00852,1.0,1.H00852,1.0,11.804966747891866,False,False,False,453,12.209084897657233,0.9669002097083532,False,1.H00852,1.0,0.09579865553650735,11.804966747891866,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA15x5; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,541108776345.0,0.0,False,550138680013.61,0.0,False,False,4.933174049754877,4.939192850066244,1.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2025-08-13,09_plus_volume_overlay,1.H00852,1.0,False,,,0,1.H00852,1.0,0.02172528837577603,-6.057498510125825e-05,0.0,0.0,0.0,1.5,1.0,1.5,0.13625422994376868,0.0,0.021664713390674883,44.82837306288887,1.H00852,1.0,1.H00852,1.0,12.679682253571503,False,False,False,453,12.679682253571503,1.0,False,1.H00852,1.0,0.10884846129202974,12.679682253571503,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA15x5; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,588447338349.0,0.0,False,636827542511.23,0.0,False,False,4.68861486717402,4.891533926577366,2.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2025-08-14,09_plus_volume_overlay,1.H00852,1.0,False,,,0,1.H00852,1.0,-0.01863326465006676,-6.057498510125825e-05,0.0,0.0,0.0,1.5,1.0,1.5,0.13858805663568363,0.0,-0.01869383963516802,43.990358645745744,1.H00852,1.0,1.H00852,1.0,12.189332284618324,False,False,False,453,12.679682253571503,0.9613278977227476,False,1.H00852,1.0,0.09251520332131791,12.189332284618324,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA15x5; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,612892946388.0,0.0,False,651328239583.24,0.0,False,False,4.676568292921736,4.83428197636819,3.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2025-08-15,09_plus_volume_overlay,1.H00852,1.0,False,,,0,1.H00852,1.0,0.030354166276478467,-6.057498510125825e-05,0.0,0.0,0.0,1.5,1.0,1.5,0.142092662935818,0.0,0.030293591291377098,45.32298459132106,1.H00852,1.0,1.H00852,1.0,13.911457495944452,False,False,False,453,13.911457495944452,1.0,False,1.H00852,1.0,0.11143113853538322,13.911457495944452,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA15x5; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,569156888842.0,0.0,False,660169876297.45,0.0,False,False,4.002356220280984,4.785443760735082,4.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2025-08-18,09_plus_volume_overlay,1.H00852,1.0,False,,,0,1.H00852,1.0,0.02530956967428788,-6.057498510125825e-05,0.0,0.0,0.0,1.5,1.0,1.5,0.14429431784642965,0.0,0.02524899468918651,46.46734438856541,1.H00852,1.0,1.H00852,1.0,18.194766997047005,False,False,False,453,18.194766997047005,1.0,False,1.H00852,1.0,0.1263869220802143,18.194766997047005,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA15x5; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,688807517798.0,0.0,False,839681462556.21,0.0,False,False,4.247745164042761,4.715538938949148,5.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2025-08-19,09_plus_volume_overlay,1.H00852,1.0,False,,,0,1.H00852,1.0,0.0011499731011004322,-6.057498510125825e-05,0.0,0.0,0.0,1.5,1.0,1.5,0.14421930263867871,0.0,0.001089398115999174,46.5179658259978,1.H00852,1.0,1.H00852,1.0,21.844796488894595,False,False,False,453,21.844796488894595,1.0,False,1.H00852,1.0,0.12357539924696015,21.844796488894595,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA15x5; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,701305251910.0,0.0,False,763111819998.08,0.0,False,False,4.579512718110584,4.661779359807083,6.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2025-08-20,09_plus_volume_overlay,0.399606,1.0,True,0.399606,,0,1.H00852,1.0,0.013009815688264426,-6.057498510125825e-05,0.003,0.003,3.0,1.5,1.0,1.5,0.14450031780361228,0.0,0.009910392981053562,46.97897714801265,0.399606,1.0,0.399606,1.0,26.734238820820558,False,False,False,454,26.734238820820558,1.0,False,0.399606,1.0,0.17704294039710256,26.734238820820558,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA15x5; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,624598300610.0,0.0,False,650536818161.42,0.0,False,False,4.470815180030322,4.628766988808839,7.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2025-08-21,09_plus_volume_overlay,0.399606,1.0,False,,,0,0.399606,1.0,-0.0070105600133040236,-6.057498510125825e-05,0.0,0.0,0.0,1.5,1.0,1.5,0.14502031515140087,0.0,-0.007071134998405282,46.64678245851206,0.399606,1.0,0.399606,1.0,32.13687716545725,False,False,False,454,32.13687716545725,1.0,False,0.399606,1.0,0.1661189173099169,32.13687716545725,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA15x5; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,627444785956.0,0.0,False,656374795501.37,0.0,False,False,4.597133331191384,4.639764891539566,8.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2025-08-22,09_plus_volume_overlay,0.399606,1.0,False,,,0,0.399606,1.0,0.05033294231900509,-6.057498510125825e-05,0.0,0.0,0.0,1.5,1.0,1.5,0.15471747142561115,0.0,0.050272367333903833,48.99182664121108,0.399606,1.0,0.399606,1.0,39.91822395213304,False,False,False,454,39.91822395213304,1.0,False,0.399606,1.0,0.19916643500865283,39.91822395213304,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA15x5; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,590130884631.0,0.0,False,697740405121.78,0.0,False,False,3.2668047378937572,4.649238883326983,9.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2025-08-25,09_plus_volume_overlay,0.399606,1.0,False,,,0,0.399606,1.0,0.04497570109825,-6.057498510125825e-05,0.0,0.0,0.0,1.5,1.0,1.5,0.16169566252803436,0.0,0.04491512611314885,51.1923007133146,0.399606,1.0,0.399606,1.0,50.6739569756808,False,False,False,454,50.6739569756808,1.0,False,0.399606,1.0,0.2280194667633748,50.6739569756808,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA15x5; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,710109445984.0,0.0,False,874974979130.46,0.0,False,False,3.0699895732144413,4.6016934923126716,10.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2025-08-26,09_plus_volume_overlay,0.399606,1.0,False,,,0,0.399606,1.0,-0.01131020501585861,-6.057498510125825e-05,0.0,0.0,0.0,1.5,1.0,1.5,0.1627208030999254,0.0,-0.011370780000959924,50.61020432416052,0.399606,1.0,0.399606,1.0,62.155148390997056,False,False,False,454,62.155148390997056,1.0,False,0.399606,1.0,0.21206224036481713,62.155148390997056,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA15x5; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,636913119011.0,0.0,False,750068068086.59,0.0,False,False,4.2537481448256935,4.556431522685722,11.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2025-08-27,09_plus_volume_overlay,0.399606,1.0,False,,,0,0.399606,1.0,-0.010353382269606248,-6.057498510125825e-05,0.0,0.0,0.0,1.5,1.0,1.5,0.16360049813953412,0.0,-0.010413957254707507,50.0831518196767,0.399606,1.0,0.399606,1.0,68.05026328690289,False,False,False,454,68.05026328690289,1.0,False,0.399606,1.0,0.19748100297461035,68.05026328690289,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA15x5; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,732425691470.0,0.0,False,888064980127.14,0.0,False,False,3.7055904263162556,4.479383501911342,12.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2025-08-28,09_plus_volume_overlay,0.399606,1.0,False,,,0,0.399606,1.0,0.057272193451857634,-6.057498510125825e-05,0.0,0.0,0.0,1.5,1.0,1.5,0.17453837506430822,0.0,0.057211618466756375,52.94848999319668,0.399606,1.0,0.399606,1.0,73.93040998228851,False,False,False,454,73.93040998228851,1.0,False,0.399606,1.0,0.23609203244706367,73.93040998228851,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA15x5; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,678881284340.0,0.0,False,839767556036.82,0.0,False,False,3.47761182540547,4.403748898980322,13.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2025-08-29,09_plus_volume_overlay,0.399606,1.0,False,,,0,0.399606,1.0,0.03341396698387544,-6.057498510125825e-05,0.0,0.0,0.0,1.5,1.0,1.5,0.1773692454185194,0.0,0.033353391998774296,54.71450173568295,0.399606,1.0,0.399606,1.0,79.19570817220306,False,False,False,454,79.19570817220306,1.0,False,0.399606,1.0,0.25578939655240074,79.19570817220306,True,False,False,False,False,1.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA15x5; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,579526334850.0,1.0,False,771067872982.93,0.0,False,False,2.558270586533422,4.338416464467306,14.0,False,False,1.0,False,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2025-09-01,09_plus_volume_overlay,cash,0.0,True,cash,,0,0.399606,1.0,0.03438321522683019,-6.057498510125825e-05,0.0015,0.0,1.5,1.5,0.0,0.0,0.17986947181622095,0.0,0.0327711562813664,56.50755922292011,0.399606,1.0,cash,0.0,85.30704842548248,False,False,False,454,85.30704842548248,1.0,False,0.399606,1.0,0.27624988771196457,85.30704842548248,True,False,False,False,True,0.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA15x5; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,573718074783.0,2.0,False,732725058247.54,0.0,False,True,2.938193090455948,4.281435856055522,15.0,True,False,0.0,True,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2025-09-02,09_plus_volume_overlay,cash,0.0,False,,,0,0.399606,1.0,0.0,0.0001211499702025165,0.0,0.0,0.0,1.5,0.0,0.0,0.17567712766780885,0.0,0.0001211499702025165,56.51440511203618,0.399606,1.0,cash,0.0,83.25998249109162,False,False,False,454,85.30704842548248,0.9760035545459176,False,0.399606,1.0,0.23246874234577808,83.25998249109162,True,False,False,False,True,0.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA15x5; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,641530751267.0,0.0,False,803844187501.81,0.0,False,True,3.2720904193314166,4.267475654857661,16.0,True,False,0.0,True,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
2025-09-03,09_plus_volume_overlay,cash,0.0,False,,,0,0.399606,1.0,0.0,0.0001211499702025165,0.0,0.0,0.0,1.5,0.0,0.0,0.17557648348600355,0.0,0.0001211499702025165,56.52125183053152,0.399606,1.0,cash,0.0,81.66144232016828,False,False,False,454,85.30704842548248,0.9572648899170539,False,0.399606,1.0,0.23668842057481543,81.66144232016828,True,False,False,False,True,0.0,Sub-A amount OR: ZZ2000<MA15x3 or CYB<MA15x5; scale=0.25; clear if ZZ2000/SZ50 amount ratio<MA30x15,505621087145.0,1.0,False,657571327457.67,1.0,False,True,3.139244961857782,4.255492048046443,17.0,True,False,0.0,True,ZZ2000/SZ50 MA30/15,True,False,EastMoney amount,EastMoney amount,False,EastMoney amount,EastMoney amount,False,False
