date,window,variant,drawdown
2018-01-31,10Y,baseline_all_10_pairs,-0.07676605037265105
2018-02-01,10Y,baseline_all_10_pairs,-0.03393699816498119
2018-02-02,10Y,baseline_all_10_pairs,-0.03061245456375905
2018-02-05,10Y,baseline_all_10_pairs,-0.01929622139601339
2018-02-06,10Y,baseline_all_10_pairs,0.0
2018-02-07,10Y,baseline_all_10_pairs,-0.02547859371979533
2018-02-08,10Y,baseline_all_10_pairs,-0.058307562269476865
2018-02-09,10Y,baseline_all_10_pairs,-0.06903015880530505
2018-02-12,10Y,baseline_all_10_pairs,-0.05690854085305841
2018-02-13,10Y,baseline_all_10_pairs,-0.059299315728138846
2018-02-14,10Y,baseline_all_10_pairs,-0.06390645844057719
2018-02-22,10Y,baseline_all_10_pairs,-0.06646540291156233
2018-02-23,10Y,baseline_all_10_pairs,-0.07441140199945762
2018-02-26,10Y,baseline_all_10_pairs,-0.05717006015318138
2018-02-27,10Y,baseline_all_10_pairs,-0.04334999244321991
2018-02-28,10Y,baseline_all_10_pairs,-0.030314404579565024
2018-03-01,10Y,baseline_all_10_pairs,-0.02068849316942134
2018-03-02,10Y,baseline_all_10_pairs,-0.021041919261647002
2018-03-05,10Y,baseline_all_10_pairs,-0.013016177343578184
2018-03-06,10Y,baseline_all_10_pairs,-0.01836352049280865
2018-03-07,10Y,baseline_all_10_pairs,-0.019508807120212857
2018-03-08,10Y,baseline_all_10_pairs,-0.02102281869693645
2018-03-09,10Y,baseline_all_10_pairs,-0.0020069797935703404
2018-03-12,10Y,baseline_all_10_pairs,0.0
2018-03-13,10Y,baseline_all_10_pairs,0.0
2018-03-14,10Y,baseline_all_10_pairs,-0.007679511233835257
2018-03-15,10Y,baseline_all_10_pairs,-0.010226326690524257
2018-03-16,10Y,baseline_all_10_pairs,-0.01411458569712054
2018-03-19,10Y,baseline_all_10_pairs,-0.012539002856294945
2018-03-20,10Y,baseline_all_10_pairs,-0.006929077835056585
2018-03-21,10Y,baseline_all_10_pairs,-0.016077741670666668
2018-03-22,10Y,baseline_all_10_pairs,-0.01453191565375389
2018-03-23,10Y,baseline_all_10_pairs,-0.028938237594999805
2018-03-26,10Y,baseline_all_10_pairs,-0.00040621765507098395
2018-03-27,10Y,baseline_all_10_pairs,0.0
2018-03-28,10Y,baseline_all_10_pairs,0.0
2018-03-29,10Y,baseline_all_10_pairs,-0.008441485578629782
2018-03-30,10Y,baseline_all_10_pairs,0.0
2018-04-02,10Y,baseline_all_10_pairs,0.0
2018-04-03,10Y,baseline_all_10_pairs,-0.005748665028220246
2018-04-04,10Y,baseline_all_10_pairs,-0.020658215140470837
2018-04-09,10Y,baseline_all_10_pairs,-0.022268035239787043
2018-04-10,10Y,baseline_all_10_pairs,-0.04125649020820488
2018-04-11,10Y,baseline_all_10_pairs,-0.0427014285605114
2018-04-12,10Y,baseline_all_10_pairs,-0.035963294150745284
2018-04-13,10Y,baseline_all_10_pairs,-0.0286403852175251
2018-04-16,10Y,baseline_all_10_pairs,-0.007170743672486601
2018-04-17,10Y,baseline_all_10_pairs,-0.019028316823319513
2018-04-18,10Y,baseline_all_10_pairs,-0.011306612072227828
2018-04-19,10Y,baseline_all_10_pairs,-0.019696726415308063
2018-04-20,10Y,baseline_all_10_pairs,-0.027572712437465396
2018-04-23,10Y,baseline_all_10_pairs,-0.04437138802418794
2018-04-24,10Y,baseline_all_10_pairs,-0.05827081874067375
2018-04-25,10Y,baseline_all_10_pairs,-0.06249742079661558
2018-04-26,10Y,baseline_all_10_pairs,-0.059004653952622776
2018-04-27,10Y,baseline_all_10_pairs,-0.07128177961219762
2018-05-02,10Y,baseline_all_10_pairs,-0.07001101988185165
2018-05-03,10Y,baseline_all_10_pairs,-0.07647030119849563
2018-05-04,10Y,baseline_all_10_pairs,-0.07652308367754401
2018-05-07,10Y,baseline_all_10_pairs,-0.08078422876651337
2018-05-08,10Y,baseline_all_10_pairs,-0.07287170448365488
2018-05-09,10Y,baseline_all_10_pairs,-0.07353146393945886
2018-05-10,10Y,baseline_all_10_pairs,-0.07416034426568086
2018-05-11,10Y,baseline_all_10_pairs,-0.06742511138673624
2018-05-14,10Y,baseline_all_10_pairs,-0.049328420272870765
2018-05-15,10Y,baseline_all_10_pairs,-0.061714933839577046
2018-05-16,10Y,baseline_all_10_pairs,-0.06872457157457657
2018-05-17,10Y,baseline_all_10_pairs,-0.06990014368615349
2018-05-18,10Y,baseline_all_10_pairs,-0.06038097129673903
2018-05-21,10Y,baseline_all_10_pairs,-0.07146930090038828
2018-05-22,10Y,baseline_all_10_pairs,-0.08393017325980856
2018-05-23,10Y,baseline_all_10_pairs,-0.0841415033660442
2018-05-24,10Y,baseline_all_10_pairs,-0.08647826538007153
2018-05-25,10Y,baseline_all_10_pairs,-0.07151771564031861
2018-05-28,10Y,baseline_all_10_pairs,-0.06362379724152378
2018-05-29,10Y,baseline_all_10_pairs,-0.05513445951327001
2018-05-30,10Y,baseline_all_10_pairs,-0.05038232452147895
2018-05-31,10Y,baseline_all_10_pairs,-0.03990587622258457
2018-06-01,10Y,baseline_all_10_pairs,-0.02326160499169394
2018-06-04,10Y,baseline_all_10_pairs,0.0
2018-06-05,10Y,baseline_all_10_pairs,-0.02329962539430719
2018-06-06,10Y,baseline_all_10_pairs,-0.02751250909836478
2018-06-07,10Y,baseline_all_10_pairs,-0.018205372350169946
2018-06-08,10Y,baseline_all_10_pairs,-0.023848033248179856
2018-06-11,10Y,baseline_all_10_pairs,-0.005731192966242138
2018-06-12,10Y,baseline_all_10_pairs,-0.010246054691701811
2018-06-13,10Y,baseline_all_10_pairs,0.0
2018-06-14,10Y,baseline_all_10_pairs,0.0
2018-06-15,10Y,baseline_all_10_pairs,0.0
2018-06-19,10Y,baseline_all_10_pairs,0.0
2018-06-20,10Y,baseline_all_10_pairs,-0.012714332642445925
2018-06-21,10Y,baseline_all_10_pairs,0.0
2018-06-22,10Y,baseline_all_10_pairs,-0.015952416881933273
2018-06-25,10Y,baseline_all_10_pairs,-0.029911001898795475
2018-06-26,10Y,baseline_all_10_pairs,-0.049090222899133895
2018-06-27,10Y,baseline_all_10_pairs,-0.060812604679270854
2018-06-28,10Y,baseline_all_10_pairs,-0.06024932768895541
2018-06-29,10Y,baseline_all_10_pairs,-0.06730429430378626
2018-07-02,10Y,baseline_all_10_pairs,-0.09023427370367088
2018-07-03,10Y,baseline_all_10_pairs,-0.09112334323414328
2018-07-04,10Y,baseline_all_10_pairs,-0.10273068821696552
2018-07-05,10Y,baseline_all_10_pairs,-0.11949987010412755
2018-07-06,10Y,baseline_all_10_pairs,-0.12535309320460453
2018-07-09,10Y,baseline_all_10_pairs,-0.12705644721917453
2018-07-10,10Y,baseline_all_10_pairs,-0.12171221249115827
2018-07-11,10Y,baseline_all_10_pairs,-0.1240535329508583
2018-07-12,10Y,baseline_all_10_pairs,-0.11209711193700711
2018-07-13,10Y,baseline_all_10_pairs,-0.11095801803898675
2018-07-16,10Y,baseline_all_10_pairs,-0.10288787055503668
2018-07-17,10Y,baseline_all_10_pairs,-0.094733336953157
2018-07-18,10Y,baseline_all_10_pairs,-0.09828779921440223
2018-07-19,10Y,baseline_all_10_pairs,-0.10878170144957111
2018-07-20,10Y,baseline_all_10_pairs,-0.12094001040688929
2018-07-23,10Y,baseline_all_10_pairs,-0.1256679782245278
2018-07-24,10Y,baseline_all_10_pairs,-0.1373264966337946
2018-07-25,10Y,baseline_all_10_pairs,-0.1345660896066505
2018-07-26,10Y,baseline_all_10_pairs,-0.1282328166733987
2018-07-27,10Y,baseline_all_10_pairs,-0.12626531450634204
2018-07-30,10Y,baseline_all_10_pairs,-0.10463563336953552
2018-07-31,10Y,baseline_all_10_pairs,-0.10427190548128851
2018-08-01,10Y,baseline_all_10_pairs,-0.10966343522712974
2018-08-02,10Y,baseline_all_10_pairs,-0.11391881688842787
2018-08-03,10Y,baseline_all_10_pairs,-0.1066085046192824
2018-08-06,10Y,baseline_all_10_pairs,-0.09827773339622137
2018-08-07,10Y,baseline_all_10_pairs,-0.09627762296615772
2018-08-08,10Y,baseline_all_10_pairs,-0.08874432902770235
2018-08-09,10Y,baseline_all_10_pairs,-0.09883207781742032
2018-08-10,10Y,baseline_all_10_pairs,-0.10797779551851061
2018-08-13,10Y,baseline_all_10_pairs,-0.1287102249697113
2018-08-14,10Y,baseline_all_10_pairs,-0.12460330119720309
2018-08-15,10Y,baseline_all_10_pairs,-0.12296597515390739
2018-08-16,10Y,baseline_all_10_pairs,-0.11545515758665803
2018-08-17,10Y,baseline_all_10_pairs,-0.11635474332669193
2018-08-20,10Y,baseline_all_10_pairs,-0.11079489875429394
2018-08-21,10Y,baseline_all_10_pairs,-0.11376293618230304
2018-08-22,10Y,baseline_all_10_pairs,-0.10750093106391523
2018-08-23,10Y,baseline_all_10_pairs,-0.10642334090571137
2018-08-24,10Y,baseline_all_10_pairs,-0.11276306726437202
2018-08-27,10Y,baseline_all_10_pairs,-0.11556397356897785
2018-08-28,10Y,baseline_all_10_pairs,-0.12028009583604282
2018-08-29,10Y,baseline_all_10_pairs,-0.1183152271726714
2018-08-30,10Y,baseline_all_10_pairs,-0.11771088956096531
2018-08-31,10Y,baseline_all_10_pairs,-0.12356983212980632
2018-09-03,10Y,baseline_all_10_pairs,-0.12886878302988924
2018-09-04,10Y,baseline_all_10_pairs,-0.12758346522012232
2018-09-05,10Y,baseline_all_10_pairs,-0.1325245324585279
2018-09-06,10Y,baseline_all_10_pairs,-0.14126620719020444
2018-09-07,10Y,baseline_all_10_pairs,-0.13897345934160754
2018-09-10,10Y,baseline_all_10_pairs,-0.1268996398239466
2018-09-11,10Y,baseline_all_10_pairs,-0.13317842580290729
2018-09-12,10Y,baseline_all_10_pairs,-0.1333863013349078
2018-09-13,10Y,baseline_all_10_pairs,-0.1247624964187426
2018-09-14,10Y,baseline_all_10_pairs,-0.09993642530738445
2018-09-17,10Y,baseline_all_10_pairs,-0.1055189223383719
2018-09-18,10Y,baseline_all_10_pairs,-0.1089431478478039
2018-09-19,10Y,baseline_all_10_pairs,-0.10738441574967328
2018-09-20,10Y,baseline_all_10_pairs,-0.10384144425039143
2018-09-21,10Y,baseline_all_10_pairs,-0.08636841248173821
2018-09-25,10Y,baseline_all_10_pairs,-0.09504789328283358
2018-09-26,10Y,baseline_all_10_pairs,-0.09105367543896437
2018-09-27,10Y,baseline_all_10_pairs,-0.07543736568949377
2018-09-28,10Y,baseline_all_10_pairs,-0.06953493182037207
2018-10-08,10Y,baseline_all_10_pairs,-0.07663432068731701
2018-10-09,10Y,baseline_all_10_pairs,-0.06610106957476902
2018-10-10,10Y,baseline_all_10_pairs,-0.06554050698638503
2018-10-11,10Y,baseline_all_10_pairs,-0.03562436862168872
2018-10-12,10Y,baseline_all_10_pairs,-0.01079130139842499
2018-10-15,10Y,baseline_all_10_pairs,-0.009264170726819065
2018-10-16,10Y,baseline_all_10_pairs,0.0
2018-10-17,10Y,baseline_all_10_pairs,-0.0018765251856239784
2018-10-18,10Y,baseline_all_10_pairs,0.0
2018-10-19,10Y,baseline_all_10_pairs,0.0
2018-10-22,10Y,baseline_all_10_pairs,-0.013506691942706928
2018-10-23,10Y,baseline_all_10_pairs,-0.02868332559372655
2018-10-24,10Y,baseline_all_10_pairs,-0.023158863351857795
2018-10-25,10Y,baseline_all_10_pairs,-0.012377886072613031
2018-10-26,10Y,baseline_all_10_pairs,-0.022585037283943787
2018-10-29,10Y,baseline_all_10_pairs,-0.04091994325491877
2018-10-30,10Y,baseline_all_10_pairs,-0.039283845863143374
2018-10-31,10Y,baseline_all_10_pairs,-0.043945380708155124
2018-11-01,10Y,baseline_all_10_pairs,-0.04216697767255495
2018-11-02,10Y,baseline_all_10_pairs,-0.01941237749898128
2018-11-05,10Y,baseline_all_10_pairs,-0.006929099626667434
2018-11-06,10Y,baseline_all_10_pairs,-0.0014534202249379957
2018-11-07,10Y,baseline_all_10_pairs,0.0
2018-11-08,10Y,baseline_all_10_pairs,-0.015140762292473853
2018-11-09,10Y,baseline_all_10_pairs,0.0
2018-11-12,10Y,baseline_all_10_pairs,0.0
2018-11-13,10Y,baseline_all_10_pairs,0.0
2018-11-14,10Y,baseline_all_10_pairs,0.0
2018-11-15,10Y,baseline_all_10_pairs,0.0
2018-11-16,10Y,baseline_all_10_pairs,0.0
2018-11-19,10Y,baseline_all_10_pairs,-0.009191693651033561
2018-11-20,10Y,baseline_all_10_pairs,-0.017839792164317747
2018-11-21,10Y,baseline_all_10_pairs,-0.012152255644001242
2018-11-22,10Y,baseline_all_10_pairs,-0.005673291428515914
2018-11-23,10Y,baseline_all_10_pairs,-0.034199420919927004
2018-11-26,10Y,baseline_all_10_pairs,-0.03719264134476008
2018-11-27,10Y,baseline_all_10_pairs,-0.0256351132529703
2018-11-28,10Y,baseline_all_10_pairs,-0.024628387954673925
2018-11-29,10Y,baseline_all_10_pairs,-0.04068121488013243
2018-11-30,10Y,baseline_all_10_pairs,-0.04497078565771062
2018-12-03,10Y,baseline_all_10_pairs,-0.036445762681137195
2018-12-04,10Y,baseline_all_10_pairs,-0.03746503553541436
2018-12-05,10Y,baseline_all_10_pairs,-0.03746503553541436
2018-12-06,10Y,baseline_all_10_pairs,-0.03746503553541436
2018-12-07,10Y,baseline_all_10_pairs,-0.038504479220699106
2018-12-10,10Y,baseline_all_10_pairs,-0.03847054298272368
2018-12-11,10Y,baseline_all_10_pairs,-0.047214468418067645
2018-12-12,10Y,baseline_all_10_pairs,-0.04219662511777256
2018-12-13,10Y,baseline_all_10_pairs,-0.0494327784569254
2018-12-14,10Y,baseline_all_10_pairs,-0.055627277143060816
2018-12-17,10Y,baseline_all_10_pairs,-0.06571518320094749
2018-12-18,10Y,baseline_all_10_pairs,-0.06444921777585122
2018-12-19,10Y,baseline_all_10_pairs,-0.06585254394918738
2018-12-20,10Y,baseline_all_10_pairs,-0.05753982924719225
2018-12-21,10Y,baseline_all_10_pairs,-0.053372923696178964
2018-12-24,10Y,baseline_all_10_pairs,-0.042707980309529714
2018-12-25,10Y,baseline_all_10_pairs,-0.05133679932514612
2018-12-26,10Y,baseline_all_10_pairs,-0.04754696711532935
2018-12-27,10Y,baseline_all_10_pairs,-0.05941374354224471
2018-12-28,10Y,baseline_all_10_pairs,-0.06722921689583738
2019-01-02,10Y,baseline_all_10_pairs,-0.0611984610315327
2019-01-03,10Y,baseline_all_10_pairs,-0.0527940394863089
2019-01-04,10Y,baseline_all_10_pairs,-0.05478246781793761
2019-01-07,10Y,baseline_all_10_pairs,-0.05478338756283507
2019-01-08,10Y,baseline_all_10_pairs,-0.053343701952918376
2019-01-09,10Y,baseline_all_10_pairs,-0.04841823743426288
2019-01-10,10Y,baseline_all_10_pairs,-0.046729654392785536
2019-01-11,10Y,baseline_all_10_pairs,-0.038624495625776856
2019-01-14,10Y,baseline_all_10_pairs,-0.03030479688178489
2019-01-15,10Y,baseline_all_10_pairs,-0.033340247249238675
2019-01-16,10Y,baseline_all_10_pairs,-0.03801444831813183
2019-01-17,10Y,baseline_all_10_pairs,-0.030949407753973368
2019-01-18,10Y,baseline_all_10_pairs,-0.02690933397802575
2019-01-21,10Y,baseline_all_10_pairs,-0.025398928936750775
2019-01-22,10Y,baseline_all_10_pairs,-0.01851270620537382
2019-01-23,10Y,baseline_all_10_pairs,-0.01973679639740822
2019-01-24,10Y,baseline_all_10_pairs,-0.027123668687533242
2019-01-25,10Y,baseline_all_10_pairs,-0.009785710250094004
2019-01-28,10Y,baseline_all_10_pairs,-0.005948577464954585
2019-01-29,10Y,baseline_all_10_pairs,0.0
2019-01-30,10Y,baseline_all_10_pairs,0.0
2019-01-31,10Y,baseline_all_10_pairs,0.0
2019-02-01,10Y,baseline_all_10_pairs,-0.02655802124732809
2019-02-11,10Y,baseline_all_10_pairs,-0.04647909591480237
2019-02-12,10Y,baseline_all_10_pairs,-0.05821502613720175
2019-02-13,10Y,baseline_all_10_pairs,-0.05747165353469641
2019-02-14,10Y,baseline_all_10_pairs,-0.0633297328069371
2019-02-15,10Y,baseline_all_10_pairs,-0.0844608594338696
2019-02-18,10Y,baseline_all_10_pairs,-0.09360326821765697
2019-02-19,10Y,baseline_all_10_pairs,-0.10749139396616103
2019-02-20,10Y,baseline_all_10_pairs,-0.10618932305713591
2019-02-21,10Y,baseline_all_10_pairs,-0.09730424926543824
2019-02-22,10Y,baseline_all_10_pairs,-0.08633327353176468
2019-02-25,10Y,baseline_all_10_pairs,-0.09596345255389893
2019-02-26,10Y,baseline_all_10_pairs,-0.06823312825251582
2019-02-27,10Y,baseline_all_10_pairs,-0.09064706291736813
2019-02-28,10Y,baseline_all_10_pairs,-0.07905923839233486
2019-03-01,10Y,baseline_all_10_pairs,-0.08528218377733043
2019-03-04,10Y,baseline_all_10_pairs,-0.05847462989588659
2019-03-05,10Y,baseline_all_10_pairs,-0.02752441528283367
2019-03-06,10Y,baseline_all_10_pairs,-0.018497732520185384
2019-03-07,10Y,baseline_all_10_pairs,-0.006886445511048556
2019-03-08,10Y,baseline_all_10_pairs,0.0
2019-03-11,10Y,baseline_all_10_pairs,0.0
2019-03-12,10Y,baseline_all_10_pairs,0.0
2019-03-13,10Y,baseline_all_10_pairs,-0.03498754872635157
2019-03-14,10Y,baseline_all_10_pairs,-0.05252845786476157
2019-03-15,10Y,baseline_all_10_pairs,-0.05391244061460487
2019-03-18,10Y,baseline_all_10_pairs,-0.05295535029605447
2019-03-19,10Y,baseline_all_10_pairs,-0.04829313162310611
2019-03-20,10Y,baseline_all_10_pairs,-0.0572548907041206
2019-03-21,10Y,baseline_all_10_pairs,-0.04881334906805568
2019-03-22,10Y,baseline_all_10_pairs,-0.04456166315374599
2019-03-25,10Y,baseline_all_10_pairs,-0.03257181349224447
2019-03-26,10Y,baseline_all_10_pairs,-0.04847099282065559
2019-03-27,10Y,baseline_all_10_pairs,-0.05260242016779204
2019-03-28,10Y,baseline_all_10_pairs,-0.05938694838205982
2019-03-29,10Y,baseline_all_10_pairs,-0.07653466669409326
2019-04-01,10Y,baseline_all_10_pairs,-0.08019961336013759
2019-04-02,10Y,baseline_all_10_pairs,-0.07144110759563504
2019-04-03,10Y,baseline_all_10_pairs,-0.0709651605505498
2019-04-04,10Y,baseline_all_10_pairs,-0.06743687678278665
2019-04-08,10Y,baseline_all_10_pairs,-0.052426670044337764
2019-04-09,10Y,baseline_all_10_pairs,-0.05187150035874344
2019-04-10,10Y,baseline_all_10_pairs,-0.04428536261858318
2019-04-11,10Y,baseline_all_10_pairs,-0.04205744410291412
2019-04-12,10Y,baseline_all_10_pairs,-0.04545861771297388
2019-04-15,10Y,baseline_all_10_pairs,-0.03391803419913009
2019-04-16,10Y,baseline_all_10_pairs,-0.02435195612242047
2019-04-17,10Y,baseline_all_10_pairs,-0.03300652552607597
2019-04-18,10Y,baseline_all_10_pairs,-0.030626762981936784
2019-04-19,10Y,baseline_all_10_pairs,-0.0262678774873375
2019-04-22,10Y,baseline_all_10_pairs,-0.035936659230577095
2019-04-23,10Y,baseline_all_10_pairs,-0.0279113979258645
2019-04-24,10Y,baseline_all_10_pairs,-0.04437317157236631
2019-04-25,10Y,baseline_all_10_pairs,-0.03511048778742476
2019-04-26,10Y,baseline_all_10_pairs,-0.03986328535322625
2019-04-29,10Y,baseline_all_10_pairs,-0.0001893969413789831
2019-04-30,10Y,baseline_all_10_pairs,-0.003239838547492546
2019-05-06,10Y,baseline_all_10_pairs,0.0
2019-05-07,10Y,baseline_all_10_pairs,-0.01303277856116214
2019-05-08,10Y,baseline_all_10_pairs,-0.02511182042984339
2019-05-09,10Y,baseline_all_10_pairs,-0.03466447871582412
2019-05-10,10Y,baseline_all_10_pairs,-0.03546772481116456
2019-05-13,10Y,baseline_all_10_pairs,-0.045997670924575185
2019-05-14,10Y,baseline_all_10_pairs,-0.045217597187599434
2019-05-15,10Y,baseline_all_10_pairs,-0.045571667318019315
2019-05-16,10Y,baseline_all_10_pairs,-0.04940658521875119
2019-05-17,10Y,baseline_all_10_pairs,-0.03670618276833926
2019-05-20,10Y,baseline_all_10_pairs,-0.039958069817564223
2019-05-21,10Y,baseline_all_10_pairs,-0.04706300946985642
2019-05-22,10Y,baseline_all_10_pairs,-0.04846655761645757
2019-05-23,10Y,baseline_all_10_pairs,-0.03991051359830089
2019-05-24,10Y,baseline_all_10_pairs,-0.029726241505703244
2019-05-27,10Y,baseline_all_10_pairs,-0.05383037674395885
2019-05-28,10Y,baseline_all_10_pairs,-0.053043398539527886
2019-05-29,10Y,baseline_all_10_pairs,-0.041788250667898263
2019-05-30,10Y,baseline_all_10_pairs,-0.03888161289256287
2019-05-31,10Y,baseline_all_10_pairs,-0.03943076306305571
2019-06-03,10Y,baseline_all_10_pairs,-0.05755027190895001
2019-06-04,10Y,baseline_all_10_pairs,-0.05535515439732719
2019-06-05,10Y,baseline_all_10_pairs,-0.05361324640856335
2019-06-06,10Y,baseline_all_10_pairs,-0.03813966077132558
2019-06-10,10Y,baseline_all_10_pairs,-0.03815426143017442
2019-06-11,10Y,baseline_all_10_pairs,-0.04822748386397291
2019-06-12,10Y,baseline_all_10_pairs,-0.04911285927425335
2019-06-13,10Y,baseline_all_10_pairs,-0.0543474885829327
2019-06-14,10Y,baseline_all_10_pairs,-0.03818877751087901
2019-06-17,10Y,baseline_all_10_pairs,-0.033042212657107384
2019-06-18,10Y,baseline_all_10_pairs,-0.028484864547427713
2019-06-19,10Y,baseline_all_10_pairs,-0.030065903289102636
2019-06-20,10Y,baseline_all_10_pairs,-0.008307875123556796
2019-06-21,10Y,baseline_all_10_pairs,-0.02907834568325285
2019-06-24,10Y,baseline_all_10_pairs,-0.024478471815960523
2019-06-25,10Y,baseline_all_10_pairs,-0.028695122912091087
2019-06-26,10Y,baseline_all_10_pairs,-0.03120876337514311
2019-06-27,10Y,baseline_all_10_pairs,-0.0278750847855761
2019-06-28,10Y,baseline_all_10_pairs,-0.02900639505838587
2019-07-01,10Y,baseline_all_10_pairs,-0.019674035409671164
2019-07-02,10Y,baseline_all_10_pairs,-0.01944856294312136
2019-07-03,10Y,baseline_all_10_pairs,-0.027091468436102106
2019-07-04,10Y,baseline_all_10_pairs,-0.03140021184528108
2019-07-05,10Y,baseline_all_10_pairs,-0.023356383587914475
2019-07-08,10Y,baseline_all_10_pairs,-0.02902954407947178
2019-07-09,10Y,baseline_all_10_pairs,-0.013854435080509542
2019-07-10,10Y,baseline_all_10_pairs,-0.01940681008114875
2019-07-11,10Y,baseline_all_10_pairs,-0.020301813669730717
2019-07-12,10Y,baseline_all_10_pairs,-0.023584356791439776
2019-07-15,10Y,baseline_all_10_pairs,0.0
2019-07-16,10Y,baseline_all_10_pairs,0.0
2019-07-17,10Y,baseline_all_10_pairs,0.0
2019-07-18,10Y,baseline_all_10_pairs,-0.015524344368517129
2019-07-19,10Y,baseline_all_10_pairs,-0.017277238250691163
2019-07-22,10Y,baseline_all_10_pairs,-0.033976643013913566
2019-07-23,10Y,baseline_all_10_pairs,-0.016676259891811207
2019-07-24,10Y,baseline_all_10_pairs,-0.011981748283001581
2019-07-25,10Y,baseline_all_10_pairs,-0.012698695399471882
2019-07-26,10Y,baseline_all_10_pairs,-0.020284780327667895
2019-07-29,10Y,baseline_all_10_pairs,-0.012044242434580577
2019-07-30,10Y,baseline_all_10_pairs,-0.006418544558749573
