,current_10_15_15_40_20,no_C_prorata_to_momentum,C_10_prorata_cut,replace_C_with_cash,C_to_B_only,C_to_microcap_only
2024-02-09,25.30877270878001,30.754722883980158,28.031747796380085,24.80377830718412,26.403798366313932,41.72587881143106
2024-02-12,25.335806746366465,30.78478429692539,28.06029552164593,24.82782743754031,26.439872061848213,41.74992794178724
2024-02-13,25.257016803247836,30.703975722614288,27.980496262931062,24.76318057809143,26.342901772674892,41.68528108233836
2024-02-14,25.33094282794454,30.784375361548875,28.05765909474671,24.827500289239097,26.439381339396395,41.74960079348603
2024-02-15,25.353517884969836,30.804367727518372,28.078942806244108,24.843494182014695,26.46337217855979,41.76559468626163
2024-02-16,25.341353222101883,30.792063970538212,28.06670859632005,24.833651176430568,26.4486076701836,41.7557516806775
2024-02-19,25.348807149286436,30.8013813795189,28.07509426440267,24.84110510361512,26.45606159736815,41.76320560786205
2024-02-20,25.32807221967116,30.776824084459744,28.052448152065452,24.821459267567793,26.43547365299993,41.74355977181472
2024-02-21,25.400650825034866,30.868552122466504,28.134601473750685,24.894841697973202,26.49881520961988,41.81694220222013
2024-02-22,25.49108036934758,30.967815931664624,28.2294481505061,24.9742527453317,26.614226368090574,41.89635324957863
2024-02-23,25.47253705309886,30.94334418823834,28.2079406206686,24.95467535059067,26.589317703264562,41.876775854837604
2024-02-26,25.455904246380005,30.92025730765047,28.188080777015234,24.936205846120377,26.587381800913178,41.85830635036731
2024-02-27,25.48031191732025,30.94614771827837,28.213229817799316,24.956918174622697,26.62390563087519,41.87901867886963
2024-02-28,25.35939851412051,30.79087477287988,28.075136643500198,24.832699818303908,26.50624555512637,41.754800322550835
2024-02-29,25.617253114485486,31.109751666677752,28.36350239058162,25.0878013333422,26.777671417096368,42.009901837589126
2024-03-01,25.86296510908664,31.402191151270756,28.632578130178697,25.3217529210166,27.088586787282928,42.24385342526353
2024-03-04,25.94416068811078,31.495936608661378,28.72004864838608,25.396749286929104,27.17887278825605,42.318849791176035
2024-03-05,25.770658655014145,31.289625268550886,28.530141961782515,25.231700214840707,26.97060054898001,42.153800719087634
2024-03-06,25.8752239924425,31.40941517026622,28.642319581354364,25.327532136212977,27.106427084854516,42.24963264045991
2024-03-07,25.813764494180834,31.3210232051506,28.56739384966572,25.256818564120476,27.063518259687996,42.12755276685467
2024-03-08,25.818452242528146,31.329535641612,28.573993942070075,25.2636285132896,27.060641221327135,42.05520856973724
2024-03-11,26.00646322111335,31.56355018723938,28.785006704176368,25.450840149791507,27.24695228470976,42.36612155754759
2024-03-12,26.362563150729503,32.00394028804763,29.183251719388572,25.80315223043811,27.619374925554492,43.099222885756
2024-03-13,26.387725133371383,32.0334311872376,29.210578160304493,25.82674494979008,27.639680249516253,43.07582995923172
2024-03-14,26.291092482999506,31.919801936867188,29.10544720993334,25.73584154949375,27.528906304425867,42.968214345755236
2024-03-15,26.2384471634981,31.8609249101063,29.049686036802196,25.688739928085038,27.417322853702128,42.92111272434653
2024-03-18,26.32517481117339,31.9672581941818,29.146216502677596,25.773806555345438,27.50545379284993,43.00617935160692
2024-03-19,26.31676734348958,31.958680433048784,29.137723888269182,25.766944346439026,27.492124786668683,42.99931714270051
2024-03-20,26.40348381594032,32.048422970421214,29.225953393180767,25.838738376336973,27.590104918829162,43.07111117259846
2024-03-21,26.41230231635034,32.059265918295445,29.23578411732289,25.847412734636357,27.60374516222767,43.07978553089784
2024-03-22,26.512014643114558,32.18902732024881,29.350520981681683,25.951221856199048,27.761488679531517,43.18359465246053
2024-03-25,26.46789655325981,32.12870976745452,29.29830316035716,25.90296781396361,27.730004575791504,43.1353406102251
2024-03-26,26.4256322175049,32.07604426295585,29.250838240230372,25.860835410364672,27.682181982346016,43.093208206626166
2024-03-27,26.248872129094728,31.847813597131264,29.048342863112996,25.678250877705015,27.50733142780833,42.81552902616936
2024-03-28,26.51274508070579,32.173545894949854,29.343145487827826,25.938836715959884,27.777267064226567,43.27354098533704
2024-03-29,26.702932513366108,32.411280185775254,29.55710634957068,26.1290241486202,27.967454496886884,43.68288991432787
2024-04-01,26.898061154100414,32.6558530544344,29.776957104267403,26.32468244354752,28.168818678436,44.05045596194506
2024-04-02,27.08149574024129,32.89361554935032,29.98755564479581,26.51489243948026,28.34744645984221,44.539121293450386
2024-04-03,27.045432287555908,32.84349661936051,29.94446445345821,26.474797295488408,28.315461299333812,44.42357148714537
2024-04-04,27.01093907062793,32.80878976571704,29.909864418172486,26.447031812573634,28.273813074961648,44.39580600423059
2024-04-05,27.056912931388066,32.85673930055282,29.95682611597044,26.485391440442253,28.331352516764582,44.434165632099216
2024-04-08,26.5735492026811,32.24544274389771,29.409495973289406,25.99635419511817,27.86090808995037,43.24312998471711
2024-04-09,26.653234761070973,32.34504549426544,29.499140127668205,26.076036395412356,27.941579717664045,43.432829206835
2024-04-10,26.37266257688647,32.00610205896203,29.189382317924245,25.80488164716962,27.649963296601328,42.83162368997101
2024-04-11,26.467497883028138,32.1146997598211,29.291098821424626,25.891759807856875,27.763294216870086,42.881709166240014
2024-04-12,26.318243829078007,31.94742419825882,29.132834013668415,25.757939358607054,27.589548171825346,42.647552593403546
2024-04-15,26.048370433827163,31.618420981340073,28.83339570758362,25.49473678507206,27.309120140080864,42.38435001986854
2024-04-16,26.08324557096605,31.666207512599993,28.874726541783023,25.532966010079992,27.341981984792042,42.42257924487648
2024-04-17,26.037901724468096,31.617886752398988,28.82789423843354,25.494309401919192,27.27930034139166,42.383922636715674
2024-04-18,26.10185151350619,31.697099408262655,28.899475460884425,25.557679526610126,27.34692224934137,42.44729276140661
2024-04-19,26.287929166812166,31.93433666256721,29.11113291468969,25.747469330053764,27.565839595748198,42.63708256485025
2024-04-22,26.173407898490257,31.784895100227523,28.979151499358892,25.62791608018202,27.43891449859979,42.5175293149785
2024-04-23,26.040096564021216,31.60882115469823,28.824458859359726,25.487056923758583,27.31235763277165,42.37667015855507
2024-04-24,26.06515215757359,31.643223329686904,28.85418774363025,25.51457866374952,27.3340980298566,42.40419189854601
2024-04-25,26.0899115941985,31.677299228842294,28.8836054115204,25.541839383073835,27.364442984592884,42.43145261787032
2024-04-26,26.008957379319092,31.566402038630144,28.787679708974622,25.453121630904114,27.29185484530325,42.342734865700606
2024-04-29,25.786499563505863,31.285492933460738,28.5359962484833,25.228394346768585,27.06608255496969,42.118007581565074
2024-04-30,25.719789658215593,31.22327944900498,28.47153455361029,25.178623559203984,26.95697794627061,42.06823679400047
2024-05-01,25.7012070281994,31.203089678661144,28.45214835343027,25.162471742928915,26.932750221858004,42.0520849777254
2024-05-02,25.75256273099878,31.258616586600596,28.505589658799693,25.206893269280474,26.999382511385345,42.09650650407696
2024-05-03,25.66555254274795,31.136359289811118,28.400955916279536,25.109087431848895,26.852673755237973,41.99870066664538
2024-05-06,25.666283249062182,31.127172773892013,28.396728011477098,25.10173821911361,26.863633153759995,41.99135145391009
2024-05-07,25.679436341069255,31.1440805879095,28.411758464489385,25.115264470327602,26.8745137676607,42.00487770512408
2024-05-08,25.621694485024523,31.074304674730115,28.347999579877325,25.059443739784097,26.815194600965317,41.94905697458058
2024-05-09,25.680709809548965,31.13753007389335,28.40911994172116,25.11002405911468,26.87045289121158,41.999637293911164
2024-05-10,25.650420699198598,31.100169872354044,28.375295285776325,25.08013589788324,26.88381159652402,41.918480292975325
2024-05-13,25.29097887870752,30.650023023894526,27.970500951301023,24.72001841911562,26.537388488690333,41.16028187700259
2024-05-14,25.574149199136535,30.998587883471473,28.286368541304004,24.998870306777178,26.824058818931686,41.700751341858734
2024-05-15,25.80693058315304,31.271037303069694,28.538983943111372,25.216829842455752,27.087567227953436,42.146134164828524
2024-05-16,26.03260342858078,31.55845857743414,28.795531003007465,25.446766861947317,27.306897415068786,42.7593950922943
2024-05-17,26.217442737667508,31.782961308741804,29.000202023204658,25.626369046993442,27.49873766580737,43.0876795953871
2024-05-20,26.16376618522468,31.70923654188877,28.936501363556726,25.567389233511012,27.45906509734887,42.853488397723424
2024-05-21,25.98220266402876,31.48296174326516,28.732582203646963,25.386369394612128,27.274716296256308,42.52540295004039
2024-05-22,26.11669589155128,31.661537979041263,28.889116935296272,25.52923038323301,27.40702644046558,42.72259532048599
2024-05-23,25.96411903203921,31.483625890426566,28.723872461232887,25.386900712341255,27.239674444062917,42.43179388221226
2024-05-24,26.02135605098689,31.547224528835102,28.784290289911,25.43777962306808,27.322186189938776,42.482672792939084
2024-05-27,26.05331994619973,31.587179397851152,28.820249672025444,25.46974351828092,27.354150085151616,42.514636688151924
2024-05-28,26.091601739949613,31.632246987873113,28.86192436391137,25.50579759029849,27.395911410074646,42.550690760169495
2024-05-29,26.027677270028278,31.565857967949643,28.79676761898896,25.45268637435972,27.314336683620127,42.497579544230724
2024-05-30,25.948776291422252,31.466974258677574,28.70787527504991,25.373579406942056,27.228430345530008,42.366737897303445
2024-05-31,25.973428722951798,31.49381846863433,28.733623595793066,25.395054774907464,27.28975059597142,42.38821326526886
2024-06-03,26.14915310224645,31.708329756845767,28.92874142954611,25.56666380547661,27.48207465329869,42.55982229583801
2024-06-04,26.154376667024774,31.715958632045528,28.935167649535153,25.572766905636424,27.489863838323032,42.565925395997816
2024-06-05,26.312253755041883,31.898535896586175,29.105394825814034,25.71882871726894,27.678810749789953,42.71198720763034
2024-06-06,26.5052893339043,32.138100153451255,29.321694743677778,25.910480122761005,27.873316253326223,42.9036386131224
2024-06-07,26.333281343757907,31.938443949818897,29.1358626467884,25.750755159855117,27.67309061555319,42.743913650216506
2024-06-10,26.369177543483385,31.978315463504455,29.173746503493916,25.782652370803564,27.720936431975858,42.775810861164956
2024-06-11,26.179438862552193,31.74392109360986,28.961679978081026,25.59513687488789,27.53822185824597,42.58829536524928
2024-06-12,26.205724589916684,31.765029749221178,28.985377169568935,25.612023799376942,27.57736060761314,42.60518228973834
2024-06-13,26.21084672989962,31.777575715382373,28.994211222641,25.622060572305895,27.583551572813754,42.615219062667286
2024-06-14,26.27597199918339,31.859187034867663,29.06757951702553,25.687349627894132,27.662580007524646,42.680508118255524
2024-06-17,26.305339820789797,31.890375289114605,29.097857554952203,25.71230023129168,27.709005698911596,42.70545872165307
2024-06-18,26.241194803246582,31.807838571485217,29.0245166873659,25.64627085718817,27.633940677235092,42.639429347549566
2024-06-19,26.24493839963526,31.812518066971062,29.028728233303163,25.650014453576848,27.63768427362377,42.64317294393825
2024-06-20,26.302778763556507,31.884204827370905,29.093491795463706,25.707363861896727,27.69779594715586,42.70052235225812
2024-06-21,26.21302701851166,31.77972096083132,28.996373989671497,25.623776768665053,27.590400158556776,42.616935259026455
2024-06-24,26.295299990089685,31.885683753474545,29.09049187178212,25.708547002779635,27.629752424457198,42.70170549314103
2024-06-25,26.277283400838787,31.858987666737058,29.068135533787924,25.68719013338965,27.639407760532226,42.68034862375104
2024-06-26,26.122976602672708,31.671479270181514,28.897227936427115,25.53718341614521,27.477430306924155,42.47876243103553
2024-06-27,26.38843725927449,31.99737258923858,29.19290492425654,25.797898071390865,27.755360209158134,42.870474910189124
2024-06-28,26.26497870559242,31.847053282063683,29.05601599382805,25.677642625650947,27.620788459784833,42.65669613022626
2024-07-01,26.26574494299238,31.84229101955097,29.054017981271677,25.673832815640775,27.645388967293457,42.620541331017485
2024-07-02,26.73366779315419,32.423197464537346,29.57843262884577,26.138557971629876,28.117940671262776,43.51400630749386
2024-07-03,26.89082577962463,32.61191355079164,29.751369665208138,26.28953084063331,28.284277108348427,43.79661556041229
2024-07-04,26.613834031312294,32.26567386540122,29.439753948356753,26.012539092320974,28.00728536003609,43.09702330633897
2024-07-05,26.74623102038611,32.42595897226051,29.58609499632331,26.14076717780841,28.144940117403035,43.532354378478374
2024-07-08,26.581987383063428,32.224289130373286,29.403138256718357,25.979431304298632,27.973343767617305,43.08212918387433
2024-07-09,26.42177380032565,32.02276420299976,29.22226900166271,25.818211362399808,27.82311057623778,42.74541140601722
2024-07-10,26.44999710758886,32.046967548094536,29.248482327841703,25.83757403847563,27.862023590881137,42.764774082093034
2024-07-11,26.304071767679563,31.865166211899464,29.08461898978952,25.692132969519566,27.698652089312862,42.61933301313697
2024-07-12,26.389928852745765,31.96486268505215,29.17739576889896,25.771890148041717,27.789655543336956,42.69909019165912
2024-07-15,26.544313078888806,32.14820206973567,29.34625757431224,25.918561655788533,27.973477827139728,42.84576169940594
2024-07-16,26.537810077531415,32.128476634772696,29.33314335615205,25.902781307818156,27.99664825935744,42.829981351435556
2024-07-17,26.442058300485034,32.02552842378482,29.23379336213493,25.820422739027855,27.857369809122886,42.74762278264526
2024-07-18,26.345325361497405,31.914451490695512,29.129888426096464,25.73156119255641,27.74670869591235,42.60737963604296
2024-07-19,26.334825213435046,31.909104843781275,29.121965028608166,25.727283875025016,27.718911286200566,42.60310231851156
2024-07-22,26.337715472265103,31.901518128839292,29.1196168005522,25.721214503071433,27.73649696883259,42.545805491227526
2024-07-23,26.441365777100454,32.03509760270322,29.23823168990184,25.82807808216257,27.833410980839563,42.90110075899443
2024-07-24,26.30500228484481,31.886924627804923,29.09596345632487,25.709539702243937,27.662519251653304,42.782562379075785
2024-07-25,26.187378215303124,31.747621748485955,28.967499981894537,25.598097398788763,27.510370931820283,42.67112007562062
2024-07-26,26.245746146366454,31.805906228441984,29.02582618740422,25.644724982753583,27.59858498931591,42.74104559860108
2024-07-29,26.324373144747042,31.906296502044793,29.11533482339592,25.725037201635832,27.675661806219004,43.03851049873225
2024-07-30,26.47055406606209,32.0905046757249,29.280529370893493,25.87240374057992,27.816648940061214,43.409087449296536
2024-07-31,26.63750984167081,32.28325764437905,29.46038374302493,26.02660611550324,28.026085839273325,43.446469566335956
2024-08-01,26.697441110959023,32.374227337566744,29.53583422426289,26.0993818700534,28.058086244642734,43.7928212222269
2024-08-02,26.500298240891162,32.1444628564751,29.322380548683128,25.91557028518008,27.804348014751568,43.59981403826132
2024-08-05,26.286423408934855,31.904604714117863,29.09551406152636,25.72368377129429,27.52512907003238,43.53373707597127
2024-08-06,26.675820883421682,32.38785295517667,29.53183691929918,26.11028236414133,27.926192095430036,44.24387691666905
2024-08-07,26.648415749996477,32.35660908232199,29.50251241615923,26.08528726585759,27.886272408079932,44.238160506135536
2024-08-08,26.877674292817623,32.62446163813867,29.751067965478146,26.299569310510936,28.16891712999268,44.57977704614681
2024-08-09,26.808422362205075,32.53601435703888,29.672218359621972,26.22881148563111,28.09815930511285,44.4688636733815
2024-08-12,26.800245939586144,32.52420903233112,29.66222748595863,26.219367225864897,28.08871504534664,44.49058790233677
2024-08-13,26.940070092347995,32.689763950623416,29.81491702148571,26.351811160498738,28.22115897998048,44.76256905721734
2024-08-14,27.03653830125202,32.81108349735095,29.923810899301486,26.448866797880758,28.3182146173625,45.030266386717656
2024-08-15,27.0039425427399,32.7632357996178,29.88358917117885,26.410588639694243,28.279936459175985,44.89574556073317
2024-08-16,26.88373394824695,32.60756673519141,29.745650341719177,26.28605338815313,28.155401207634874,44.6856806693877
2024-08-19,26.852086238618426,32.56268612006212,29.707386179340272,26.25014889604969,28.119496715531433,44.56602813459032
2024-08-20,26.786218776529,32.48116622237658,29.633692499452792,26.184932977901262,28.059567708457205,44.45351173284172
2024-08-21,26.85789166888428,32.56639275066738,29.71214220977583,26.253114200533908,28.13787744089406,44.59383682555549
2024-08-22,26.72838137250472,32.41102001347825,29.569700692991486,26.128816010782597,27.98364842504313,44.4382800613799
2024-08-23,26.84569846330332,32.546791691652466,29.696245077477894,26.237433353321972,28.125381778523252,44.54689740391927
2024-08-26,27.11724905786187,32.888598132966735,30.002923595414305,26.510878506373388,28.394972955703008,45.19763262841834
2024-08-27,27.20538443575867,33.00025906841418,30.102821752086427,26.60020725473134,28.484721934630393,45.321861997159765
2024-08-28,27.28708951500888,33.10903412307736,30.19806181904312,26.687227298461885,28.54422597437169,45.66827383985108
2024-08-29,27.150411788942243,32.93606177301442,30.043236780978333,26.548849418411535,28.41187569429775,45.536561851239576
2024-08-30,27.178650714669786,32.96696168779595,30.07280620123287,26.57356935023676,28.433664386279425,45.70038781154931
2024-09-02,27.254555946145295,33.061843227140336,30.15819958664282,26.64947458171227,28.509569617754934,45.85728660896471
2024-09-03,27.117197867035635,32.912203653932444,30.014700760484043,26.52976292314595,28.365355161134637,45.777700954953204
2024-09-04,26.834981625024156,32.560122545805854,29.69755208541501,26.24809803664468,28.082319134297258,45.17310821204946
2024-09-05,26.95664846313775,32.713271627714775,29.834960045426264,26.370617302171812,28.20692423997982,45.46297292548057
2024-09-06,26.743876253341618,32.46455474456897,29.604215498955295,26.17164379565517,27.977706537805922,45.214999677285626
2024-09-09,27.011568841465873,32.787134315873374,29.89935157866962,26.429707452698697,28.258837813129276,45.698607825998174
2024-09-10,27.21329011195108,33.03561193907194,30.124451025511515,26.62848955125755,28.467138376133455,46.13983552264769
2024-09-11,27.256624332191453,33.083110271159,30.16986730167523,26.6664882169272,28.513209327731367,46.00857645556106
2024-09-12,27.365349962338186,33.208863758572235,30.28710686045521,26.76709100685779,28.63808333029939,46.17016206983655
2024-09-13,27.30649375816063,33.126894249483485,30.216694003822056,26.701515399586786,28.58842336324232,46.05716746948453
2024-09-16,27.295053836932166,33.112465661642055,30.20375974928711,26.689972529313643,28.571109057832604,46.045624599211386
2024-09-17,27.29490902036703,33.112228454169724,30.203568737268373,26.689782763335774,28.570824408865803,46.04543483323352
2024-09-18,26.967887123750618,32.70652622355505,29.837206673652833,26.365220978844047,28.23307155918225,45.38577936721647
2024-09-19,27.349729501946253,33.165470918018464,30.257600209982364,26.732376734414768,28.63856586874188,46.10884436815885
2024-09-20,27.24058252660195,33.02953122376749,30.135056875184723,26.62362497901399,28.53916266695936,45.9096991519757
2024-09-23,27.249517820770848,33.03810501839261,30.14381141958173,26.630484014714092,28.550285278058215,45.99528353988924
2024-09-24,27.347462673846664,33.15340739124168,30.250435032544175,26.722725912993344,28.663039584486036,46.090187039813685
2024-09-25,27.446777377524977,33.283073626856165,30.364925502190573,26.826458901484934,28.75994979887138,46.333514548570044
2024-09-26,27.411003381326008,33.225724478638796,30.318363929982404,26.780579582911034,28.729238779172817,46.211482603162594
2024-09-27,27.786094656912944,33.698311036397996,30.742202846655477,27.1586488291184,29.068606837891082,46.510016680590624
2024-09-30,28.335092110209708,34.38898232051228,31.362037215360996,27.711185856409823,29.60230596299826,47.00389960432763
2024-10-01,28.31868779648795,34.377066447349634,31.347877121918795,27.701653157879708,29.588006915203085,46.99436690579751
2024-10-02,28.309875365044874,34.366847198867234,31.338361281956058,27.693477759093792,29.575743817024208,46.9861915070116
2024-10-03,28.305191651747258,34.36668841178131,31.335940031764288,27.693350729425052,29.5755532725211,46.98606447734286
2024-10-04,28.33858910420743,34.40146794915703,31.37002852668223,27.721174359325627,29.61728871737196,47.01388810724343
2024-10-07,28.30493306425371,34.368875897047715,31.336904480650716,27.695100717638173,29.578178254840786,46.98781446555598
2024-10-08,29.462436324327633,35.811781239897236,32.637108782112435,28.849424991917783,30.735281425014016,48.65044392989956
2024-10-09,28.62506912135743,34.76436502958681,31.694717075472123,28.011492023669454,29.894177091024805,46.90595371936863
2024-10-10,28.634071687893428,34.776158977722396,31.705115332807914,28.020927182177918,29.908172659019193,46.91538887787709
2024-10-11,28.623890229763624,34.75266965948639,31.688279944625005,28.002135727589113,29.92280862007688,46.89659742328829
2024-10-14,28.750437271013823,34.90152617964686,31.82598172533034,28.12122094371749,30.059782753526616,47.01568263941667
2024-10-15,28.588497021390843,34.706447883394986,31.64747245239292,27.96515830671599,29.892782072242607,46.80233661732807
2024-10-16,28.643593023443014,34.76945383036006,31.706523426901533,28.01556306428804,29.953902460082247,47.02667880110031
2024-10-17,28.595204920400484,34.709141741333426,31.65217333086696,27.967313393066743,29.91344475573829,46.860926116019726
2024-10-18,28.787067060119,34.940279456978764,31.863673258548886,28.15222356558301,30.133763518686557,46.78880554628499
2024-10-21,28.810125689311317,34.97695701922332,31.893541354267317,28.181565615378652,30.16249544533443,46.818147596080635
2024-10-22,28.849072506746474,35.02537781484653,31.937225160796505,28.22030225187722,30.219835707156893,46.85688423257921
2024-10-23,28.65717710290671,34.800162390048314,31.72866974647751,28.040129912038644,29.990024688252774,46.62020214679853
2024-10-24,28.83692589847093,35.01704847992154,31.926987189196236,28.21363878393723,30.194453957742237,46.98622447884177
2024-10-25,29.206705549049342,35.48168802249083,32.34419678577009,28.585350417992665,30.569558336913833,47.64213168891948
2024-10-28,29.673785825925563,36.0577665221614,32.86577617404348,29.046213217729125,31.038877805969697,48.71792790280045
2024-10-29,29.605698542814594,35.96567681433109,32.78568767857284,28.972541451464874,31.00413744568231,48.54811062804244
2024-10-30,29.603904014367032,35.967478067961316,32.78569104116418,28.97398245436905,30.999866965234943,48.418177046576886
2024-10-31,29.81925040361553,36.25841281730719,33.038831610461365,29.206730253845752,31.16396645177884,48.96370667172529
2024-11-01,29.584072952873335,35.96330549563263,32.77368922425298,28.970644396506106,30.963037846112496,48.377733457988235
2024-11-04,29.52789543082154,35.895107177305604,32.711501304063574,28.91608574184448,30.898355454611714,48.32021394252304
2024-11-05,29.51340393710834,35.863619531242364,32.68851173417536,28.890895624993895,30.90513273986656,48.23712369317451
2024-11-06,29.742443512662373,36.13803992374589,32.940241718204135,29.110431938996708,31.136546108620188,48.64390982243213
2024-11-07,29.985060317991653,36.424821800430145,33.2049410592109,29.339857440344115,31.420080109056723,49.13426647883922
2024-11-08,30.040404301310776,36.49697458021189,33.268689440761335,29.397579664169513,31.468371288484022,49.2059884802504
2024-11-11,30.398819358540617,36.938224669080334,33.66852201381049,29.750579735264267,31.828852985837717,49.83565755144454
2024-11-12,30.55158847289048,37.13948503713445,33.84553675501246,29.91158802970756,31.98400716070283,50.215165509161835
2024-11-13,30.579595728777754,37.17647901576255,33.87803737227016,29.941183212610042,31.996567127605683,50.382524011174624
2024-11-14,30.38136934595591,36.9365057224021,33.65893753417901,29.74920457792168,31.782806079994675,50.13046200523149
2024-11-15,30.285153559638196,36.82307478817698,33.55411417390759,29.658459830541577,31.669228231868903,50.051517747620835
2024-11-18,29.999969292188563,36.45803276350615,33.22900102784736,29.366426210804917,31.412580900540696,49.48258634253459
2024-11-19,30.016847304294185,36.47306402613258,33.24495566521338,29.378451220906058,31.44971719340618,49.49461135263573
2024-11-20,30.063263336361434,36.528941048653664,33.29610219250755,29.423152838922928,31.506580470780158,49.539312970652595
2024-11-21,30.237022341016004,36.736886760282346,33.48695455064917,29.589509408225876,31.700867482483115,49.83918084233069
2024-11-22,30.20538571860569,36.689716763701675,33.44755124115368,29.551773410961342,31.686086947980076,49.626494672348755
2024-11-25,30.490451668422534,37.052520011372266,33.7714858398974,29.842016009097815,31.924523375325236,50.472083695153785
2024-11-26,30.57858581320376,37.162499261961536,33.870542537582644,29.929999409569223,32.01031281417791,50.603514903921635
2024-11-27,30.418335650609276,36.95919303969633,33.688764345152805,29.767354431757063,31.858210271830586,50.26620952068966
2024-11-28,30.721464146722376,37.33810365983771,34.02978390328005,30.070482927870163,32.16133876794368,50.90334971553486
2024-11-29,30.6782762731983,37.27182244495522,33.97504935907676,30.017457955964176,32.13368442719734,50.82345949477357
2024-12-02,30.740724761707924,37.35024169119961,34.04548322645377,30.080193352959686,32.19780478182341,51.008223953311116
2024-12-03,30.884152326082795,37.52761023020368,34.20588127814323,30.222088184162942,32.34675918819886,51.26669752774931
2024-12-04,31.001157864553925,37.66463368303478,34.332895773794355,30.331706946427825,32.489128254771074,51.35581288943307
2024-12-05,31.074138097958972,37.76044818434968,34.41729314115433,30.40835854747974,32.55185163643791,51.62082842198251
2024-12-06,31.113768499903557,37.80399997653808,34.45888423822082,30.44319998123046,32.60780041532746,51.69919790909571
2024-12-09,31.33810502868566,38.0897411300621,34.713923079373885,30.67179290404968,32.82080861491414,52.21290323962315
2024-12-10,31.288591217871446,38.03060489937511,34.659598058623274,30.624483919500086,32.783951413159926,52.04949503702443
2024-12-11,31.446479533188075,38.21272236875147,34.82960095096978,30.770177895001172,32.98430801873798,52.268488772359454
2024-12-12,31.651035475787218,38.48104598038975,35.06604072808849,30.984836784311803,33.16667027905599,52.87871683088207
2024-12-13,31.668082629986298,38.50562326908557,35.08685294953594,31.004498615268464,33.18924849430374,52.90206234578111
2024-12-16,32.09015902355602,39.02606531335893,35.55811216845748,31.420852250687147,33.642525825316795,53.654550824580966
2024-12-17,31.35026612436145,38.10606809551368,34.72816710993757,30.68485447641094,32.89786595693331,51.931663484930496
2024-12-18,31.15774326550627,37.905936759166714,34.531840012336495,30.524749407333367,32.64106207119975,51.771558415852915
2024-12-19,31.0600744618974,37.78742914151362,34.42375180170551,30.429943313210888,32.52823835723121,51.66131061924431
2024-12-20,31.09463414414534,37.823077911202525,34.45885602767393,30.45846232896202,32.57671693156268,51.68982963499545
2024-12-23,31.132364820639754,37.86873856082615,34.500551690732955,30.494990848660922,32.607418887160975,51.662064052776245
2024-12-24,31.210504790836538,37.95674446275002,34.58362462679328,30.565395570200018,32.71532909390223,51.732468774315336
2024-12-25,31.26168689138598,38.02072208843682,34.6412044899114,30.61657767074946,32.766511194451674,51.78365087486478
2024-12-26,31.21092161685173,37.95679214490836,34.58385688088004,30.565433715926687,32.7113514824671,51.73250692004201
2024-12-27,31.17158279815061,37.91651507845437,34.54404893830249,30.533212062763493,32.653995244831066,51.700285266878815
2024-12-30,31.165900040802317,37.917570097469245,34.54173506913578,30.534056077975393,32.63654715239322,51.70112928209071
2024-12-31,31.27715617159358,38.05698893373533,34.66707255266446,30.645591146988266,32.745418748598325,51.81266435110359
2025-01-02,31.342722478829923,38.13526044174249,34.73899146028621,30.708208353393992,32.83681138978143,51.87528155750932
2025-01-03,31.503903038519518,38.32947152027259,34.91668727939605,30.863577216218072,33.00105622835509,52.030650420333394
2025-01-06,31.55946727998826,38.39115438466,34.97531083232413,30.912923507728,33.07337693930388,52.07999671184332
2025-01-07,31.42835845931294,38.23683447466451,34.832596466988726,30.789467579731607,32.920526722475365,51.95654078384693
2025-01-08,31.471628700873318,38.29049544331123,34.88106207209227,30.832396354648978,32.963397861213906,51.999469558764304
2025-01-09,31.40822913986819,38.21124599205481,34.809737565961505,30.76899679364385,32.89999830020878,51.936069997759176
2025-01-10,31.496911690082595,38.332049963462396,34.91448082677249,30.865639970769912,32.99667832916217,52.03271317488523
2025-01-13,31.412121054114795,38.22849710625958,34.82030908018719,30.78279768500766,32.89096788953139,51.949870889122984
2025-01-14,31.266558390573145,38.04240453509332,34.65448146283323,30.63392362807465,32.75859587474948,51.80099683218997
2025-01-15,31.35162517587567,38.12599805023211,34.7388116130539,30.700798440185697,32.8722976300368,51.80377042468867
2025-01-16,31.320500209843754,38.08597995545145,34.7032400826476,30.66878396436116,32.84627372229748,51.78795519885945
2025-01-17,31.134353559443518,37.842221074551325,34.48828731699743,30.473776859641056,32.67506079429681,51.31987209368245
2025-01-20,31.404471368416203,38.17986833576718,34.792169852091696,30.74389466861374,32.9451786032695,51.982316959783745
2025-01-21,31.216303060814603,37.92797798672961,34.572140523772106,30.542382389383686,32.77988388107986,51.43182214095912
2025-01-22,31.209382458863555,37.91694425427977,34.563163356571664,30.533555403423808,32.78735867247549,51.394047288326874
2025-01-23,31.404273669908598,38.15604492609149,34.780159298000044,30.724835940873188,32.97518377170519,51.77982440316344
2025-01-24,31.520167969086152,38.299666746126334,34.90991735760624,30.839733396901064,33.09961661164263,51.917121231078255
2025-01-27,31.40911661274426,38.17746278750059,34.79328970012243,30.741970230000465,32.942347271408345,52.186619263657164
2025-01-28,31.47454559091093,38.251604267653235,34.863074929282085,30.801283414122583,33.03131704759152,52.24593244777928
2025-01-29,31.47440160056978,38.2530958728651,34.86374873671745,30.80247669829208,33.03310697384577,52.24712573194878
